"terms";"clusters"
"#-buff";50
"#-certain";40
"#-curious";192
"#-fast";60
"#-strong";145
"#-sure";52
"abject";31
"abrupt";162
"accurate";160
"active";175
"acute";61
"adventurous";252
"affable";6
"affectionate";151
"aloof";52
"amorous";126
"animated";173
"apathetic";76
"argumentative";124
"assiduous";32
"awkward";195
"bashful";106
"belligerent";186
"benevolent";182
"benign";37
"benignant";121
"bitter";41
"bland";88
"bloodthirsty";38
"boastful";86
"boisterous";228
"bold";39
"boyish";23
"brave";34
"brisk";47
"brutal";269
"buoyant";197
"busy";177
"cabalistic";5
"callous";156
"calm";190
"candid";236
"canny";52
"captious";129
"careful";91
"careless";64
"casual";260
"cautious";111
"ceremonious";105
"certain";19
"charitable";107
"chaste";202
"cheerful";167
"chivalrous";153
"choleric";257
"christian";59
"circumstantial";7
"civil";208
"clean";177
"cleanly";48
"close";167
"clumsy";95
"coherent";75
"commanding";143
"communicative";113
"companionable";61
"compassionate";269
"complacent";38
"complimentary";139
"conciliatory";162
"condescending";25
"confident";231
"confidential";29
"congenial";161
"congratulatory";245
"conscientious";84
"considerate";9
"consistent";28
"constant";229
"contemplative";175
"contrary";247
"conversable";131
"conversational";10
"convivial";106
"cool";206
"coquettish";68
"cordial";166
"courteous";227
"covetous";101
"crisp";129
"critical";138
"cruel";211
"cunning";240
"curious";242
"dainty";238
"daring";92
"dashing";236
"decided";214
"decisive";66
"definite";89
"deliberate";209
"delicate";196
"dependent";264
"deprecatory";223
"destructive";202
"determined";174
"dexterous";161
"dictatorial";126
"dignified";199
"direct";4
"discreet";52
"dishonest";103
"dispassionate";153
"distrustful";236
"domestic";229
"downright";98
"dutiful";133
"eager";155
"earnest";109
"easy";85
"efficient";261
"eloquent";11
"emphatic";235
"energetic";11
"enthusiastic";181
"envious";79
"equable";172
"erudite";128
"eulogistic";173
"exact";130
"excitable";106
"exclusive";262
"explicit";152
"expressive";142
"exuberant";172
"facetious";163
"faithful";53
"faithless";76
"familiar";253
