"terms";"clusters"
"abject";60
"abrupt";7
"accurate";35
"active";82
"adventurous";90
"affectionate";43
"agile";110
"assured";12
"benevolent";57
"bitter";83
"bold";2
"brave";103
"busy";4
"calculating";21
"callous";112
"calm";53
"certain";89
"changeable";77
"cheerful";89
"chimerical";64
"chivalrous";90
"circumstantial";74
"clean";94
"close";81
"confident";109
"confidential";19
"congenial";87
"congratulatory";20
"considerate";77
"consistent";95
"constant";46
"contrary";64
"cool";111
"cordial";12
"courageous";69
"critical";113
"cruel";92
"curious";32
"decisive";74
"delicate";86
"dependent";14
"destructive";62
"determined";35
"dilatory";96
"direct";5
"docile";55
"domestic";106
"eager";17
"earnest";79
"ecstatic";42
"eloquent";62
"enthusiastic";84
"equitable";61
"expressive";54
"facile";64
"faithful";36
"familiar";104
"fanciful";64
"fast";78
"fastidious";26
"fearful";75
"fearless";19
"feminine";37
"fervent";102
"fierce";61
"firm";28
"forcible";9
"free";68
"fresh";11
"gallant";90
"gay";99
"general";85
"generous";18
"genial";15
"gloomy";17
"graceful";94
"grateful";66
"gruff";49
"handsome";98
"hasty";97
"hateful";106
"haughty";49
"heartless";52
"heavy";93
"helpless";28
"honest";70
"hopeless";31
"humane";90
"hypocritical";32
"icy";7
"imaginative";111
"immaculate";32
"immutable";25
"impatient";47
"imperceptible";94
"imperial";7
"imperious";21
"impertinent";77
"impervious";16
"impetuous";70
"inarticulate";77
"inconstant";106
"incredulous";12
"indefatigable";78
"indifferent";90
"industrious";111
"inquisitive";86
"insatiable";32
"intellectual";95
"intense";115
"intimate";46
"intuitive";26
"invincible";104
"irresolute";19
"joyful";101
"joyous";8
"just";62
"keen";98
"kind";38
"kindly";35
"laborious";96
"languid";69
"lawless";109
"listless";29
"literary";92
"lively";76
"lofty";34
"lonely";101
"loud";11
"majestic";105
"malicious";33
"maternal";35
"mechanical";35
"melancholy";63
"mercenary";50
"merciless";5
"metaphysical";90
"mild";65
"military";50
"moderate";47
"modest";92
"mournful";99
"murderous";31
"musical";42
"natural";85
"neat";16
"nervous";66
"obedient";111
"open";3
"original";60
"painstaking";111
"passionate";111
"passive";114
"paternal";101
"patient";84
"peaceful";10
"pensive";94
"persuasive";62
"philosophical";49
"placid";89
"pleasant";71
"pleasurable";27
"practical";102
"precipitous";14
"prophetic";67
"proud";51
"prudent";111
"quick";108
"quiet";59
"rapid";67
"rash";103
"reasonable";33
"refined";50
"republican";50
"restless";72
"restrained";112
"romantic";37
"rough";10
"rude";99
"sad";22
"saintly";90
"sanguinary";5
"scientific";48
"second";40
"selfish";88
"sensitive";110
"serene";6
"serious";90
"severe";23
"silent";80
"simple";44
"sincere";39
"slothful";110
"slow";66
"smooth";103
"social";32
"soft";13
"solemn";1
"sorrowful";45
"stately";36
"steady";24
"steep";101
"stiff";111
"straight";77
"strong";96
"sudden";48
"sullen";70
"sunny";62
"supple";61
"sure";9
"suspicious";109
"sweet";53
"tearful";101
"thoughtful";90
"timid";72
"timorous";98
"tranquil";58
"treacherous";19
"true";56
"tumultuous";88
"ugly";20
"unbridled";113
"uncertain";109
"unguarded";107
"unhappy";30
"unremitting";21
"vain";93
"variable";109
"vehement";90
"vicious";91
"violent";85
"watchful";75
"weak";41
"wise";26
"virtuous";81
"unbending";78
"woeful";111
"susceptible";73
"tyrannical";19
"voiceless";19
"wiser";26
"unsocial";100
"speedy";35
"tremulous";107
"unfeeling";73
"politic";70
"noisy";35
