"terms";"clusters"
"#-deep";22
"agreeable";17
"anxious";39
"arbitrary";33
"awkward";32
"bitter";16
"bold";21
"bright";36
"calm";4
"capable";44
"careful";38
"casual";14
"cautious";15
"certain";2
"charitable";30
"cheerful";7
"civil";27
"clumsy";8
"cold";9
"confused";6
"consistent";10
"constant";3
"contented";24
"contrary";35
"cool";14
"cordial";32
"cruel";36
"curious";23
"deep";11
"determined";22
"diligent";33
"dull";44
"eager";7
"earnest";40
"exact";43
"excessive";26
"faithful";28
"fierce";11
"firm";45
"foolish";34
"friendly";34
"generous";20
"gentle";16
"hardened";36
"hearty";18
"helpful";33
"honest";28
"humble";31
"ignorant";6
"immoderate";10
"impatient";38
"inhuman";37
"just";9
"kind";22
"lively";23
"loud";41
"loving";33
"merciful";16
"merciless";31
"merry";13
"narrow";14
"natural";1
"original";10
"particular";5
"passionate";18
"pensive";43
"pleasant";17
"proper";19
"prophetic";40
"quiet";19
"rational";29
"reasonable";26
"rebellious";36
"religious";19
"rough";41
"sedate";8
"serene";14
"serious";2
"severe";20
"silent";37
"simple";25
"solemn";27
"strict";32
"tame";17
"thorough";24
"unthinking";36
"vain";8
"violent";12
"warm";25
"wild";5
"wise";42
"sincere";28
