"terms";"clusters"
"#-cruel";14
"#-determined";14
"#-rich";38
"accomplished";15
"accustomed";4
"afraid";28
"alert";10
"amusing";13
"appropriate";16
"avoided";16
"beautiful";41
"bustle";19
"calm";22
"capable";5
"careful";26
"cautious";15
"charitable";34
"cheerful";36
"clever";31
"comfortable";28
"compassionate";14
"competent";35
"confident";17
"conviction";53
"corrupted";1
"cruel";26
"curious";6
"dangerous";37
"delicate";20
"delicious";53
"delight";14
"delighted";36
"delightful";40
"determined";5
"direct";43
"dramatic";39
"encouraging";4
"entertaining";30
"exciting";50
"expensive";44
"extraordinary";19
"extreme";12
"fair";24
"faithful";38
"familiar";6
"famous";54
"fancy";43
"feeling";14
"free";41
"friendly";3
"generous";25
"gentle";49
"genuine";27
"graceful";15
"greatest";29
"happier";49
"heavenly";35
"honest";21
"humble";48
"improper";23
"independent";21
"individual";39
"intellectual";30
"intelligent";9
"interesting";3
"liberal";52
"loyal";10
"married";45
"mighty";48
"minded";52
"modest";3
"moral";2
"natural";18
"neat";22
"obliged";11
"original";22
"playful";47
"pleasant";29
"pleasing";7
"polite";16
"popular";51
"powerful";50
"professional";13
"profitable";14
"proud";47
"prudent";32
"qualified";11
"quiet";24
"reasonable";40
"religious";4
"rich";45
"safe";40
"safer";46
"secure";25
"selfish";47
"smart";39
"social";33
"spontaneous";34
"stable";23
"strong";18
"superior";31
"surprising";19
"thoughtful";23
"uncertain";54
"united";38
"unpleasant";36
"unprecedented";34
"weak";8
"welcome";42
"wise";39
"weaker";38
"respected";16
"sincere";46
"worth";24
"shocked";17
"sympathetic";6
"subordinate";9
"vulnerable";10
"universal";34
"tidy";14
"suited";20
"threatening";48
"standing";14
