"terms";"clusters"
"#-free";53
"#-happy";14
"accustomed";30
"afraid";7
"alert";24
"appropriate";20
"beautiful";41
"blessed";28
"brave";16
"calm";15
"capable";6
"careful";51
"cautious";27
"cheerful";42
"clean";36
"compassionate";37
"confident";43
"cruel";38
"curious";5
"dangerous";21
"delicate";22
"delightful";17
"determined";15
"different";32
"direct";10
"dominant";14
"encouraged";8
"encouraging";13
"energetic";8
"extraordinary";55
"extreme";44
"fair";52
"faithful";4
"familiar";7
"famous";40
"fancy";17
"fascinating";20
"free";21
"friendly";49
"generous";16
"gentle";4
"genuine";26
"greatest";23
"greedy";31
"happier";48
"happy";38
"harmless";19
"helpful";48
"holy";19
"honest";32
"humble";39
"inappropriate";44
"independent";33
"individual";25
"influential";19
"intelligent";6
"interesting";31
"irregular";31
"jest";33
"kindly";33
"learned";33
"legal";39
"liberal";33
"loose";3
"loyal";19
"married";15
"mature";31
"minded";50
"modest";17
"moral";46
"mysterious";9
"natural";52
"neat";2
"official";19
"original";34
"outrageous";33
"passionate";53
"peaceful";13
"pleasant";30
"polite";54
"popular";29
"powerful";43
"professional";40
"profitable";18
"proud";12
"quiet";41
"reasonable";50
"religious";46
"responsible";51
"revolutionary";43
"rich";47
"richest";31
"sacred";47
"safe";35
"scared";26
"selfish";11
"sensual";20
"sincere";11
"social";20
"special";45
"stimulating";28
"thoughtful";2
"trustworthy";14
"uncertain";2
"unfair";10
"united";36
"universal";27
"weak";29
"weaker";12
"wise";15
"surprising";24
"threatening";14
"superior";1
"stable";10
"tolerated";18
"top";39
"welcome";26
"spiritual";33
"worth";35
"unprecedented";10
"graceful";33
"tact";33
