"terms";"clusters"
"affectionate";2
"alone";2
"beautiful";1
"bitter";2
"blind";2
"bright";2
"busy";2
"calm";2
"capable";2
"cheerful";1
"cold";1
"delighted";2
"devoted";2
"evil";2
"excellent";1
"expressive";2
"fair";1
"familiar";2
"fortunate";2
"generous";2
"gentle";1
"good";1
"great";1
"happy";1
"hard";2
"ignorant";2
"innocent";2
"kind";2
"little";1
"lively";2
"lovely";1
"natural";2
"old";1
"open";2
"peaceful";2
"pleasant";2
"poor";1
"rude";2
"sad";2
"satisfied";2
"short";1
"strange";1
"surprised";2
"sweet";1
"terrible";2
"unhappy";1
"violent";2
"warm";2
"wonderful";1
"young";1
