"terms";"clusters"
"#-bold";129
"#-pleasant";77
"#-slow";119
"#-unreasonable";72
"#-violent";129
"abrupt";37
"accomplished";19
"accurate";107
"active";38
"affected";78
"affectionate";58
"agreeable";49
"aloof";10
"ambitious";26
"amiable";123
"amorous";119
"anxious";14
"arbitrary";151
"assured";101
"audacious";24
"awkward";99
"bashful";66
"benevolent";95
"bitter";84
"boisterous";65
"bold";85
"boyish";144
"brave";127
"bright";29
"brisk";22
"brutal";52
"calm";124
"capable";111
"careful";51
"careless";13
"cautious";148
"certain";106
"charitable";139
"chaste";120
"cheerful";68
"childish";43
"circumspect";91
"civil";109
"clever";138
"coarse";114
"coherent";98
"communicative";2
"complacent";131
"complicated";118
"complimentary";83
"conciliatory";146
"concise";20
"confident";18
"confused";48
"considerate";25
"consistent";145
"constant";59
"contented";21
"contradictory";74
"contrary";10
"cool";51
"covetous";83
"cowardly";145
"crafty";114
"critical";90
"cruel";70
"cunning";113
"curious";47
"dainty";92
"deceitful";107
"decisive";30
"dependent";36
"destructive";144
"detached";73
"determined";97
"devilish";129
"devious";118
"dignified";115
"direct";77
"discreet";66
"distant";62
"dogged";52
"dull";109
"dutiful";64
"eager";58
"earnest";55
"efficient";118
"elegant";100
"emphatic";77
"enthusiastic";80
"evasive";83
"exact";93
"excessive";45
"excitable";32
"exclusive";132
"explicit";134
"expressive";53
"facetious";21
"faithful";103
"fearful";55
"feminine";98
"fervent";144
"fierce";84
"firm";65
"foolish";64
"formal";75
"frank";61
"friendly";57
"frolicsome";119
"gallant";15
"generous";128
"genteel";77
"gentle";14
"gloomy";87
"graceful";95
"gracious";49
"greedy";112
"gruff";43
"guileless";41
"hardened";61
"harsh";82
"hasty";11
"haughty";36
"headlong";125
"hearty";69
"heedless";30
"heroic";21
"honest";68
"humane";1
"humble";63
"humorous";75
"ignorant";26
"impartial";133
"impatient";137
"impertinent";116
"impetuous";20
"impious";72
"impudent";21
"independent";30
"industrious";7
"inexhaustible";77
"inflexible";115
"ingenious";27
"inhuman";144
"inquisitive";13
"insecure";75
"insolent";102
"intellectual";143
"intelligent";32
"intense";38
"intimate";117
"intricate";22
"invariable";133
"invincible";134
"inward";100
"ironical";117
"irrepressible";86
"irresolute";127
"irreverent";98
"irritable";149
"jealous";117
"jolly";5
"just";24
"juvenile";107
"kind";81
"languid";22
"lazy";140
"literary";12
"live";43
"lively";42
"loud";87
"magisterial";136
"malicious";77
"mature";144
"meditative";92
"melodramatic";24
"merciful";144
"merry";39
"mild";31
"moderate";91
"modest";6
"moral";96
"murderous";131
"musical";122
"narrow";89
"natural";141
"negative";8
"nervous";105
"noisy";54
"observant";131
"orderly";64
"original";121
"particular";11
"passionate";114
"passive";131
"patient";134
"peaceful";67
"peevish";150
"petty";21
"philosophical";43
"playful";100
"pleasant";23
"polite";49
"political";61
"practical";35
"precise";111
"productive";26
"profane";72
"profound";110
"prompt";19
"proper";87
"prophetic";72
"proud";103
"prudent";4
"quick";94
"quiet";126
"rash";18
"rational";101
"reasonable";6
"rebellious";79
"reckless";17
"reflective";130
"respectful";108
"responsible";127
"restless";10
"rigid";147
"rough";68
"rude";130
"ruthless";131
"scornful";46
"scrupulous";143
"selfish";128
"sensitive";80
"sentimental";30
"serene";130
"serious";137
"severe";24
"shallow";100
"shrewd";97
"silent";106
"simple";34
"slow";51
"sluggish";24
"smart";123
"solemn";124
"speedy";13
"spirited";117
"steady";45
"stern";135
"straightforward";142
"strict";33
"sultry";8
"sunny";40
"surly";76
"suspicious";144
"tender";43
"thoughtful";9
"tidy";7
"tight";44
"timid";150
"treacherous";56
"trustworthy";60
"uncouth";74
"undisguised";16
"unfair";104
"ungovernable";24
"unkind";26
"unmindful";13
"unpolite";7
"unrelenting";24
"vague";40
"vain";119
"vigorous";88
"vindictive";142
"violent";29
"vivid";70
"warm";81
"wild";50
"religious";72
"systematic";107
"stable";24
"womanly";25
"obliging";98
"vivacious";117
"warlike";120
"untidy";7
"zealous";71
"thoughtless";119
"unsentimental";102
"wary";56
"wise";11
"punctual";136
"placid";12
"worldly";28
"wily";113
"thorough";3
"sly";74
"sullen";116
"unguarded";12
"unreasonable";83
"visionary";92
"untiring";143
