"terms";"clusters"
"#-cold";128
"#-considerate";213
"#-curious";132
"#-honest";134
"abrupt";57
"abusive";83
"accessible";65
"accomplished";79
"accurate";57
"active";29
"adventurous";3
"affable";15
"affectionate";6
"agreeable";105
"aloof";170
"ambitious";194
"amiable";97
"amicable";185
"animated";221
"anxious";174
"argumentative";118
"aristocratic";63
"arrogant";146
"artistic";182
"assured";98
"audacious";64
"austere";178
"awkward";119
"bashful";125
"beneficent";206
"benevolent";189
"bitter";68
"bland";106
"blunt";217
"boastful";4
"boisterous";200
"bold";1
"bountiful";26
"boyish";83
"brave";68
"brazen";124
"breezy";171
"brisk";108
"brutal";82
"calculating";202
"callous";56
"calm";24
"candid";145
"capable";115
"capricious";211
"careful";186
"careless";72
"careworn";133
"casual";197
"ceremonious";85
"changeable";81
"charitable";21
"chaste";187
"chatty";121
"cheerful";6
"childish";19
"chivalrous";124
"circumspect";136
"civil";151
"civilized";183
"clever";177
"clumsy";148
"coarse";138
"coercive";56
"coherent";22
"cold";23
"combative";133
"compassionate";207
"complacent";12
"complex";78
"complicated";148
"complimentary";64
"conceited";157
"conciliatory";75
"concise";83
"condescending";82
"confident";152
"confused";44
"congenial";72
"considerate";61
"consistent";146
"constant";91
"contemplative";37
"contradictory";15
"contrary";67
"conversational";193
"cool";46
"cordial";159
"cosmopolitan";212
"courageous";181
"courteous";191
"courtly";15
"critical";113
"cruel";166
"cunning";88
"curious";23
"dainty";49
"deceitful";13
"decisive";43
"dedicated";150
"deep";204
"defiant";4
"definite";148
"deliberate";164
"demonstrative";56
"demure";13
"dependent";207
"derogatory";43
"despondent";53
"destructive";92
"determined";166
"devilish";175
"devious";124
"dignified";71
"diligent";100
"direct";62
"discourteous";48
"discreet";49
"disdainful";190
"disorderly";18
"dispassionate";212
"dissatisfied";25
"distant";32
"distrustful";190
"doleful";171
"dreamy";218
"dull";97
"dutiful";7
"eager";161
"earnest";204
"earthy";163
"elegant";184
"eloquent";20
"emphatic";169
"energetic";64
"enthusiastic";122
"envious";117
"exact";102
"excessive";116
"excitable";99
"exclusive";16
"expansive";99
"explicit";213
"expressive";79
"faithful";32
"fastidious";37
"fearful";19
"feminine";195
"fervent";126
"fickle";48
"fierce";100
"fiery";211
"firm";127
"flighty";69
"foolish";31
"forcible";139
"forgetful";165
"forgiving";86
"formal";193
"forward";87
"frank";39
"fretful";84
"friendly";30
"frivolous";157
"frolicsome";48
"frugal";210
"gallant";131
"generous";24
"genial";33
"genteel";184
"gentle";30
"girlish";86
"glib";16
"gloomy";219
"graceful";60
"graceless";112
"gracious";74
"greedy";87
"gruff";106
"haphazard";134
"hardened";147
"harsh";178
"hasty";159
"haughty";79
"headstrong";114
"hearty";129
"honest";93
"hospitable";144
"hostile";209
"humane";126
"humble";103
"icy";18
"ignorant";83
"immovable";142
"impatient";39
"impersonal";94
"imperturbable";170
"impetuous";203
"impressible";136
"inarticulate";5
"inconsistent";55
"inconstant";116
"incurious";140
"indefatigable";162
"indefinite";180
"indelicate";191
"independent";59
"indifferent";19
"indiscreet";158
"indomitable";58
"indulgent";167
"industrious";71
"inexhaustible";212
"inexperienced";183
"inexpressive";26
"inflexible";12
"ingenious";66
"ingenuous";3
"inharmonious";147
"inquisitive";137
"insolent";48
"intellectual";99
"intelligent";185
"intemperate";138
"intense";7
"intimate";59
"intricate";140
"intrusive";35
"intuitive";112
"inward";137
"irrational";81
"irritable";133
"jealous";41
"jocular";179
"just";196
"juvenile";27
"kind";23
"lackadaisical";122
"languid";166
"lavish";99
"lax";51
"learned";37
"leisurely";42
"lenient";124
"lifeless";121
"literal";67
"live";87
"lively";119
"loud";29
"loving";109
"loyal";69
"magnanimous";95
"malicious";117
"manly";218
"maternal";118
"mature";198
"meditative";35
"meek";197
