"terms";"clusters"
"#-deep";33
"#-kind";5
"affectionate";47
"agreeable";54
"anxious";58
"arbitrary";48
"awkward";34
"bitter";47
"bold";30
"brave";44
"bright";32
"brutal";39
"calm";51
"capable";6
"careful";41
"careless";55
"casual";25
"cautious";60
"certain";15
"charitable";64
"cheerful";40
"circumspect";57
"civil";8
"clumsy";46
"cold";17
"complicated";31
"confused";32
"consistent";26
"constant";10
"contented";36
"contrary";1
"cool";59
"cordial";44
"covetous";21
"cruel";32
"cunning";33
"curious";23
"deep";45
"determined";62
"diligent";48
"distant";29
"dull";34
"eager";22
"earnest";62
"exact";4
"excessive";3
"extravagant";29
"faithful";9
"fearful";16
"fierce";30
"fiery";63
"firm";19
"foolish";20
"formal";28
"friendly";20
"generous";8
"gentle";41
"hardened";32
"hearty";14
"helpful";48
"honest";9
"humble";36
"ignorant";53
"immoderate";26
"impatient";49
"inconsistent";35
"indefatigable";42
"indifferent";33
"inhuman";50
"irrational";56
"jealous";39
"just";10
"kind";7
"leisurely";21
"live";33
"lively";50
"loud";58
"loving";48
"merciful";18
"merciless";24
"merry";48
"narrow";25
"natural";49
"negative";28
"original";26
"painstaking";39
"particular";11
"passionate";60
"pensive";37
"pleasant";27
"prophetic";62
"quick";28
"quiet";64
"rational";61
"reasonable";19
"rebellious";32
"religious";23
"rough";1
"sedate";12
"serene";25
"serious";11
"severe";43
"shy";39
"silent";50
"simple";13
"sociable";31
"solemn";14
"steady";39
"stern";63
"strict";57
"tame";49
"thorough";36
"thoughtless";21
"unthinking";32
"vain";38
"venturous";39
"violent";53
"warm";43
"wise";40
"surly";52
"uncouth";44
"sincere";9
"invincible";34
"slow";56
"unfaithful";2
"whimsical";2
"tough";33
"vindictive";21
