"terms";"clusters"
"afraid";1
"amusing";3
"beautiful";3
"best";2
"calm";3
"capable";4
"careful";1
"cautious";3
"charitable";3
"cheerful";2
"clever";1
"comfortable";2
"confident";4
"cruel";1
"dangerous";2
"delicate";3
"delighted";2
"delightful";3
"determined";2
"different";2
"direct";3
"encouraging";3
"entertaining";3
"extraordinary";2
"extreme";3
"fair";2
"free";1
"friendly";1
"generous";3
"gentle";2
"greatest";1
"happier";4
"happy";2
"improper";4
"independent";3
"intelligent";3
"interesting";2
"liberal";1
"married";4
"modest";3
"natural";2
"neat";1
"pleasant";2
"pleasing";4
"polite";1
"powerful";4
"proud";4
"prudent";4
"quiet";4
"reasonable";1
"responsible";1
"rich";4
"safe";1
"selfish";4
"sincere";1
"strong";2
"superior";2
"thoughtful";4
"uncertain";4
"unpleasant";3
"weak";3
"welcome";4
"worth";2
"wise";4
