"terms";"clusters"
"afraid";2
"beautiful";1
"best";2
"bustle";1
"calm";1
"capable";2
"cheerful";2
"clever";2
"comfortable";2
"dangerous";1
"delighted";2
"delightful";2
"determined";2
"different";2
"direct";1
"expensive";1
"extraordinary";1
"fair";2
"familiar";1
"fancy";1
"free";1
"friendly";2
"generous";1
"gentle";2
"genuine";1
"greatest";2
"happier";2
"happy";2
"honest";1
"humble";1
"improper";1
"independent";1
"interesting";2
"married";1
"modest";2
"moral";1
"natural";2
"neat";1
"playful";1
"pleasant";2
"pleasing";1
"proud";1
"quiet";2
"reasonable";2
"rich";1
"safe";2
"secure";1
"selfish";1
"stable";1
"strong";2
"superior";1
"surprising";1
"thoughtful";1
"uncertain";1
"united";1
"unpleasant";1
"weak";1
"welcome";2
"worth";2
"sympathetic";1
