"terms";"clusters"
"afraid";2
"amusing";1
"appropriate";1
"beautiful";2
"best";2
"calm";1
"capable";1
"cheerful";2
"clean";1
"clever";1
"comfortable";2
"confident";1
"delicate";1
"delighted";2
"delightful";2
"determined";1
"different";2
"extraordinary";1
"extreme";1
"fair";2
"faithful";1
"famous";2
"fancy";1
"free";2
"friendly";1
"generous";2
"gentle";2
"genuine";1
"greatest";1
"happier";1
"happy";2
"harmless";1
"honest";2
"humble";1
"improper";1
"independent";2
"intelligent";1
"interesting";1
"liberal";1
"mysterious";1
"natural";2
"neat";1
"newest";1
"pleasant";2
"pleasing";2
"polite";1
"proud";1
"qualified";1
"quiet";2
"reasonable";1
"rich";2
"safe";2
"secure";1
"selfish";1
"sincere";1
"smart";1
"stable";1
"strong";2
"superior";1
"welcome";1
"wealthy";1
"unpleasant";2
"wise";1
"worth";2
