"terms";"clusters"
"accustomed";2
"afraid";1
"beautiful";1
"best";1
"capable";2
"careful";2
"cheerful";1
"clean";1
"comfortable";2
"compassionate";2
"conventional";2
"cruel";2
"curious";1
"dangerous";2
"delighted";1
"delightful";2
"determined";2
"different";1
"direct";2
"expensive";2
"extraordinary";1
"extreme";2
"fair";2
"faithful";2
"familiar";2
"famous";2
"free";1
"friendly";1
"generous";2
"gentle";1
"genuine";2
"greatest";1
"greedy";2
"happier";2
"happy";1
"honest";1
"humble";1
"interesting";2
"legal";2
"liberal";2
"loose";2
"married";2
"modest";2
"mysterious";1
"natural";1
"neat";2
"official";2
"playful";2
"pleasant";1
"polite";2
"powerful";2
"proud";1
"qualified";2
"quiet";1
"reasonable";2
"responsible";2
"rich";1
"sacred";2
"safe";1
"smart";2
"special";2
"strong";1
"superior";2
"surprising";2
"sympathetic";2
"thoughtful";2
"top";2
"weak";1
"welcome";2
"social";2
"uncertain";2
"worth";1
