"terms";"clusters"
"#-happy";1
"accomplished";14
"accustomed";4
"afraid";24
"beautiful";24
"best";42
"brave";1
"calm";33
"capable";45
"careful";21
"cheerful";15
"clean";12
"clever";17
"comfortable";26
"confident";1
"conventional";14
"cruel";32
"curious";34
"dangerous";12
"delicate";34
"delighted";13
"delightful";18
"determined";16
"different";24
"direct";39
"encouraging";3
"expensive";37
"extraordinary";6
"fair";44
"faithful";32
"familiar";32
"famous";22
"free";40
"friendly";10
"generous";20
"gentle";9
"genuine";23
"graceful";37
"greatest";8
"happier";27
"happy";42
"harmless";3
"holy";19
"honest";26
"humble";11
"independent";27
"individual";31
"influential";27
"interesting";18
"legal";43
"liberal";12
"loose";43
"married";15
"mighty";5
"modest";39
"moral";33
"mysterious";25
"natural";40
"neat";33
"official";35
"original";26
"passionate";13
"peaceful";19
"pleasant";38
"polite";7
"popular";6
"powerful";12
"professional";2
"proud";8
"prudent";45
"quiet";42
"reasonable";18
"responsible";29
"rich";44
"sacred";36
"safe";25
"selfish";19
"shocked";27
"smart";3
"social";4
"special";31
"strong";42
"superior";26
"surprising";16
"thoughtful";29
"uncertain";41
"weak";28
"wealthy";6
"welcome";30
"wise";21
"worth";28
