"terms";"clusters"
"accomplished";33
"accustomed";22
"afraid";34
"beautiful";34
"best";34
"blessed";1
"brave";12
"calm";30
"capable";14
"careful";15
"cautious";20
"cheerful";38
"clean";35
"clever";6
"comfortable";5
"cruel";3
"curious";16
"dangerous";24
"delicate";10
"delighted";32
"delightful";12
"determined";33
"different";34
"direct";27
"extraordinary";23
"extreme";14
"fair";11
"faithful";35
"familiar";22
"famous";29
"fancy";6
"free";23
"friendly";22
"generous";35
"gentle";23
"genuine";31
"graceful";30
"greatest";17
"happier";2
"happy";7
"harmless";39
"honest";16
"humble";3
"independent";37
"individual";21
"intellectual";40
"interesting";8
"liberal";13
"loose";5
"married";30
"mighty";9
"modest";9
"moral";19
"mysterious";9
"natural";23
"neat";2
"original";26
"passionate";13
"peaceful";2
"pleasant";11
"polite";25
"popular";27
"powerful";18
"proud";7
"quiet";34
"reasonable";1
"rich";28
"sacred";41
"safe";25
"scared";20
"selfish";37
"shocked";20
"sincere";31
"smart";39
"social";21
"special";6
"strong";23
"superior";15
"surprising";4
"thoughtful";28
"uncertain";36
"weak";28
"welcome";36
"wise";8
"united";24
"worth";22
"unpleasant";1
