"terms";"clusters"
"afraid";2
"best";1
"biggest";5
"calm";8
"capable";14
"careful";5
"catholic";13
"cautious";6
"charitable";13
"cheerful";17
"clean";6
"comfortable";7
"competent";12
"curious";2
"dangerous";15
"delighted";11
"delightful";17
"different";4
"extraordinary";4
"extreme";5
"fair";16
"faithful";16
"familiar";6
"famous";12
"free";2
"friendly";3
"gentle";15
"greatest";7
"happy";10
"helpful";3
"historical";11
"holy";3
"honest";1
"humble";15
"improper";15
"loose";11
"mighty";2
"natural";9
"original";3
"outrageous";17
"pleasant";8
"quiet";1
"reasonable";5
"religious";13
"rich";1
"safe";8
"scared";6
"scripture";11
"secure";4
"sincere";16
"strong";10
"suited";12
"superior";12
"surprising";14
"universal";13
"unpleasant";15
"wealthy";13
"wise";9
"worth";16
"weak";5
