"terms";"clusters"
"#-free";32
"#-interesting";22
"accustomed";26
"afraid";21
"aggressive";13
"appropriate";40
"beautiful";21
"best";20
"brave";13
"calm";36
"capable";18
"careful";14
"cheerful";15
"clean";45
"comfortable";45
"confident";10
"conventional";3
"cruel";39
"curious";11
"dangerous";21
"delicate";33
"delicious";42
"delightful";30
"determined";18
"different";5
"direct";5
"enthusiastic";13
"extraordinary";23
"extreme";17
"fair";43
"faithful";45
"familiar";2
"fancy";19
"free";2
"friendly";35
"generous";24
"gentle";12
"genuine";3
"graceful";40
"greatest";37
"greedy";19
"happy";26
"historical";32
"honest";42
"humble";3
"independent";22
"irregular";44
"legal";44
"liberal";6
"loose";28
"loyal";38
"mighty";39
"modest";34
"moral";17
"mysterious";31
"natural";8
"neat";45
"official";12
"original";1
"passionate";35
"peaceful";32
"pleasant";41
"polite";40
"popular";37
"powerful";15
"productive";36
"professional";37
"proud";26
"prudent";38
"quiet";20
"reasonable";29
"respected";29
"responsible";25
"rich";9
"sacred";16
"safe";7
"scared";22
"smart";17
"social";45
"special";27
"stable";30
"strong";4
"superior";13
"sympathetic";4
"threatened";30
"weak";41
"wise";8
"selfish";22
"worth";24
"threatening";39
"weaker";13
"thoughtful";45
"uncertain";23
"welcome";10
