"terms";"clusters"
"accomplished";1
"afraid";3
"amusing";1
"beautiful";2
"best";3
"capable";1
"careful";1
"cheerful";3
"clever";2
"comfortable";3
"dangerous";1
"delicate";1
"delighted";2
"delightful";3
"determined";2
"different";3
"direct";1
"exciting";1
"extraordinary";2
"extreme";2
"fair";3
"familiar";1
"fancy";1
"free";1
"friendly";2
"generous";1
"gentle";2
"greatest";3
"happier";1
"happy";3
"honest";1
"humble";2
"independent";1
"intellectual";1
"intelligent";1
"interesting";3
"liberal";1
"married";2
"natural";3
"neat";1
"original";1
"pleasant";3
"pleasing";2
"powerful";1
"proud";1
"quiet";3
"reasonable";2
"rich";2
"safe";2
"safer";1
"secure";1
"sincere";1
"social";1
"strong";3
"superior";3
"united";1
"unpleasant";2
"weak";1
"welcome";2
"wise";1
"worth";3
