"terms";"clusters"
"#-clean";56
"#-close";250
"#-cold";52
"#-considerate";213
"#-cruel";119
"#-determined";74
"#-disdainful";269
"#-easy";196
"#-fast";271
"#-gracious";15
"#-handsome";46
"#-irreligious";119
"#-kind";33
"#-melancholy";213
"#-partial";227
"#-particular";176
"#-reproachful";87
"#-sentimental";75
"#-suspicious";131
"#-unmindful";86
"abject";179
"abrupt";113
"acceptable";79
"accurate";273
"active";27
"acute";62
"affable";237
"affectionate";104
"aloof";84
"amorous";195
"analytical";81
"arbitrary";247
"argumentative";69
"avaricious";147
"awkward";80
"bacchanalian";4
"bashful";7
"benevolent";208
"benignant";13
"bitter";274
"bland";255
"boastful";5
"boisterous";124
"bold";2
"boyish";240
"brave";187
"brisk";38
"brutal";47
"brute";240
"buoyant";26
"busy";109
"calculating";279
"calm";105
"candid";37
"capricious";251
"careful";104
"careless";70
"carnal";147
"casual";47
"catawampous";227
"cautious";256
"certain";1
"charitable";67
"chary";83
"chaste";95
"chatty";62
"cheerful";50
"chivalrous";235
"christian";272
"civil";44
"clamorous";228
"clean";252
"close";160
"clumsy";159
"cockle";35
"coherent";89
"cold";157
"combustible";235
"coming";197
"compassionate";42
"complacent";143
"complimentary";173
"conciliatory";65
"condescending";18
"confident";37
"confidential";173
"congenial";100
"conscientious";128
"considerate";114
"consistent";206
"constant";175
"contrary";156
"conversational";121
"convivial";137
"cool";175
"cordial";114
"courteous";62
"covetous";54
"cowardly";14
"coy";238
"credulous";269
"crisp";89
"critical";205
"cruel";234
"cunning";268
"curious";90
"dainty";136
"daring";41
"debauched";216
"decided";8
"deferential";142
"defiant";245
"definite";28
"deliberate";97
"delicate";90
"demonstrative";203
"dependent";261
"despotic";155
"destructive";235
"determined";100
"dexterous";166
"dignified";81
"dilatory";51
"direct";21
"discreet";247
"disdainful";153
"disrespectful";143
"dissatisfied";106
"distrustful";206
"doleful";202
"domestic";49
"downright";40
"dreamy";116
"dutiful";167
"eager";57
"earnest";234
"easy";182
"ecstatic";202
"efficient";15
"eloquent";210
"emphatic";22
"energetic";261
"enthusiastic";204
"envious";264
"epigrammatic";172
"evasive";35
"even";195
"exact";34
"excitable";61
"exclusive";260
"excursive";181
"expansive";23
"explosive";143
"expressive";191
"facetious";148
"faithful";249
"familiar";192
"fanciful";271
"fast";34
