"terms";"clusters"
"#-congenial";231
"#-easy";196
"#-literary";47
"#-mild";81
"#-open";215
"#-partial";193
"#-shy";89
"#-sober";60
"#-strong";245
"#-sure";72
"#-ugly";14
"abject";64
"abrupt";95
"absorbent";47
"acceptable";48
"accessible";159
"accurate";172
"active";1
"acute";234
"adhesive";36
"adventurous";172
"affable";280
"affectionate";42
"aggressive";130
"analytical";192
"argumentative";234
"arrogant";181
"artistic";35
"assured";167
"autocratic";119
"avaricious";259
"awkward";15
"bashful";193
"benevolent";9
"benign";141
"benignant";268
"bitter";85
"bland";64
"blithe";171
"bloodthirsty";240
"bluff";97
"boastful";88
"bold";226
"boyish";46
"brave";80
"brisk";186
"buoyant";268
"busy";42
"calm";15
"candid";92
"capricious";208
"careful";116
"careless";151
"casual";90
"cautious";115
"certain";218
"changeable";34
"charitable";150
"chatty";36
"cheerful";39
"chivalrous";238
"christian";203
"circuitous";106
"civil";194
"clamorous";215
"clean";133
"close";164
"clumsy";59
"cold";155
"combative";193
"commanding";119
"communicative";172
"compassionate";279
"complacent";220
"compliant";257
"complimentary";154
"conciliatory";122
"condescending";165
"confident";265
"confidential";98
"congenial";126
"conscientious";103
"considerate";239
"consistent";84
"constant";144
"constrained";114
"contemplative";166
"contrary";227
"conventional";4
"conversational";273
"convivial";145
"cool";37
"coquettish";2
"cordial";161
"courageous";125
"courteous";20
"covetous";258
"credulous";69
"crisp";141
"critical";146
"cruel";197
"cunning";162
"curious";3
"dainty";35
"daring";36
"decisive";19
"deferential";79
"defiant";107
"definite";217
"deliberate";196
"delicate";236
"deprecatory";58
"destructive";182
"determined";30
"devout";229
"dexterous";33
"diffident";2
"dignified";143
"diplomatic";165
"direct";63
"discreet";267
"discursive";253
"disdainful";232
"dishonest";137
"disorderly";81
"dissatisfied";107
"distrustful";148
"dogged";240
"doleful";40
"domestic";3
"dutiful";96
"eager";183
"earnest";15
"easy";155
"economical";200
"ecstatic";12
"eloquent";152
"emotional";225
"emphatic";138
"energetic";123
"enthusiastic";176
"envious";169
"equitable";177
"evasive";171
"exact";57
"exclusive";152
"excusatory";206
"explicit";233
"explosive";107
"expressive";68
"facetious";56
"faithful";52
"faithless";109
"familiar";3
"fanciful";189
"fast";166
"fearful";134
"feminine";139
"ferocious";54
"fervent";17
"festive";47
"fickle";142
"fierce";51
"fiery";131
"firm";120
"fitful";262
"flip";101
"forbearing";69
"forcible";181
"forensic";109
"forgetful";189
"formal";84
"forthcoming";192
"fractious";179
"frank";27
"free";149
"fresh";174
"friendly";37
"frigid";215
"frolicsome";65
"frugal";28
"furtive";78
"gallant";147
"garrulous";97
"gay";29
"general";86
"generous";3
"genial";239
"genteel";189
"gentle";269
"gentlemanly";229
"giddy";135
"glib";256
"gloomy";188
"graceful";55
"graceless";258
"gracious";68
"grateful";39
"grave";30
"greedy";163
"gritty";14
"gruff";243
"handsome";153
"handy";78
"hasty";262
"hateful";64
"haughty";90
"headless";97
"heartless";100
"hearty";12
"heavy";155
"heedless";152
"helpful";115
"helpless";48
"honest";77
"hopeful";66
"hopeless";228
"hospitable";209
"humble";42
"hunted";199
"hurried";87
"hypocritical";158
"hysterical";152
"illogical";108
"imaginative";223
"imitative";132
"impatient";277
"imperceptible";53
"imperial";206
"imperious";235
"impertinent";143
"imperturbable";127
"impetuous";189
"impish";123
"impressible";187
"improvident";215
"impudent";260
"incautious";261
"inconsiderate";12
"inconstant";136
"incorruptible";69
"incredulous";196
"indefinite";96
"independent";197
"indifferent";274
"indirect";72
"indolent";131
"indomitable";211
"industrious";175
"ingenuous";81
"ingrate";232
"injudicious";229
"inquisitive";148
"insatiable";198
"insolent";74
"intellectual";9
"intense";276
"intimate";23
"intrusive";225
"intuitive";217
"invariable";237
"ironical";117
"irrational";223
"irrepressible";264
"irresolute";70
"irresponsive";95
"irreverent";45
"irritable";165
"jealous";42
"jerky";156
"jovial";14
"joyful";178
"joyous";14
"judicious";45
"just";90
"keen";213
"kind";76
"kindly";165
"knowing";62
"laborious";187
"languid";263
"lavish";192
"lazy";184
"lethargic";113
"limp";18
"literal";259
"literary";50
"lithe";9
"lively";116
"lofty";185
"logical";6
"lonely";25
"loud";267
"loving";10
"loyal";53
"magnanimous";151
"majestic";269
"malicious";69
"martial";89
"maternal";214
"maudlin";122
"mechanical";131
"meek";139
"melancholy";168
"melodramatic";137
"mephistophelean";47
"mercenary";99
"merciful";186
"merry";227
"methodical";183
"mild";163
"military";255
"ministerial";41
"mischievous";129
"miserly";241
"mistrustful";202
"moderate";233
"modest";50
"monosyllabic";279
"moody";22
"motherly";217
"mournful";148
"murderous";266
"musical";225
"mute";48
"mutinous";21
"natural";86
"neat";50
"negative";222
"negligent";125
"nervous";173
"nigh";117
"nimble";241
"noiseless";212
"noisy";19
"nomadic";215
"obedient";264
"objective";104
"obliging";245
"observant";249
"obstinate";31
"officious";109
"open";247
"oratorical";144
"orderly";59
"original";149
"parsimonious";258
"partial";82
"particular";155
"passionate";23
"passive";46
"paternal";137
"patient";121
"patronizing";47
"peaceful";124
"penitent";13
"pensive";72
"penurious";204
"perceptive";273
"persevering";81
"persistent";73
"pert";122
"perverse";73
"pettish";28
"petulant";263
"philanthropic";243
"philosophical";110
"pious";44
"placid";279
"plaintive";47
"playful";23
"pleasant";195
"polite";61
"politic";206
"political";189
"pompous";47
"positive";27
"practical";151
"precise";33
"prejudiced";217
"presumptuous";62
"prim";35
"prompt";235
"prophetic";257
"proud";76
"pugilistic";237
"punctual";124
"querulous";244
"quick";195
"quiet";86
"rapacious";200
"rapid";266
"rapturous";102
"rash";278
"reasonable";140
"rebellious";206
"reckless";221
"refined";105
"reliant";222
"religious";217
"remonstrant";237
"remorseful";75
"reproachful";224
"resentful";132
"reserved";105
"resigned";156
"resolute";211
"respectful";88
"responsible";271
"responsive";190
"restive";49
"restless";74
"reticent";145
"retrospective";240
"rigid";102
"romantic";103
"rough";52
"rude";6
"rueful";157
"ruminative";232
"rusty";210
"ruthless";38
"sad";74
"sagacious";94
"sage";13
"sanguine";7
"sarcastic";67
"scholarly";118
"scholastic";128
"scornful";208
"second";155
"sedentary";60
"selfish";191
"sensible";226
"sensitive";91
"sensual";69
"sentimental";56
"serene";46
"serious";201
"servile";257
"severe";51
"shrewd";259
"shy";208
"silent";43
"simple";151
"skittish";250
"slavish";144
"slippery";253
"sloppy";16
"slow";201
"sluggish";73
"slushy";33
"sly";216
"smooth";124
"snappish";268
"sober";38
"sociable";178
"social";121
"soft";251
"solemn";140
"sorrowful";16
"sour";45
"spasmodic";126
"speculative";53
"spirited";193
"spiritual";22
"spiteful";224
"splenetic";234
"spontaneous";146
"sportive";263
"sprightly";56
"spruce";58
"stable";163
"stately";112
"steadfast";60
"steady";197
"stealthy";262
"stentorian";144
"stern";134
"stiff";51
"still";257
"stolid";182
"stormy";192
"straight";160
"strict";271
"strong";207
"stubborn";230
"studious";118
"subjective";58
"submissive";254
"subtle";21
"sudden";116
"sufficient";214
"suggestive";67
"sullen";88
"sunny";260
"superstitious";270
"supple";7
"sure";218
"surly";73
"susceptible";176
"suspicious";99
"sweet";111
"swift";11
"sympathetic";112
"systematic";242
"tacit";35
"talkative";58
"taut";101
"tearful";17
"technical";250
"temperate";229
"tender";185
"tense";156
"thankful";168
"thankless";277
"thorough";147
"thoughtful";57
"thoughtless";24
"tidy";213
"tight";1
"timid";275
"tough";104
"treacherous";261
"tremulous";219
"true";247
"trustful";93
"truthful";141
"turbulent";54
"ugly";272
"unceremonious";248
"uncertain";163
"unconscionable";260
"unctuous";113
"undecided";71
"undignified";144
"ungainly";131
"ungenerous";6
"ungracious";240
"ungrateful";85
"unhappy";151
"unimpressible";139
"unkindly";32
"unpolite";45
"unresisting";182
"unselfish";92
"unsociable";194
"unsteady";63
"unsuspecting";19
"unsympathetic";200
"unvarying";146
"upstart";219
"urgent";205
"utopian";89
"vagrant";108
"vague";66
"vain";26
"verbal";8
"vigilant";95
"violent";170
"virtuous";124
"voiceless";5
"watchful";175
"weak";43
"whimsical";22
"willing";121
"wise";83
"tempestuous";101
"unmindful";193
"unchanging";132
"vehement";252
"tyrannical";238
"womanly";246
"worldly";239
"wiser";2
"wrathful";194
"unpitying";19
"vicious";261
"wary";146
"unconstrained";235
"veracious";141
"windy";16
"wily";145
"uncompromising";158
"unkind";169
"timorous";6
"wistful";67
"statistical";5
"umbrageous";97
"unthankful";5
"vocal";49
"unflinching";119
"unreasoning";69
"uncharitable";200
"steep";118
"tranquil";97
"tardy";119
"visionary";108
"weakish";184
"zealous";205
"trim";118
"unscholastic";129
"unwinking";180
