"terms";"clusters"
"#-determined";39
"#-free";170
"#-fresh";4
"abrupt";78
"acceptable";24
"accessible";90
"accurate";113
"active";107
"affable";149
"affectionate";3
"aggressive";77
"artistic";142
"awkward";179
"baseless";70
"benevolent";84
"benignant";75
"bitter";97
"bland";123
"boisterous";68
"bold";132
"boyish";169
"brave";133
"brisk";84
"busy";54
"calm";36
"candid";24
"capricious";101
"careful";133
"careless";88
"certain";18
"chaste";168
"cheerful";60
"chivalrous";79
"christian";145
"civil";61
"clean";158
"close";14
"cold";12
"combative";79
"communicative";158
"complimentary";158
"conciliatory";55
"confident";84
"confidential";41
"conscientious";166
"considerate";129
"consistent";118
"constant";161
"contemplative";110
"contrary";124
"conventional";7
"conversational";48
"convivial";159
"cool";50
"cordial";88
"courageous";30
"critical";170
"cruel";102
"curious";173
"dainty";159
"deferential";52
"defiant";1
"definite";139
"deliberate";27
"delicate";26
"demonstrative";112
"destructive";7
"determined";80
"diplomatic";105
"direct";70
"dissatisfied";157
"doleful";124
"domestic";75
"dreamy";55
"dutiful";142
"eager";149
"earnest";3
"easy";173
"ecstatic";51
"eloquent";9
"enthusiastic";120
"envious";32
"epigrammatic";56
"erudite";144
"exact";162
"exaggerative";4
"excitable";169
"exclusive";24
"expansive";106
"explosive";75
"expressive";14
"faithful";158
"familiar";41
"fast";148
"fearful";107
"feminine";93
"ferocious";1
"fervent";124
"fervid";4
"festive";144
"fierce";54
"fiery";42
"firm";155
"fitful";126
"forcible";75
"forensic";170
"formal";180
"frank";115
"free";59
"fresh";81
"friendly";31
"furtive";11
"gallant";90
"gawky";94
"gay";158
"general";49
"generous";111
"genial";142
"genteel";176
"gentle";175
"giddy";130
"gloomy";33
"graceful";72
"gracious";163
"grateful";44
"grave";166
"greedy";35
"gritty";123
"gruff";56
"handsome";3
"handy";39
"hasty";71
"haughty";120
"hearty";40
"heavy";19
"heedless";113
"helpless";40
"honest";41
"hopeful";97
"hopeless";93
"hospitable";74
"humble";132
"hurried";70
"icy";92
"imaginative";48
"immovable";73
"impatient";163
"imperceptible";93
"impertinent";178
"impish";100
"impressible";38
"impudent";94
"impulsive";70
"inconclusive";180
"inconsiderate";79
"incorruptible";67
"indefatigable";157
"indefinite";124
"independent";174
"indifferent";157
"indirect";96
"indulgent";131
"industrious";55
"inflammable";74
"ingenuous";56
"inquisitive";138
"insolent";172
"invincible";70
"inviolable";76
"irrational";86
"irrepressible";43
"jealous";112
"joyful";144
"judicious";123
"just";58
"keen";168
"kind";99
"lavish";15
"lazy";69
"leisurely";169
"lenient";16
"literal";55
"lithe";1
"lively";91
"lofty";140
"lonely";57
"loud";1
"loyal";2
"majestic";66
"malicious";103
"masculine";93
"masterful";53
"maternal";83
"matronly";94
"mechanical";80
"methodical";131
"metropolitan";24
"mild";156
"military";1
"mischievous";95
"miserly";97
"moderate";62
"modest";14
"monastic";48
"monkish";36
"monosyllabic";69
"moody";78
"mournful";138
"murderous";103
"musical";30
"natural";46
"neat";25
"negative";83
"nervous";42
"noisy";54
"obliging";170
"observant";73
"obstructive";157
"open";6
"oratorical";124
"orderly";146
"original";170
"orthodox";98
"particular";82
"passionate";128
"passive";143
"patient";86
"patriotic";7
"peaceful";152
"pensive";168
"persuasive";35
"perverse";120
"philanthropic";147
"pious";126
"plaintive";177
"pleasant";45
"polite";114
"politic";27
"positive";92
"precise";125
"prejudiced";32
"promiscuous";95
"prompt";1
"proud";65
"prudent";35
"puffy";157
"punctual";93
"querulous";126
"quick";71
"quiet";12
"random";151
"rapid";135
"reasonable";61
"reflective";5
"regardful";43
"reproachful";168
"respectful";141
"responsible";89
"restless";34
"retiring";98
"revengeful";97
"rigid";174
"romantic";109
"rough";127
"rusty";84
"sad";85
"sanguine";107
"sarcastic";131
"scholastic";20
"scientific";116
"second";49
"selfish";105
"sensible";128
"sensitive";157
"serene";162
"serious";153
"servile";97
"severe";97
"shrewd";4
"shy";22
"silent";63
"sincere";57
"skittish";15
"slovenly";10
"slow";89
"smooth";154
"sober";43
"social";122
"soft";146
"solemn";64
"sorrowful";60
"spasmodic";87
"speculative";104
"spontaneous";94
"sportsmanlike";98
"sprightly";76
"stable";1
"staid";16
"stately";72
"statistical";35
"steady";164
"steep";167
"stern";119
"stiff";137
"still";43
"stormy";27
"strict";150
"strong";121
"studious";93
"submissive";97
"subtle";160
"sudden";108
"sufficient";44
"sunny";76
"supple";1
"sure";6
"suspicious";38
"sweet";134
"swift";23
"sympathetic";162
"tearful";178
"technical";36
"tender";139
"thankful";74
"tight";24
"tightish";98
"trim";29
"true";6
"ugly";8
"unappreciative";105
"uncertain";156
"underhand";24
"ungenerous";101
"unhappy";136
"unsuspicious";37
"unwinking";168
"vague";91
"vain";37
"vindictive";92
"violent";128
"watchful";87
"weak";171
"weakly";168
"wiser";47
"vivacious";170
"woeful";15
"windy";24
"thoughtful";25
"suggestive";139
"wise";165
"vigilant";143
"unkind";21
"whimsical";159
"wistful";168
"womanly";28
"womanish";70
"unchanging";169
"undiscriminating";4
"unsympathetic";126
"venturesome";68
"vicious";100
"timid";154
"unsteady";13
"vocal";43
"undecided";17
"willing";117
"unobservant";103
"ungainly";69
