"source" "target" "tag"
2 11 "great"
6 11 "stable"
16 19 "extraordinary"
12 20 "good"
20 36 "good"
33 37 "young"
26 38 "old"
39 41 "certain"
38 41 "old"
41 42 "old"
36 43 "good"
40 47 "little"
42 47 "old"
11 48 "great"
47 49 "old"
43 50 "good"
49 50 "old"
19 51 "remarkable"
12 52 "strong"
52 54 "fat"
50 55 "old"
49 55 "warm"
47 58 "little"
58 62 "little"
37 65 "young"
22 67 "well"
50 70 "good"
33 70 "handsome"
65 71 "young"
71 72 "young"
51 73 "remarkable"
17 74 "bright"
62 74 "little"
69 75 "short"
67 80 "well"
74 83 "hard"
74 86 "little"
86 90 "little"
72 90 "young"
55 91 "warm"
80 91 "well"
48 93 "great"
55 94 "old"
90 95 "young"
90 99 "little"
95 99 "young"
99 101 "young"
101 102 "young"
102 107 "young"
73 111 "remarkable"
107 113 "young"
52 116 "strong"
70 119 "good"
11 119 "stable"
110 129 "mean"
129 130 "proper"
130 132 "proper"
9 135 "gifted"
113 136 "young"
133 138 "tough"
2 140 "proud"
119 141 "good"
99 142 "little"
129 144 "mean"
73 144 "open"
136 150 "young"
150 151 "young"
151 156 "young"
156 157 "young"
141 158 "good"
75 163 "short"
104 164 "strange"
93 165 "great"
144 165 "mean"
165 166 "mean"
142 167 "little"
166 167 "mean"
165 170 "great"
116 170 "strong"
94 171 "old"
127 172 "forward"
171 176 "old"
167 177 "little"
164 177 "strange"
170 178 "strong"
176 180 "old"
177 181 "little"
178 181 "strong"
61 183 "alone"
54 183 "cold"
180 184 "old"
158 185 "good"
177 186 "strange"
181 190 "little"
41 193 "certain"
70 195 "natural"
183 196 "cold"
184 196 "old"
128 211 "poor"
186 215 "strange"
215 216 "strange"
190 218 "little"
170 219 "great"
157 222 "young"
76 227 "angry"
216 229 "strange"
119 235 "giving"
196 237 "old"
163 237 "short"
15 238 "pretty"
237 239 "short"
211 240 "poor"
137 240 "thinking"
222 242 "young"
185 243 "good"
219 244 "great"
172 247 "forward"
240 247 "poor"
218 249 "little"
247 250 "forward"
250 252 "forward"
6 253 "evil"
243 253 "good"
244 253 "great"
251 255 "direct"
181 256 "strong"
253 261 "great"
167 263 "mean"
247 264 "poor"
7 266 "careful"
253 267 "good"
83 268 "hard"
237 268 "old"
91 268 "well"
242 268 "young"
235 269 "giving"
268 269 "old"
107 269 "quiet"
266 270 "kind"
269 270 "old"
193 271 "certain"
267 271 "good"
195 271 "natural"
270 273 "old"
252 276 "forward"
271 276 "good"
273 280 "old"
238 283 "pretty"
280 292 "old"
268 296 "hard"
