"node_id" "tags" "dpub"
"1" "artificial, awful, conceited, delighted, excellent, fair, fine, giving, good, great, handsome, little, pretty, private, respectable, sensible, strong, understanding, unreasonable, well, youthful" "1"
"2" "agreeable, awkward, certain, disappointed, encouraged, evil, good, great, handsome, little, modest, old, open, proper, rich, satisfied, strong, thin, thinking, young" "2"
"3" "evil, good, happy, kind" "3"
"4" "anxious, attentive, capable, cautious, consistent, excellent, gentle, good, great, honest, independent, involved, little, old, private, secure, sensible, serious, short, strict, strong, well" "4"
"5" "clever, dangerous, excellent, glad, good, great, important, little, open, pleasing, selfish, short, trusted, warm, young" "5"
"6" "afraid, careful, desirable, difficult, excellent, extraordinary, good, hard, jealous, liberal, little, lucky, neat, offensive, old, open, plain, pretty, responsible, rich, short, strong, surprised, sweet, thinking, valuable, wealthy, well" "6"
"7" "active, certain, cold, comfortable, desirable, gifted, glad, good, great, handsome, little, natural, old, poor, pretty, responsible, rough, strong, surprised, suspicious, understanding" "7"
"8" "attentive, cool, evil, extraordinary, fair, gentle, happy, little, mean, old, strong, understanding, well, wise" "8"
"9" "alone, anxious, brilliant, capable, confident, dangerous, dependent, difficult, employed, evil, fair, fine, gentle, good, great, happy, kind, little, lucky, natural, negative, nice, powerful, pretty, rich, secure, selfish, short, suspicious, young" "9"
"10" "certain, cheerful, distinguished, evil, good, grateful, handsome, important, natural, prosperous, rich, satisfied, sensible, warm, young" "10"
"11" "ashamed, clumsy, dangerous, dependent, glad, good, great, important, kind, little, natural, open, pleasing, quiet, sad, secure, sensible, serious, sweet, sympathetic, thinking, trusting, valuable, well, wise, young" "11"
"12" "agreeable, alone, beautiful, consistent, determined, excellent, fine, giving, glad, good, great, handsome, happy, little, neat, neglected, nice, observant, old, plain, poor, pretty, understanding, unhappy, well, young" "12"
"13" "busy, cold, comfortable, forward, giving, glad, good, great, little, old-fashioned, pleasant, proper, remarkable, strange, uncomfortable, well" "13"
"14" "comfortable, educated, friendly, good, great, happy, little, old, pleasant, pretty, surprised, understanding, well, young" "14"
"15" "agreeable, alone, anxious, bad, dangerous, extraordinary, friendly, good, great, handsome, happy, little, pretty, respected, social, strong, sweet, understanding, unhappy, well, young" "15"
