"root_node_id" "tag"
"1" "children"
"1" "form"
"1" "life"
"1" "them"
"1" "this"
"1" "voice"
"1" "wind"
"2" "away"
"2" "been"
"2" "belongs"
"2" "breaks"
"2" "calculations"
"2" "compact"
"2" "fought"
"2" "get"
"2" "incisive"
"2" "kind"
"2" "known"
"2" "light"
"2" "much"
"2" "objectionable"
"2" "said"
"2" "sit"
"2" "unwholesomely"
"2" "waved"
"3" "adversary"
"3" "answered"
"3" "astronomy"
"3" "birds"
"3" "calm"
"3" "customs"
"3" "deaf"
"3" "frightened"
"3" "going"
"3" "mathematical"
"3" "mountains"
"3" "names"
"3" "represented"
"3" "unlike"
"3" "variety"
"4" "dost"
"4" "thy"
"5" "announced"
"5" "captive"
"5" "early"
"5" "equestrian"
"5" "graceful"
"5" "moon"
"5" "old"
"5" "satisfaction"
"5" "strictly"
"5" "top"
"5" "uncompromising"
"6" "dissatisfaction"
"6" "eager"
"6" "erring"
"6" "leading"
"6" "noisy"
"6" "pass"
"6" "quickly"
"6" "road"
"6" "sixteen"
"7" "appropriate"
"7" "bed"
"7" "birthday"
"7" "collapsed"
"7" "determined"
"7" "everybody"
"7" "knocking"
"7" "labourer"
"7" "physic"
"7" "porter"
"7" "pull"
"7" "seven"
"7" "strained"
"7" "swelled"
"7" "weakly"
"7" "without"
"8" "admitted"
"8" "alloy"
"8" "chair"
"8" "expected"
"8" "fat"
"8" "furniture"
"8" "husband"
"8" "instructor"
"8" "poor"
"8" "raising"
"8" "remember"
"8" "secondly"
"8" "stricken"
"10" "acts"
"10" "bells"
"10" "mayhap"
"10" "parliament"
"10" "persuasion"
"10" "respects"
"11" "cap"
"11" "even"
"11" "hurts"
"11" "observed"
"11" "quiet"
"11" "speed"
"11" "stirring"
"13" "above"
"13" "aware"
"13" "beer"
"13" "broad"
"13" "shorter"
"13" "stars"
"13" "tongue"
"14" "excuse"
"14" "knitting"
"14" "missed"
"14" "often"
"15" "class"
"15" "flabby"
"15" "lower"
"15" "mothers"
"15" "softly"
"15" "stationary"
"15" "stroking"
"16" "drew"
"16" "following"
"16" "inform"
"16" "whothe"
"17" "handed"
"17" "learning"
"18" "ancient"
"18" "relative"
"18" "rolled"
"18" "slight"
"18" "started"
"18" "term"
"19" "mark"
"19" "mistress"
"19" "mud"
"19" "unquestionably"
"20" "daily"
"20" "ignorant"
"20" "sobbed"
"21" "sights"
"21" "stalk"
"21" "united"
"22" "enquired"
"22" "fanciful"
"22" "indecision"
"22" "thousand"
"23" "absurd"
"23" "distracted"
"24" "clearer"
"24" "feet"
"24" "impulses"
"24" "millions"
"24" "premises"
"24" "process"
"24" "remind"
"24" "reserve"
"24" "schedule"
"24" "timidly"
"24" "wiser"
"25" "awful"
"25" "compassion"
"25" "hiding"
"25" "wandering"
"26" "earnestly"
"26" "shame"
"27" "darted"
"27" "oval"
"27" "rung"
"27" "shawled"
"27" "whereby"
"28" "biting"
"28" "wildly"
"29" "avoided"
"30" "heaps"
"30" "oblivion"
"30" "shutters"
"30" "watchful"
"31" "deepened"
"31" "dree"
"31" "energy"
"31" "gowd"
"31" "ower"
"31" "rested"
"32" "cunning"
"33" "accommodating"
