"terms";"clusters"
"#-bright";116
"#-determined";29
"#-difficult";84
"#-interesting";45
"#-little";36
"accomplished";30
"active";81
"admirable";103
"affectionate";101
"afraid";48
"aggressive";65
"agreeable";117
"alone";8
"amazing";96
"angry";21
"anxious";6
"appreciative";37
"artistic";95
"ashamed";65
"athletic";108
"attentive";112
"average";41
"awful";68
"awkward";93
"bad";10
"beautiful";48
"big";24
"bitter";89
"blind";119
"bold";53
"brave";120
"bright";71
"brilliant";9
"busy";61
"calm";94
"capable";70
"careful";120
"careless";25
"certain";113
"charming";99
"cheerful";75
"childish";16
"clean";23
"clever";55
"cold";10
"comfortable";90
"comical";46
"competent";42
"complicated";77
"concerned";103
"confident";28
"confused";23
"conscientious";22
"considerate";106
"consistent";29
"cool";66
"courageous";96
"crazy";36
"critical";81
"cruel";6
"curious";114
"dangerous";38
"decent";95
"delightful";110
"depressed";60
"desirable";62
"determined";7
"devoted";78
"difficult";51
"direct";20
"disappointed";39
"distinguished";120
"dumb";106
"eager";19
"effective";44
"elderly";72
"embarrassed";20
"embarrassing";19
"encouraging";88
"enthusiastic";53
"evil";49
"excellent";80
"exceptional";35
"excited";109
"exhausted";84
"expressive";66
"extraordinary";99
"fair";69
"faithful";13
"familiar";74
"fascinating";36
"fat";107
"feminine";96
"fine";40
"firm";22
"foolish";43
"fortunate";109
"friendly";48
"furious";4
"generous";21
"gentle";2
"genuine";26
"glad";12
"good";17
"gorgeous";5
"graceful";13
"gracious";16
"grateful";47
"great";76
"greedy";5
"handsome";54
"happy";21
"hard";8
"harmless";116
"healthy";31
"helpless";27
"homeless";84
"honest";62
"hopeful";81
"humorous";25
"ignorant";26
"imaginative";84
"impatient";93
"important";40
"impressive";9
"impulsive";41
"inconsiderate";82
"independent";86
"innocent";56
"insulting";88
"interested";26
"interesting";60
"irrational";45
"jealous";82
"joyful";106
"kind";23
"lazy";91
"liberal";62
"little";17
"lively";34
"lonely";88
"loud";102
"lovely";58
"loyal";53
"masculine";85
"mean";91
"modest";66
"moody";81
"natural";52
"neat";67
"negative";42
"nervous";92
"nice";101
"noisy";105
"obnoxious";27
"observant";36
"offensive";7
"old";97
"open";71
"ordinary";57
"original";115
"passionate";15
"pathetic";98
"patient";90
"peaceful";89
"persuasive";5
"plain";73
"pleasant";38
"pleased";32
"polite";33
"poor";97
"popular";105
"positive";49
"powerful";111
"prejudiced";44
"preoccupied";107
"pretty";114
"private";98
"productive";94
"professional";120
"prompt";18
"proper";70
"proud";52
"punctual";85
"quiet";8
"reasonable";1
"remarkable";38
"respectable";3
"respected";62
"respectful";11
"responsible";43
"rich";24
"ridiculous";93
"romantic";87
"rough";104
"sad";118
"sarcastic";70
"satisfied";83
"scared";86
"sensible";21
"sensitive";107
"serious";63
"shallow";70
"short";71
"shy";6
"sincere";60
"slender";85
"smart";72
"social";67
"spontaneous";44
"stable";102
"strange";8
"strict";14
"strong";8
"stupid";55
"surprised";79
"suspicious";19
"sweet";69
"sympathetic";68
"tall";43
"terrible";109
"thankful";64
"thin";94
"thoughtful";59
"tiny";107
"tired";99
"troubled";33
"trustworthy";82
"uncomfortable";89
"unemployed";18
"unhappy";16
"unlucky";19
"unreasonable";34
"unusual";32
"useful";94
"valuable";9
"violent";50
"warm";24
"weak";100
"weird";41
"well";54
"wise";2
"wonderful";61
"worthy";21
"young";76
"selfish";45
"youthful";63
"terrific";5
