"terms";"clusters"
"#-alone";1
"#-bad";3
"#-beautiful";69
"#-cold";69
"#-good";68
"#-interested";97
"#-little";55
"#-old";46
"#-pleasant";100
"#-unreasonable";102
"#-wise";68
"active";58
"admirable";94
"adventurous";112
"affectionate";60
"afraid";36
"aggravating";138
"agreeable";73
"alone";130
"amazing";132
"amusing";118
"angry";86
"anxious";115
"appealing";96
"argumentative";100
"artificial";125
"ashamed";51
"athletic";50
"attractive";2
"average";12
"awake";108
"awful";66
"awkward";99
"bad";121
"bashful";52
"beautiful";81
"big";30
"bitter";145
"blind";18
"bold";108
"brave";49
"bright";130
"brilliant";120
"businesslike";111
"busy";33
"calm";70
"capable";107
"careful";75
"careless";42
"casual";1
"cautious";5
"certain";17
"charming";19
"cheap";45
"cheerful";36
"childish";54
"chubby";43
"clean";114
"clever";27
"cold";17
"comfortable";7
"comical";109
"compassionate";124
"competent";69
"complicated";133
"concerned";94
"confident";2
"confused";99
"confusing";3
"considerate";125
"consistent";53
"cool";19
"cranky";6
"crazy";82
"critical";21
"cruel";95
"curious";60
"dangerous";88
"daring";144
"decent";64
"delighted";11
"delightful";80
"dependent";78
"depressed";119
"desirable";66
"devoted";8
"difficult";123
"direct";122
"disappointed";65
"dishonest";103
"disrespectful";93
"distinguished";119
"dumb";106
"eager";106
"elderly";4
"embarrassed";23
"embarrassing";38
"encouraging";119
"energetic";30
"entertaining";2
"evil";82
"excellent";5
"excited";47
"exciting";14
"exhausted";54
"experienced";131
"expressive";103
"extraordinary";71
"fair";121
"faithful";31
"familiar";75
"famous";10
"fascinating";1
"fat";76
"feminine";29
"fine";86
"firm";2
"flexible";69
"foolish";77
"forgetful";100
"fortunate";26
"friendly";83
"frightening";104
"funny";109
"furious";62
"generous";124
"gentle";81
"genuine";109
"glad";37
"good";34
"gorgeous";15
"graceful";134
"gracious";51
"grateful";137
"great";34
"greedy";111
"handsome";134
"happy";20
"hard";36
"harmless";128
"healthy";59
"helpless";135
"hilarious";6
"honest";83
"hopeful";48
"humorous";14
"ignorant";111
"impatient";77
"important";58
"impressive";57
"inconsiderate";144
"independent";62
"inexperienced";69
"innocent";9
"intelligent";39
"interested";58
"interesting";142
"irresponsible";138
"irritable";127
"irritated";49
"irritating";131
"jealous";80
"joyful";61
"kind";115
"lazy";25
"liberal";64
"little";34
"lively";55
"lonely";90
"lonesome";97
"loud";60
"lovely";108
"loving";2
"lucky";129
"mature";111
"mean";35
"modest";139
"moody";53
"muscular";104
"natural";7
"neat";32
"needy";24
"negative";87
"nervous";52
"nice";126
"noisy";75
"obnoxious";24
"observant";8
"offensive";111
"old";34
"open";20
"opinionated";41
"ordinary";139
"original";81
"outstanding";63
"passionate";96
"pathetic";113
"patient";95
"peaceful";59
"persuasive";69
"plain";115
"playful";62
"pleasant";130
"pleased";116
"pleasing";143
"polite";80
"poor";40
"popular";13
"positive";30
"powerful";145
"practical";82
"pretty";89
"private";73
"productive";136
"professional";67
"prominent";99
"proper";85
"prosperous";101
"proud";42
"punctual";50
"quiet";37
"radical";38
"reasonable";127
"rebellious";141
"relaxed";104
"remarkable";56
"respectable";16
"respected";133
"respectful";92
"responsible";99
"retarded";96
"rich";83
"ridiculous";136
"rough";89
"rude";135
"sad";137
"sarcastic";141
"satisfied";72
"secure";14
"selfish";32
"sensible";107
"sensitive";65
"sentimental";103
"serious";140
"shallow";68
"short";40
"shy";74
"sincere";54
"sleepy";142
"slender";65
"smart";72
"snobbish";93
"social";82
"spontaneous";143
"stable";51
"strange";37
"strict";142
"strong";17
"stupid";74
"successful";109
"surprised";91
"suspicious";110
"sweet";123
"sympathetic";144
"talkative";79
"tall";116
"terrible";19
"thankful";18
"thin";42
"thoughtful";137
"thoughtless";42
"tiny";44
"tired";121
"troubled";22
"trustworthy";12
"truthful";28
"uncomfortable";47
"unhappy";45
"unlucky";105
"unreasonable";133
"unusual";76
"useful";80
"violent";67
"warm";121
"weak";98
"wealthy";84
"well";116
"wise";11
"wonderful";74
"worthy";19
"young";117
"wasteful";133
"youthful";21
"sloppy";131
"religious";105
"tough";39
"unemployed";101
"reckless";69
