"terms";"clusters"
"#-agreeable";98
"#-alone";79
"#-angry";3
"#-lonely";83
"#-open";100
"#-satisfied";3
"#-strong";17
"#-well";52
"active";89
"admirable";102
"affectionate";22
"afraid";43
"aggravating";113
"agreeable";74
"alone";84
"amazing";30
"angry";64
"anxious";41
"appreciative";42
"argumentative";95
"artificial";68
"ashamed";12
"athletic";13
"attentive";133
"attractive";27
"awake";21
"awful";14
"awkward";10
"bad";9
"bashful";79
"beautiful";18
"big";136
"bitter";111
"blind";36
"bold";95
"brave";121
"bright";43
"brilliant";39
"busy";115
"calm";50
"capable";131
"careful";108
"careless";21
"cautious";89
"certain";24
"charming";33
"cheap";13
"cheerful";55
"childish";50
"clean";118
"clever";128
"clumsy";72
"cold";86
"comfortable";118
"comical";16
"compassionate";95
"competent";17
"competitive";52
"complicated";76
"concerned";102
"confident";27
"confused";73
"conscientious";70
"considerate";129
"consistent";47
"cool";48
"crazy";121
"critical";136
"cruel";66
"curious";84
"dangerous";11
"decent";4
"delighted";64
"delightful";110
"dependent";135
"depressed";17
"desirable";7
"determined";107
"devoted";121
"difficult";18
"direct";47
"disabled";93
"disappointed";50
"disrespectful";100
"distinguished";22
"disturbed";102
"dominant";117
"dumb";122
"eager";46
"efficient";44
"elderly";67
"emotional";68
"encouraging";106
"energetic";51
"enthusiastic";25
"evil";5
"excellent";80
"exceptional";81
"excited";112
"exhausted";136
"expressive";90
"extraordinary";55
"fair";38
"faithful";91
"familiar";26
"famous";94
"fat";80
"feminine";45
"fine";77
"firm";91
"foolish";125
"forgetful";103
"fortunate";123
"friendly";75
"furious";67
"generous";33
"gentle";12
"genuine";93
"gifted";45
"glad";56
"good";104
"gorgeous";45
"graceful";101
"gracious";78
"grateful";115
"great";104
"greedy";21
"handsome";74
"happy";84
"hard";43
"helpful";97
"helpless";109
"honest";63
"hopeful";124
"ignorant";6
"impatient";62
"important";134
"impressive";15
"independent";70
"influential";139
"innocent";115
"insane";81
"insulting";40
"intellectual";130
"intelligent";34
"interested";22
"interesting";120
"involved";138
"irresponsible";53
"irritating";121
"jealous";65
"kind";122
"lazy";70
"liberal";49
"little";104
"lively";6
"logical";25
"lonely";99
"lonesome";35
"loud";23
"lovely";15
"lucky";42
"mean";107
"modest";131
"moody";30
"motherly";19
"muscular";40
"natural";119
"neat";37
"negative";16
"nervous";73
"nice";37
"noisy";96
"normal";94
"obnoxious";60
"observant";96
"offensive";51
"old";104
"open";2
"ordinary";117
"original";98
"passionate";8
"pathetic";100
"patient";127
"peaceful";17
"persistent";30
"persuasive";28
"plain";99
"playful";59
"pleasant";119
"pleased";20
"polite";6
"poor";2
"popular";85
"positive";130
"powerful";90
"practical";5
"preoccupied";68
"presentable";10
"pretty";87
"private";18
"professional";34
"prominent";31
"proper";21
"prosperous";57
"proud";119
"punctual";8
"quiet";86
"reasonable";5
"rebellious";44
"reckless";114
"reliable";30
"religious";132
"remarkable";105
"respectable";4
"respected";132
"respectful";135
"responsible";71
"rich";18
"ridiculous";75
"romantic";124
"rough";32
"rude";113
"sad";29
"sarcastic";81
"satisfied";6
"scared";27
"secure";113
"sensible";90
"sensitive";23
"serious";14
"shallow";81
"short";24
"shy";79
"sincere";35
"sleepy";93
"slender";17
"smart";82
"social";66
"spontaneous";79
"stable";60
"strange";56
"strict";32
"strong";9
"stupid";88
"successful";49
"surprised";18
"suspicious";92
"sweet";12
"sympathetic";4
"talkative";94
"tall";78
"terrible";58
"thankful";69
"thin";61
"thoughtful";20
"tired";137
"tough";132
"troubled";72
"uncomfortable";14
"unfair";28
"unfaithful";103
"unhappy";91
"unreasonable";69
"unusual";82
"useful";82
"valuable";136
"violent";115
"warm";126
"weak";1
"weird";23
"well";109
"wise";17
"wonderful";54
"worthy";120
"young";104
"skilled";25
"terrific";13
"unlucky";116
"sociable";30
"youthful";27
"unemployed";30
