"terms";"clusters"
"#-afraid";59
"#-angry";76
"#-bad";70
"#-bold";27
"#-certain";64
"#-cold";67
"#-cruel";41
"#-daring";57
"#-difficult";57
"#-fair";65
"#-funny";12
"#-glad";57
"#-good";56
"#-great";22
"#-happy";4
"#-hard";100
"#-little";50
"#-old";52
"#-pleasant";109
"#-proper";57
"#-satisfied";29
"#-serious";12
"#-sleepy";17
"#-strong";76
"#-surprised";68
"#-unreasonable";54
"#-violent";27
"#-weak";73
"accomplished";38
"active";71
"affectionate";28
"afraid";3
"aggravating";81
"agreeable";47
"ambitious";1
"amusing";22
"angry";59
"annoying";81
"anxious";26
"appealing";62
"artificial";34
"ashamed";18
"attentive";24
"attractive";81
"awful";58
"awkward";89
"bad";26
"bashful";68
"beautiful";98
"big";99
"bitter";28
"blind";71
"bold";63
"bright";3
"brilliant";101
"busy";82
"calm";33
"capable";1
"careful";103
"careless";2
"cautious";104
"certain";26
"charming";34
"cheap";88
"cheerful";42
"childish";51
"clean";25
"clever";32
"cold";11
"comfortable";61
"comical";22
"compassionate";27
"complicated";22
"confident";62
"confused";106
"considerate";12
"consistent";13
"cool";40
"crazy";93
"critical";20
"cruel";36
"curious";35
"dangerous";101
"decent";62
"delighted";7
"delightful";34
"dependent";9
"desirable";63
"difficult";16
"direct";84
"disappointed";106
"distinguished";44
"dumb";110
"eager";53
"effective";46
"efficient";22
"elderly";15
"embarrassed";4
"encouraged";57
"encouraging";29
"enthusiastic";19
"evil";99
"excellent";110
"excited";38
"exciting";5
"experienced";5
"expressive";49
"extraordinary";78
"fair";71
"faithful";43
"familiar";71
"famous";57
"fat";8
"feminine";27
"fine";72
"firm";100
"foolish";43
"fortunate";58
"friendly";110
"frightening";66
"funny";77
"furious";99
"generous";56
"gentle";85
"genuine";86
"gifted";92
"glad";26
"good";94
"good-looking";97
"graceful";64
"gracious";47
"grateful";87
"great";94
"greedy";68
"handsome";61
"happy";85
"hard";98
"hard-working";73
"harmless";57
"healthy";91
"helpless";74
"homeless";31
"honest";59
"hopeful";68
"humiliated";22
"humorous";22
"ignorant";107
"impatient";74
"important";61
"impressive";101
"independent";95
"innocent";25
"insulting";104
"intellectual";12
"intelligent";91
"interested";28
"interesting";47
"irritable";2
"jealous";92
"joyful";79
"kind";5
"kind-hearted";83
"lazy";100
"liberal";50
"little";94
"lively";71
"lonely";35
"loud";98
"lovely";43
"loving";17
"lucky";37
"mature";67
"mean";27
"middle-aged";57
"modest";37
"motherly";17
"muscular";77
"natural";96
"neat";108
"negative";64
"nervous";93
"nice";78
"noisy";69
"observant";13
"offensive";41
"old";39
"old-fashioned";31
"open";85
"ordinary";78
"original";30
"outstanding";27
"passionate";20
"peaceful";58
"plain";48
"playful";64
"pleasant";3
"pleased";45
"polite";84
"poor";105
"positive";41
"powerful";48
"practical";83
"pretty";5
"private";14
"productive";1
"professional";55
"prompt";38
"proper";33
"proud";53
"punctual";27
"quiet";85
"reasonable";5
"rebellious";80
"reckless";54
"religious";10
"remarkable";32
"respectable";14
"respected";80
"respectful";8
"responsible";66
"rich";53
"ridiculous";104
"rough";72
"rude";52
"sad";32
"satisfied";40
"secure";54
"self-assured";27
"selfish";1
"sensitive";107
"sentimental";29
"serious";6
"shallow";57
"short";105
"skinny";2
"sleepy";51
"slim";29
"smart";15
"straightforward";21
"strange";26
"strict";56
"strong";11
"stupid";69
"successful";22
"surprised";52
"suspicious";97
"sweet";98
"tall";16
"terrible";49
"terrific";20
"thankful";90
"thin";108
"thorough";4
"thoughtful";101
"tired";110
"troubled";40
"trustworthy";27
"uncomfortable";86
"unemployed";41
"unfair";89
"unhappy";24
"unreasonable";27
"unusual";16
"useful";88
"valuable";102
"violent";98
"warm";60
"weak";42
"wealthy";17
"well-known";30
"wise";75
"wonderful";83
"worthy";3
"young";23
"youthful";87
"thoughtless";66
