"source" "target" "tag"
3 4 "first"
5 8 "dinner"
2 8 "two"
4 10 "first"
1 20 "time"
19 24 "account"
20 24 "time"
24 31 "time"
8 32 "two"
21 35 "wrong"
2 36 "story"
15 37 "public"
31 37 "time"
37 38 "vast"
11 39 "window"
15 40 "large"
12 42 "hand"
37 42 "time"
32 43 "two"
40 47 "little"
25 48 "fancy"
17 49 "round"
36 53 "thought"
35 53 "wrong"
52 54 "fat"
50 54 "glow"
39 54 "window"
18 55 "back"
49 55 "round"
49 55 "warm"
47 58 "little"
58 62 "little"
42 63 "hand"
40 63 "large"
37 64 "distance"
25 66 "condition"
63 66 "large"
37 66 "present"
42 73 "time"
66 74 "large"
62 74 "little"
55 74 "round"
74 76 "round"
53 82 "thought"
43 82 "two"
76 83 "round"
73 83 "time"
10 84 "first"
76 84 "object"
74 86 "little"
39 86 "room"
66 88 "dress"
86 90 "little"
55 91 "warm"
49 94 "red"
16 98 "can"
84 99 "first"
90 99 "little"
52 99 "name"
98 112 "can"
83 115 "time"
37 117 "near"
83 117 "round"
117 120 "love"
120 121 "love"
121 123 "love"
108 129 "talk"
115 129 "time"
82 129 "two"
129 130 "time"
129 131 "two"
129 132 "talk"
130 132 "time"
55 135 "back"
132 136 "time"
63 140 "pipe"
86 140 "room"
136 140 "time"
1 141 "experience"
99 142 "little"
73 144 "open"
140 149 "time"
131 158 "point"
104 164 "strange"
99 165 "first"
112 166 "can"
142 167 "little"
36 167 "story"
149 167 "time"
167 168 "story"
135 170 "back"
74 170 "large"
73 170 "person"
140 170 "pipe"
168 170 "story"
167 170 "time"
51 171 "driving"
140 171 "room"
90 173 "boy"
141 176 "experience"
54 176 "glow"
94 176 "red"
53 176 "sense"
170 177 "back"
167 177 "little"
164 177 "strange"
131 177 "two"
165 178 "first"
76 178 "keen"
170 178 "pipe"
177 178 "two"
46 179 "rest"
177 181 "little"
170 181 "time"
54 183 "cold"
8 183 "dinner"
63 185 "hand"
88 186 "dress"
158 186 "point"
177 186 "strange"
185 188 "hand"
48 189 "fancy"
177 190 "back"
181 190 "little"
10 191 "work"
173 192 "boy"
82 192 "thought"
170 193 "story"
5 194 "known"
194 195 "known"
70 195 "natural"
183 196 "cold"
181 197 "time"
197 202 "time"
193 205 "story"
116 207 "found"
188 207 "hand"
169 207 "roof"
171 207 "room"
