"","Words","count.present","Emma","Mansfield Park","Northanger Abbey","Persuasion","Pride and Prejudice","Sense and Sensibility"
"194","lonely",3,1,1,1,0,0,0
"195","loving",3,0,0,1,1,0,1
"196","maternal",3,0,1,0,0,1,1
"197","merry",3,0,1,0,0,1,1
"198","mild",3,1,1,1,0,0,0
"199","military",3,0,0,1,1,1,0
"200","negligent",3,1,0,1,0,1,0
"201","observant",3,1,0,0,1,0,1
"202","placid",3,0,1,1,1,0,0
"203","prejudiced",3,1,1,0,0,1,0
"204","prompt",3,1,0,0,1,1,0
"205","rapturous",3,0,1,0,0,1,1
"206","reserved",3,1,1,0,1,0,0
"207","rough",3,1,1,0,1,0,0
"208","saucy",3,1,0,0,0,1,1
"209","self-denying",3,1,1,0,1,0,0
"210","shy",3,0,1,0,1,1,0
"211","smooth",3,1,0,1,1,0,0
"212","soft",3,1,1,0,0,0,1
"213","sorrowful",3,1,1,0,0,0,1
"214","spirited",3,1,1,0,0,0,1
"215","spontaneous",3,1,1,0,1,0,0
"216","stable",3,1,1,0,0,0,1
"217","steadfast",3,0,0,0,1,1,1
"218","stormy",3,1,1,1,0,0,0
"219","tremulous",3,1,1,1,0,0,0
"220","ugly",3,0,0,0,1,1,1
"221","uncivil",3,0,0,1,0,1,1
"222","undecided",3,0,1,0,0,1,1
"223","unfriendly",3,1,1,1,0,0,0
"224","ungrateful",3,1,1,0,0,0,1
"225","unpretending",3,0,1,1,0,1,0
"226","unvarying",3,1,1,0,0,1,0
"227","watchful",3,0,1,1,0,1,0
"228","witty",3,1,0,0,0,1,1
"229","abrupt",2,1,0,0,0,1,0
"230","accurate",2,0,1,0,0,1,0
"231","assiduous",2,0,0,0,1,0,1
"232","authoritative",2,0,1,0,0,1,0
"233","bashful",2,0,0,0,0,1,1
"234","ceremonious",2,1,0,0,0,1,0
"235","chatty",2,1,1,0,0,0,0
"236","clean",2,1,0,1,0,0,0
"237","complimentary",2,1,1,0,0,0,0
"238","congratulatory",2,1,0,0,0,1,0
"239","dictatorial",2,0,1,0,0,1,0
"240","discreet",2,1,1,0,0,0,0
"241","doleful",2,1,0,0,0,1,0
"242","dutiful",2,1,0,0,1,0,0
"243","economical",2,0,1,0,0,0,1
"244","energetic",2,1,0,0,0,1,0
"245","explicit",2,0,0,1,0,1,0
"246","fastidious",2,0,0,0,1,0,1
"247","feminine",2,0,1,0,0,0,1
"248","fickle",2,0,0,1,0,0,1
"249","forbearing",2,0,1,0,1,0,0
"250","forgetful",2,0,1,0,1,0,0
"251","fraternal",2,0,1,0,1,0,0
"252","genial",2,1,0,0,0,0,1
"253","guileless",2,1,0,1,0,0,0
"254","hard-hearted",2,0,0,0,1,0,1
"255","haughty",2,0,0,0,0,1,1
"256","heedless",2,0,1,0,1,0,0
"257","hospitable",2,1,0,0,1,0,0
"258","hysterical",2,0,0,0,1,0,1
"259","ill-tempered",2,1,0,0,0,1,0
"260","immovable",2,0,0,1,0,0,1
"261","impetuous",2,0,0,1,0,1,0
"262","inconstant",2,0,1,0,1,0,0
"263","indolent",2,0,1,0,0,1,0
"264","industrious",2,0,1,1,0,0,0
"265","intense",2,0,1,1,0,0,0
"266","irrational",2,0,0,0,1,0,1
"267","keen",2,1,0,1,0,0,0
"268","leisurely",2,0,0,0,0,1,1
"269","literary",2,0,1,1,0,0,0
"270","malicious",2,0,0,1,0,1,0
"271","matter-of-fact",2,1,0,1,0,0,0
"272","merciful",2,0,1,0,1,0,0
"273","methodical",2,1,1,0,0,0,0
"274","motherly",2,1,0,0,0,0,1
"275","orderly",2,0,1,0,0,1,0
"276","overbearing",2,0,0,0,1,1,0
"277","paternal",2,1,1,0,0,0,0
"278","penitent",2,0,1,0,0,0,1
"279","pensive",2,1,0,0,1,0,0
"280","pert",2,1,1,0,0,0,0
"281","plaintive",2,1,1,0,0,0,0
"282","pompous",2,0,1,0,0,1,0
"283","precise",2,1,0,0,0,0,1
"284","quarrelsome",2,1,0,0,0,1,0
"285","random",2,1,0,1,0,0,0
"286","reproachful",2,1,1,0,0,0,0
"287","resentful",2,0,0,1,0,1,0
"288","retentive",2,1,0,0,1,0,0
"289","sarcastic",2,0,1,0,0,1,0
"290","self-command",2,1,0,0,0,0,1
"291","shrewd",2,0,0,0,1,0,1
"292","sociable",2,0,1,0,0,0,1
"293","sour",2,1,0,0,0,1,0
"294","spiritless",2,0,0,0,0,1,1
"295","stately",2,0,1,0,0,1,0
"296","straight",2,0,1,0,1,0,0
"297","stubborn",2,0,0,1,0,0,1
"298","submissive",2,1,0,0,1,0,0
"299","sullen",2,0,1,1,0,0,0
"300","sympathetic",2,0,1,0,1,0,0
"301","tacit",2,0,0,1,0,1,0
"302","temperate",2,0,0,1,0,0,1
"303","uncheerful",2,0,0,1,0,0,1
"304","unforgiving",2,0,0,0,1,1,0
"305","unprejudiced",2,0,0,1,1,0,0
"306","unsteady",2,0,1,1,0,0,0
"307","untoward",2,1,1,0,0,0,0
"308","vague",2,0,0,0,1,1,0
"309","verbal",2,1,0,0,0,0,1
"310","vicious",2,0,1,0,0,1,0
"311","virtuous",2,0,1,1,0,0,0
"312","wanton",2,0,0,1,0,0,1
"313","warm-hearted",2,1,1,0,0,0,0
"314","well-disposed",2,0,1,0,0,0,1
"315","whimsical",2,0,0,1,0,1,0
"316","woeful",2,1,1,0,0,0,0
"317","womanly",2,1,1,0,0,0,0
"318","abstruse",1,0,0,0,0,0,1
"319","airy",1,1,0,0,0,0,0
"320","aloof",1,0,0,0,0,1,0
"321","argumentative",1,1,0,0,0,0,0
"322","boastful",1,1,0,0,0,0,0
"323","bookish",1,0,0,0,1,0,0
"324","boyish",1,1,0,0,0,0,0
"325","brisk",1,0,1,0,0,0,0
"326","brutal",1,1,0,0,0,0,0
"327","brute",1,0,1,0,0,0,0
"328","casual",1,0,0,0,0,1,0
"329","changeable",1,1,0,0,0,0,0
"330","circuitous",1,0,1,0,0,0,0
"331","circumspect",1,0,0,0,0,1,0
"332","clamorous",1,0,0,0,0,1,0
"333","coherent",1,0,0,0,0,1,0
"334","cold-blooded",1,0,0,0,1,0,0
"335","cold-hearted",1,0,0,0,0,0,1
"336","come-at-able",1,1,0,0,0,0,0
"337","commanding",1,0,0,1,0,0,0
"338","conciliatory",1,0,0,0,0,1,0
"339","condescending",1,1,0,0,0,0,0
"340","congenial",1,0,0,0,0,1,0
"341","considerate",1,1,0,0,0,0,0
"342","conversable",1,1,0,0,0,0,0
"343","convivial",1,1,0,0,0,0,0
"344","cowardly",1,0,0,1,0,0,0
"345","credulous",1,0,0,0,0,0,1
"346","desultory",1,1,0,0,0,0,0
"347","diffident",1,1,0,0,0,0,0
"348","dilatory",1,0,0,0,0,1,0
"349","disobedient",1,0,0,0,0,0,1
"350","do-all",1,1,0,0,0,0,0
"351","downright",1,1,0,0,0,0,0
"352","ecstatic",1,0,0,0,0,0,1
"353","emphatic",1,0,0,0,0,1,0
"354","envious",1,1,0,0,0,0,0
"355","equitable",1,0,1,0,0,0,0
"356","even",1,1,0,0,0,0,0
"357","excursive",1,0,0,0,0,0,1
"358","executive",1,0,1,0,0,0,0
"359","expeditious",1,1,0,0,0,0,0
"360","exuberant",1,0,0,0,0,1,0
"361","forgiving",1,1,0,0,0,0,0
"362","fretful",1,0,0,0,0,0,1
"363","giddy",1,0,0,0,1,0,0
"364","girlish",1,0,1,0,0,0,0
"365","greedy",1,0,0,1,0,0,0
"366","handy",1,0,1,0,0,0,0
"367","hateful",1,1,0,0,0,0,0
"368","heart-whole",1,0,1,0,0,0,0
"369","high-spirited",1,0,0,0,1,0,0
"370","hopeful",1,0,1,0,0,0,0
"371","hostile",1,0,0,0,0,0,1
"372","hypocritical",1,0,0,0,0,1,0
"373","ill-judging",1,0,1,0,0,0,0
"374","improvident",1,0,0,0,0,0,1
"375","inarticulate",1,0,1,0,0,0,0
"376","incredulous",1,0,0,0,0,1,0
"377","indecisive",1,0,0,0,1,0,0
"378","indefatigable",1,0,1,0,0,0,0
"379","indirect",1,0,0,0,0,1,0
"380","inexpensive",1,0,0,0,1,0,0
"381","injudicious",1,0,1,0,0,0,0
"382","inquisitive",1,0,0,0,0,0,1
"383","inward",1,1,0,0,0,0,0
"384","irreligious",1,0,0,0,0,1,0
"385","irrepressible",1,0,0,0,0,0,1
"386","kind-hearted",1,1,0,0,0,0,0
"387","laconic",1,0,0,0,0,1,0
"388","ladylike",1,1,0,0,0,0,0
"389","lavish",1,0,0,0,1,0,0
"390","lenient",1,0,0,1,0,0,0
"391","light-hearted",1,0,1,0,0,0,0
"392","lofty",1,0,0,1,0,0,0
"393","low-spirited",1,0,0,0,0,0,1
"394","loyal",1,0,1,0,0,0,0
"395","make-believe",1,0,0,0,0,0,1
"396","mean-spirited",1,0,0,0,0,0,1
"397","mercenary",1,0,0,0,0,1,0
"398","miserly",1,0,0,0,0,1,0
"399","monastic",1,0,0,1,0,0,0
"400","mournful",1,1,0,0,0,0,0
"401","mute",1,1,0,0,0,0,0
"402","narrative",1,0,1,0,0,0,0
"403","obedient",1,0,0,0,0,0,1
"404","obsequious",1,0,0,0,0,1,0
"405","open-hearted",1,0,0,0,1,0,0
"406","overcareful",1,1,0,0,0,0,0
"407","passionate",1,0,0,0,0,0,1
"408","passive",1,0,1,0,0,0,0
"409","peevish",1,0,0,0,0,1,0
"410","philanthropic",1,0,1,0,0,0,0
"411","philippic",1,0,0,0,0,0,1
"412","pitiless",1,0,0,1,0,0,0
"413","political",1,0,0,0,0,0,1
"414","practical",1,0,1,0,0,0,0
"415","presumptuous",1,1,0,0,0,0,0
"416","profuse",1,0,0,0,0,1,0
"417","rapacious",1,0,0,0,0,0,1
"418","rash",1,0,0,0,0,0,1
"419","refined",1,1,0,0,0,0,0
"420","religious",1,0,0,0,1,0,0
"421","responsible",1,0,0,0,1,0,0
"422","restrained",1,0,0,1,0,0,0
"423","retrospective",1,0,0,0,0,1,0
"424","rigid",1,0,0,0,1,0,0
"425","scientific",1,0,0,0,1,0,0
"426","scornful",1,1,0,0,0,0,0
"427","self-willed",1,1,0,0,0,0,0
"428","sensitive",1,0,0,0,0,0,1
"429","sentimental",1,0,0,1,0,0,0
"430","shrewish",1,0,0,0,0,1,0
"431","sleek",1,1,0,0,0,0,0
"432","slippery",1,1,0,0,0,0,0
"433","slovenly",1,0,1,0,0,0,0
"434","sluggish",1,1,0,0,0,0,0
"435","soft-hearted",1,1,0,0,0,0,0
"436","speculative",1,0,0,0,0,0,1
"437","spendthrift",1,0,0,0,1,0,0
"438","sportive",1,0,0,1,0,0,0
"439","squeamish",1,0,0,0,0,1,0
"440","staid",1,0,0,0,0,1,0
"441","stern",1,0,0,0,1,0,0
"442","straightforward",1,1,0,0,0,0,0
"443","studious",1,0,0,0,0,1,0
"444","stylish",1,0,0,0,0,0,1
"445","subservient",1,0,0,0,0,0,1
"446","sunny",1,0,0,0,1,0,0
"447","supercilious",1,0,0,0,0,1,0
"448","swift",1,0,0,1,0,0,0
"449","tardy",1,0,0,0,0,0,1
"450","tart",1,1,0,0,0,0,0
"451","tasteful",1,0,0,1,0,0,0
"452","tenacious",1,0,1,0,0,0,0
"453","tender-hearted",1,1,0,0,0,0,0
"454","tidy",1,0,0,0,0,0,1
"455","timid",1,0,1,0,0,0,0
"456","tough",1,0,1,0,0,0,0
"457","tractable",1,0,0,0,0,1,0
"458","traditional",1,0,0,1,0,0,0
"459","treacherous",1,0,1,0,0,0,0
"460","tyrannical",1,0,1,0,0,0,0
"461","unassuming",1,0,0,0,0,1,0
"462","unbiased",1,1,0,0,0,0,0
"463","uncandid",1,0,0,1,0,0,0
"464","unceremonious",1,0,1,0,0,0,0
"465","unchanging",1,0,1,0,0,0,0
"466","uncordial",1,0,0,0,0,0,1
"467","underhand",1,0,1,0,0,0,0
"468","undeviating",1,0,0,0,1,0,0
"469","undiscerning",1,0,0,0,0,0,1
"470","undutiful",1,0,0,0,0,1,0
"471","unequivocal",1,1,0,0,0,0,0
"472","ungallant",1,1,0,0,0,0,0
"473","unmirthful",1,1,0,0,0,0,0
"474","unobservant",1,0,1,0,0,0,0
"475","unobtrusive",1,0,0,0,0,0,1
"476","unselfish",1,1,0,0,0,0,0
"477","unsolicitous",1,0,0,0,1,0,0
"478","untidy",1,0,0,0,0,1,0
"479","unyielding",1,0,1,0,0,0,0
"480","upstart",1,0,0,0,0,1,0
"481","vehement",1,0,0,0,1,0,0
"482","vocal",1,1,0,0,0,0,0
"483","wary",1,0,0,0,1,0,0
"484","wasteful",1,0,1,0,0,0,0
"485","windy",1,1,0,0,0,0,0
"486","zealous",1,0,0,0,0,0,1
"487","à la militaire",0,0,0,0,0,0,0
"488","abject",0,0,0,0,0,0,0
"489","absent-minded ",0,0,0,0,0,0,0
"490","absolutist",0,0,0,0,0,0,0
"491","absorbent",0,0,0,0,0,0,0
"492","abstemious",0,0,0,0,0,0,0
"493","abstentions",0,0,0,0,0,0,0
"494","abstinent",0,0,0,0,0,0,0
"495","academic",0,0,0,0,0,0,0
"496","accelerative",0,0,0,0,0,0,0
"497","accendible",0,0,0,0,0,0,0
"498","accessible ",0,0,0,0,0,0,0
"499","accomodating",0,0,0,0,0,0,0
"500","accordiable",0,0,0,0,0,0,0
"501","accrescent",0,0,0,0,0,0,0
"502","accretive",0,0,0,0,0,0,0
"503","accroaching",0,0,0,0,0,0,0
"504","acerbate",0,0,0,0,0,0,0
"505","acharné",0,0,0,0,0,0,0
"506","acquiescent",0,0,0,0,0,0,0
"507","acquisitive",0,0,0,0,0,0,0
"508","acrobatical",0,0,0,0,0,0,0
"509","adamantean",0,0,0,0,0,0,0
"510","adherent",0,0,0,0,0,0,0
"511","adhesive",0,0,0,0,0,0,0
"512","adsorptive",0,0,0,0,0,0,0
"513","adulatory",0,0,0,0,0,0,0
"514","advancive ",0,0,0,0,0,0,0
"515","adventurous",0,0,0,0,0,0,0
"516","adversary",0,0,0,0,0,0,0
"517","advertent",0,0,0,0,0,0,0
"518","advertising",0,0,0,0,0,0,0
"519","aery",0,0,0,0,0,0,0
"520","aesthetic ",0,0,0,0,0,0,0
"521","afald ",0,0,0,0,0,0,0
"522","affective",0,0,0,0,0,0,0
"523","affluent",0,0,0,0,0,0,0
"524","afterwise",0,0,0,0,0,0,0
"525","afterwitted",0,0,0,0,0,0,0
"526","agaçant",0,0,0,0,0,0,0
"527","agglomerative",0,0,0,0,0,0,0
"528","agglutinative",0,0,0,0,0,0,0
"529","aggregative",0,0,0,0,0,0,0
"530","aggressive",0,0,0,0,0,0,0
"531","agile",0,0,0,0,0,0,0
"532","agnostical ",0,0,0,0,0,0,0
"533","agonistical",0,0,0,0,0,0,0
"534","agrestic",0,0,0,0,0,0,0
"535","aidant",0,0,0,0,0,0,0
"536","alacritous",0,0,0,0,0,0,0
"537","alambique",0,0,0,0,0,0,0
"538","alarmist",0,0,0,0,0,0,0
"539","alchemistic ",0,0,0,0,0,0,0
"540","aldermanic",0,0,0,0,0,0,0
"541","alert ",0,0,0,0,0,0,0
"542","alternative",0,0,0,0,0,0,0
"543","altruistic ",0,0,0,0,0,0,0
"544","amative",0,0,0,0,0,0,0
"545","amatory",0,0,0,0,0,0,0
"546","ambagious ",0,0,0,0,0,0,0
"547","amnesic ",0,0,0,0,0,0,0
"548","amorevolous ",0,0,0,0,0,0,0
"549","amorous",0,0,0,0,0,0,0
"550","anal",0,0,0,0,0,0,0
"551","analgesic",0,0,0,0,0,0,0
"552","analytical",0,0,0,0,0,0,0
"553","anarchistic",0,0,0,0,0,0,0
"554","anecdotal",0,0,0,0,0,0,0
"555","anile",0,0,0,0,0,0,0
"556","animose",0,0,0,0,0,0,0
"557","anticipative",0,0,0,0,0,0,0
"558","apathetic",0,0,0,0,0,0,0
"559","apish",0,0,0,0,0,0,0
"560","aplomb",0,0,0,0,0,0,0
"561","apolaustic",0,0,0,0,0,0,0
"562","applause-seeking",0,0,0,0,0,0,0
"563","approbative",0,0,0,0,0,0,0
"564","appropriative",0,0,0,0,0,0,0
"565","aprioristic",0,0,0,0,0,0,0
"566","arbitrary",0,0,0,0,0,0,0
"567","architectonical",0,0,0,0,0,0,0
"568","arenose",0,0,0,0,0,0,0
"569","armful",0,0,0,0,0,0,0
"570","arrogant",0,0,0,0,0,0,0
"571","arrogative",0,0,0,0,0,0,0
"572","artistic",0,0,0,0,0,0,0
"573","ascendant",0,0,0,0,0,0,0
"574","ascetic",0,0,0,0,0,0,0
"575","asperse",0,0,0,0,0,0,0
"576","assembler",0,0,0,0,0,0,0
"577","assentient ",0,0,0,0,0,0,0
"578","assertive",0,0,0,0,0,0,0
"579","asseverative",0,0,0,0,0,0,0
"580","assimilative",0,0,0,0,0,0,0
"581","assistfu;",0,0,0,0,0,0,0
"582","assistive",0,0,0,0,0,0,0
"583","assuasive",0,0,0,0,0,0,0
"584","assured",0,0,0,0,0,0,0
"585","astucious",0,0,0,0,0,0,0
"586","astute",0,0,0,0,0,0,0
"587","atavistic",0,0,0,0,0,0,0
"588","atheist",0,0,0,0,0,0,0
"589","atrabilious",0,0,0,0,0,0,0
"590","attitudinizing",0,0,0,0,0,0,0
"591","attrite",0,0,0,0,0,0,0
"592","augural",0,0,0,0,0,0,0
"593","auld-farrant",0,0,0,0,0,0,0
"594","aulic",0,0,0,0,0,0,0
"595","austere",0,0,0,0,0,0,0
"596","autocratic",0,0,0,0,0,0,0
"597","autonoetic",0,0,0,0,0,0,0
"598","autonomous",0,0,0,0,0,0,0
"599","avaricious",0,0,0,0,0,0,0
"600","avid",0,0,0,0,0,0,0
"601","aweless",0,0,0,0,0,0,0
"602","bacchanalian",0,0,0,0,0,0,0
"603","balky",0,0,0,0,0,0,0
"604","bardish",0,0,0,0,0,0,0
"605","bardy",0,0,0,0,0,0,0
"606","baseless",0,0,0,0,0,0,0
"607","battleful",0,0,0,0,0,0,0
"608","beau",0,0,0,0,0,0,0
"609","beau brummel",0,0,0,0,0,0,0
"610","beauclerk ",0,0,0,0,0,0,0
"611","belicose",0,0,0,0,0,0,0
"612","beliefful",0,0,0,0,0,0,0
"613","beliefless ",0,0,0,0,0,0,0
"614","belittler",0,0,0,0,0,0,0
"615","belligerent",0,0,0,0,0,0,0
"616","bendsome",0,0,0,0,0,0,0
"617","benign",0,0,0,0,0,0,0
"618","benignant",0,0,0,0,0,0,0
"619","biblicist",0,0,0,0,0,0,0
"620","biblioclast",0,0,0,0,0,0,0
"621","bibliognostic",0,0,0,0,0,0,0
"622","biblioklept",0,0,0,0,0,0,0
"623","bibliolatrous",0,0,0,0,0,0,0
"624","bibliomaniacal",0,0,0,0,0,0,0
"625","bibliophilic ",0,0,0,0,0,0,0
"626","bibliotaphic",0,0,0,0,0,0,0
"627","biblist",0,0,0,0,0,0,0
"628","bibulous",0,0,0,0,0,0,0
"629","biddable",0,0,0,0,0,0,0
"630","bikie",0,0,0,0,0,0,0
"631","biophilist",0,0,0,0,0,0,0
"632","birlie",0,0,0,0,0,0,0
"633","birreller",0,0,0,0,0,0,0
"634","bishoplike",0,0,0,0,0,0,0
"635","bitterish",0,0,0,0,0,0,0
"636","blameful",0,0,0,0,0,0,0
"637","bland",0,0,0,0,0,0,0
"638","blandiloquous",0,0,0,0,0,0,0
"639","blasé",0,0,0,0,0,0,0
"640","blate ",0,0,0,0,0,0,0
"641","blazer",0,0,0,0,0,0,0
"642","blithe",0,0,0,0,0,0,0
"643","blitheful",0,0,0,0,0,0,0
"644","bloodshedder",0,0,0,0,0,0,0
"645","bloodthirsty",0,0,0,0,0,0,0
"646","bloody-minded",0,0,0,0,0,0,0
"647","bluff",0,0,0,0,0,0,0
"648","blushful",0,0,0,0,0,0,0
"649","blusterous",0,0,0,0,0,0,0
