"terms";"clusters"
"#-afraid";46
"#-beautiful";53
"#-capable";61
"#-cheerful";61
"#-happy";22
"#-proud";33
"#-suited";61
"#-worth";61
"accomplished";53
"accustomed";29
"amusing";61
"appropriate";6
"artistic";61
"bible";36
"blessed";25
"bored";36
"brave";34
"calm";16
"capable";39
"capital";38
"careful";57
"charitable";70
"cheerful";30
"clean";19
"clever";34
"comfortable";8
"compassionate";34
"competent";48
"confident";2
"conventional";68
"cruel";11
"curious";40
"damned";46
"dangerous";63
"daring";67
"defensive";55
"delicate";13
"delicious";35
"delight";36
"delighted";30
"delightful";28
"determined";7
"direct";48
"dominant";46
"encouraged";5
"encouraging";37
"enthusiastic";69
"exciting";46
"expensive";67
"extraordinary";41
"extreme";40
"fair";16
"faithful";57
"familiar";54
"famous";51
"fancy";43
"fascinating";25
"forbidden";26
"forgiving";47
"free";11
"friendly";41
"generous";3
"gentle";32
"genuine";52
"graceful";10
"greatest";29
"greed";64
"greedy";66
"happier";27
"harmless";15
"heavenly";17
"helpful";14
"honest";41
"humble";42
"improper";46
"independent";65
"individual";62
"influential";66
"intellectual";47
"interesting";12
"jest";59
"learned";33
"legal";62
"legitimate";55
"liberal";61
"loose";56
"loyal";47
"married";28
"mature";69
"mighty";23
"minded";33
"modest";2
"moral";68
"mysterious";9
"neat";31
"novel";58
"obliged";42
"official";38
"original";21
"outrageous";50
"passionate";3
"peaceful";2
"playful";17
"pleasing";26
"polite";24
"popular";22
"potential";67
"powerful";49
"professional";8
"profitable";65
"proud";30
"prudent";37
"qualified";25
"reasonable";19
"religious";4
"responsible";64
"rich";1
"sacred";31
"safe";60
"scared";65
"selfish";35
"shocked";20
"sincere";56
"smart";15
"social";25
"special";44
"stable";42
"succeeding";46
"superior";16
"surprising";6
"sympathetic";70
"thoughtful";18
"threatening";5
"top";39
"trusted";69
"uncertain";59
"united";20
"weak";45
"welcome";28
"wise";60
"universal";43
"worth";13
"unpleasant";22
"newest";14
"suited";14
"secure";53
"subordinate";50
"safer";64
"weaker";69
