"terms";"clusters"
"#-fair";44
"#-respected";27
"#-rich";70
"#-strong";44
"#-worth";12
"accustomed";23
"aggressive";44
"amusing";60
"appropriate";41
"artistic";60
"avoided";69
"beautiful";71
"blessed";63
"bored";60
"brave";8
"calm";3
"capable";73
"careful";42
"cautious";30
"charitable";77
"cheerful";9
"clean";31
"clever";61
"comfortable";71
"compassionate";58
"competent";43
"complex";2
"confident";43
"conventional";68
"corrupted";38
"coward";16
"cruel";56
"curious";18
"dangerous";61
"daring";58
"defensive";57
"delicate";66
"delicious";5
"delighted";64
"delightful";55
"determined";42
"devout";10
"different";1
"direct";73
"diverse";67
"dramatic";17
"educational";69
"effective";7
"energetic";37
"entertaining";24
"enthusiastic";54
"exciting";27
"expensive";53
"extraordinary";66
"extreme";14
"faithful";26
"familiar";76
"famous";16
"fancy";24
"fascinating";45
"free";75
"friendly";31
"generous";59
"gentle";34
"genuine";6
"graceful";32
"greatest";62
"greedy";11
"happier";33
"harmless";48
"heavenly";49
"helpful";77
"holy";37
"honest";75
"humble";13
"imposing";67
"independent";47
"individual";53
"influential";37
"intellectual";15
"intelligent";51
"interesting";28
"intriguing";70
"irregular";44
"jest";20
"kindly";38
"knowing";69
"lead";44
"learned";50
"legal";51
"liberal";24
"loose";59
"loyal";16
"married";9
"mature";14
"mighty";14
"minded";54
"modest";62
"moral";47
"mysterious";46
"neat";41
"newer";12
"newest";10
"obliged";50
"official";56
"original";75
"passionate";29
"peaceful";26
"playful";32
"pleasant";72
"pleasing";16
"polite";23
"popular";3
"powerful";42
"preserved";44
"professional";76
"profitable";2
"proud";21
"qualified";29
"reasonable";25
"religious";4
"relish";19
"respected";51
"responsible";22
"rich";36
"richest";3
"sacred";6
"safe";72
"safer";54
"scared";69
"scholar";69
"secure";12
"selfish";40
"shocked";69
"social";46
"special";21
"spiritual";77
"spontaneous";39
"stable";33
"subordinate";10
"superior";24
"surprising";63
"sympathetic";35
"thoughtful";65
"threatening";29
"tidy";7
"trustworthy";3
"uncertain";33
"unique";63
"united";13
"unpleasant";74
"unprecedented";4
"wealthy";8
"welcome";13
"wise";52
"top";61
"smart";19
"inspired";57
"sensual";70
"weaker";69
"universal";70
