"terms";"clusters"
"#-beautiful";9
"accustomed";3
"adventure";4
"afraid";5
"almighty";9
"best";5
"blessed";11
"brave";9
"cheerful";7
"clean";2
"clever";13
"comfortable";1
"competent";1
"complex";11
"confident";11
"cruel";13
"dangerous";8
"delicate";3
"delicious";9
"delighted";6
"delightful";3
"determined";1
"direct";11
"encouraging";10
"enthusiastic";6
"exciting";9
"extraordinary";11
"fair";3
"faithful";12
"familiar";6
"fancy";12
"generous";5
"happier";4
"harmless";5
"heavenly";8
"historical";11
"holy";4
"honest";1
"intellectual";10
"interesting";7
"irregular";8
"liberal";1
"loose";10
"married";13
"mighty";7
"modest";13
"moral";4
"mysterious";4
"natural";4
"neat";1
"original";12
"passionate";8
"peaceful";4
"pleasant";2
"popular";1
"powerful";6
"proud";10
"prudent";8
"quiet";7
"safe";2
"secure";8
"selfish";7
"sincere";5
"social";9
"surprising";10
"unfair";12
"weak";7
"professional";1
"suited";11
"superior";3
"universal";12
"thoughtful";4
"warmth";5
"graceful";9
"minded";1
"rich";13
"uncertain";11
"strong";2
"sacred";11
"welcome";7
"wise";11
"curious";11
"pleasing";12
"worth";10
"kindly";11
"reasonable";12
