"terms";"clusters"
"#-happy";45
"#-interesting";32
"#-weak";6
"#-worth";69
"accomplished";13
"accustomed";61
"afraid";62
"amusing";41
"appetite";42
"appropriate";49
"beautiful";63
"blessed";53
"brave";56
"bustle";36
"calm";57
"capable";17
"careful";31
"catholic";71
"cautious";8
"charitable";20
"clean";35
"clever";67
"comfortable";50
"compassionate";4
"complex";32
"confident";48
"conventional";35
"cruel";24
"curious";30
"dangerous";25
"daring";5
"defensive";68
"delicate";2
"delicious";66
"delighted";60
"delightful";57
"determined";58
"devil";4
"devout";1
"different";61
"direct";5
"encouraging";46
"energetic";32
"enthusiastic";47
"entitled";68
"expensive";70
"extraordinary";31
"extreme";62
"fair";22
"faithful";60
"familiar";25
"famous";54
"fancy";69
"fascinating";68
"forgiving";64
"friendly";72
"generous";58
"genuine";45
"graceful";56
"greatest";37
"greedy";42
"happier";12
"harmless";39
"heavenly";65
"holy";58
"humble";51
"improving";19
"independent";65
"intellect";23
"intellectual";3
"interesting";34
"intriguing";32
"irregular";16
"jest";49
"loose";59
"loyal";7
"married";43
"might";23
"mighty";21
"minded";1
"modest";46
"modesty";36
"moral";26
"mysterious";10
"natural";31
"neat";1
"newest";44
"novel";38
"obliged";41
"official";3
"original";51
"passionate";45
"peaceful";59
"playful";32
"polite";46
"popular";28
"powerful";37
"productive";19
"professional";11
"profitable";20
"protestant";29
"prudent";14
"reasonable";21
"religious";37
"respected";13
"responsible";68
"revolutionary";9
"rich";52
"richest";65
"sacred";33
"safe";61
"scared";55
"secure";33
"secured";32
"selfish";3
"sincere";35
"smart";27
"social";14
"special";34
"spiritual";40
"spontaneous";15
"stable";52
"stimulating";6
"superior";57
"surprising";56
"thoughtful";18
"threatening";70
"trustworthy";6
"uncertain";8
"unpleasant";11
"weak";63
"welcome";54
"wise";61
"top";45
"universal";17
"worth";10
"united";48
"improper";32
"wealthy";40
"relish";47
"safer";1
"legal";19
"tidy";44
"thought";36
"unprecedented";47
"weaker";19
