"terms";"clusters"
"#-free";11
"#-profitable";30
"#-strong";35
"#-worth";27
"accustomed";56
"appropriate";27
"beautiful";18
"blessed";27
"brave";51
"calm";49
"capable";37
"careful";58
"cautious";27
"cheerful";42
"clean";58
"clever";15
"comfortable";39
"compassionate";53
"competent";28
"competitive";43
"confident";24
"conventional";47
"cruel";23
"curious";36
"dangerous";10
"delicate";44
"delicious";45
"delighted";8
"delightful";47
"determined";29
"different";33
"direct";7
"dominant";51
"dramatic";43
"educational";20
"efficient";31
"encouraging";50
"energetic";35
"enthusiastic";11
"expensive";37
"extraordinary";55
"extreme";36
"fair";14
"faithful";13
"familiar";13
"famous";54
"fancy";31
"free";32
"friendly";8
"generous";51
"gentle";36
"genuine";46
"graceful";57
"greatest";22
"greedy";46
"happier";7
"happy";12
"helpful";49
"holy";3
"honest";26
"humble";25
"inappropriate";21
"independent";28
"individual";3
"influential";35
"intellectual";20
"intelligent";45
"interesting";16
"intriguing";41
"irregular";30
"legal";47
"legitimate";4
"liberal";15
"loose";13
"married";51
"mighty";45
"minded";31
"modest";53
"moral";10
"mysterious";19
"neat";52
"novel";27
"official";17
"original";34
"outrageous";51
"passionate";57
"peaceful";4
"playful";5
"polite";16
"popular";48
"powerful";42
"professional";45
"profitable";11
"proud";33
"prudent";48
"qualified";42
"reasonable";48
"reliable";4
"religious";30
"responsible";37
"rich";42
"sacred";12
"safer";21
"secure";38
"smart";2
"special";20
"spontaneous";9
"stable";48
"subordinate";11
"superior";14
"surplus";50
"surprising";15
"sympathetic";38
"thoughtful";52
"threatening";35
"top";5
"unpleasant";28
"weak";18
"weaker";24
"welcome";6
"social";1
"universal";35
"uncertain";29
"respected";9
"suited";11
"unfamiliar";49
"united";31
"scared";44
"worth";40
"wise";49
"unfair";4
"sincere";4
"unique";31
