"terms";"clusters"
"#-fancy";21
"#-happy";1
"#-married";20
"#-pleasing";50
"#-wise";49
"accomplished";48
"alert";5
"amusing";9
"beautiful";18
"blessed";49
"bustle";51
"calm";27
"capable";31
"careful";23
"cautious";12
"charitable";47
"cheerful";45
"clean";43
"clever";36
"comfortable";30
"compassionate";4
"competent";46
"confident";25
"cruel";35
"curious";37
"dangerous";28
"delicate";23
"delicious";20
"delighted";7
"determined";39
"direct";28
"encouraging";24
"energetic";43
"entertaining";17
"entitled";29
"exciting";39
"extraordinary";32
"extreme";22
"fair";41
"faithful";6
"familiar";34
"famous";27
"fancy";13
"feeling";21
"forgiving";37
"free";19
"friendly";14
"generous";2
"gentle";18
"genuine";25
"graceful";47
"greatest";30
"happier";3
"harmless";29
"honest";13
"humble";11
"improper";33
"independent";46
"intellectual";13
"intelligent";2
"interesting";45
"irregular";8
"legal";20
"liberal";10
"married";26
"mighty";5
"minded";4
"modest";38
"moral";42
"neat";54
"obliged";3
"original";51
"playful";8
"pleasing";18
"polite";1
"popular";52
"powerful";53
"professional";37
"profitable";42
"proud";34
"prudent";17
"qualified";47
"quiet";41
"reasonable";7
"rich";26
"richest";20
"sacred";52
"safe";11
"safer";44
"secure";12
"selfish";16
"shocked";27
"sincere";34
"social";9
"spontaneous";52
"stable";35
"standing";6
"surprising";35
"uncertain";42
"unfair";48
"united";29
"universal";29
"unpleasant";15
"weak";16
"weaker";24
"welcome";54
"wise";38
"worth";36
"productive";40
"thoughtful";31
"encouraged";52
"strengthened";43
"tidy";50
"subordinate";49
