"terms";"clusters"
"#-afraid";3
"#-dangerous";29
"#-fair";59
"#-pleasant";23
"#-strong";27
"#-weak";1
"#-worth";7
"accomplished";14
"accustomed";6
"amusing";46
"appropriate";49
"blessed";14
"brave";3
"bustle";19
"calm";34
"capable";26
"capital";55
"careful";53
"cautious";29
"charitable";42
"cheerful";15
"clean";25
"clever";10
"comfortable";34
"committed";3
"confident";29
"coward";19
"cruel";38
"curious";28
"dangerous";7
"delicate";20
"delicious";25
"delighted";8
"delightful";12
"determined";12
"different";35
"direct";23
"effective";44
"efficient";46
"encouraged";58
"encouraging";31
"enthusiastic";26
"exciting";57
"expensive";41
"extraordinary";45
"extreme";39
"fair";40
"faithful";40
"familiar";20
"famous";42
"fancy";34
"friendly";56
"funny";22
"generous";51
"genuine";52
"graceful";32
"greatest";42
"greedy";44
"happier";2
"harmless";29
"honest";47
"humble";54
"imposing";61
"improper";48
"independent";31
"intellectual";48
"intelligent";11
"interesting";43
"legal";57
"liberal";41
"loose";59
"married";45
"mature";55
"mighty";1
"minded";1
"modest";31
"moral";9
"mysterious";33
"natural";16
"neat";33
"novel";55
"official";18
"original";44
"outrageous";5
"passionate";7
"peaceful";34
"playful";41
"pleasing";31
"polite";24
"powerful";21
"productive";60
"professional";50
"profitable";1
"proud";2
"prudent";11
"qualified";16
"reasonable";31
"religious";48
"respected";55
"responsible";7
"rich";6
"richest";17
"safe";13
"safer";58
"selfish";60
"smart";8
"special";30
"stable";61
"standing";42
"superior";39
"thoughtful";44
"threatening";37
"top";37
"united";39
"weak";15
"wealthy";16
"welcome";19
"universal";5
"suited";4
"surprising";29
"secure";4
"uncertain";32
"unpleasant";59
"wise";36
"worth";58
"unfair";26
"sacred";57
"unprecedented";42
"tidy";55
"vulnerable";27
"trustworthy";61
