"terms";"clusters"
"#-extraordinary";4
"#-familiar";12
"#-strong";3
"#-worth";12
"afraid";6
"beautiful";5
"biggest";13
"blessed";12
"brave";7
"capable";1
"careful";7
"catholic";8
"cautious";13
"charitable";8
"cheerful";9
"clean";5
"comfortable";1
"competent";2
"cruel";7
"curious";4
"dangerous";4
"delicious";7
"delighted";1
"delightful";9
"determined";5
"different";11
"encouraging";7
"extraordinary";11
"extreme";13
"faithful";8
"familiar";3
"famous";2
"fancy";5
"free";2
"friendly";13
"generous";9
"gentle";10
"heavenly";7
"helpful";6
"historical";1
"holy";6
"humble";10
"improper";10
"jest";5
"loose";1
"mighty";4
"natural";2
"original";6
"outrageous";9
"passionate";9
"pleasant";13
"powerful";9
"profitable";12
"qualified";3
"reasonable";3
"religious";8
"rich";8
"scared";10
"scripture";1
"secure";11
"sincere";8
"suited";2
"superior";2
"surprising";13
"universal";8
"unpleasant";10
"weaker";5
"wealthy";8
"wise";9
"worth";8
"weak";3
"subordinate";5
"special";12
"welcome";12
"top";3
