"terms";"clusters"
"#-anxious";56
"#-congenial";131
"#-literary";110
"#-mild";110
"#-shy";23
"abrupt";16
"abusive";143
"accessible";171
"accurate";53
"active";172
"adaptable";183
"adventurous";131
"affable";11
"affectionate";31
"affirmative";115
"aggressive";153
"agreeable";99
"ambitious";112
"amiable";44
"analytical";119
"anxious";135
"argumentative";16
"aristocratic";51
"arrogant";130
"artistic";130
"assured";114
"audacious";93
"autocratic";56
"awkward";199
"bashful";117
"beneficent";53
"benevolent";142
"bitter";97
"bland";14
"blunt";191
"boastful";161
"bold";9
"boyish";185
"brave";74
"bright";12
"brisk";84
"buoyant";111
"calm";194
"candid";98
"capable";84
"capricious";199
"careful";151
"careless";194
"casual";8
"cautious";65
"certain";155
"changeable";109
"charitable";13
"chatty";165
"cheerful";60
"childish";92
"chivalrous";80
"civil";178
"civilized";26
"clever";195
"clumsy";75
"coarse";38
"cold";99
"combative";117
"communicative";53
"compassionate";37
"complacent";100
"complaining";165
"complex";131
"compliant";42
"complicated";191
"complimentary";78
"conciliatory";16
"condescending";152
"confident";78
"confused";24
"congenial";188
"conscientious";80
"considerate";186
"consistent";188
"constant";77
"constrained";100
"constructive";111
"contemplative";171
"contented";185
"contradictory";58
"contrary";130
"conventional";7
"conversational";156
"cool";104
"cordial";80
"corrective";86
"courageous";57
"courteous";191
"covetous";56
"crafty";159
"credulous";67
"critical";94
"cruel";61
"cunning";176
"curious";135
"dainty";58
"daring";79
"decisive";102
"deep";99
"defensive";40
"defiant";127
"definite";109
"deliberate";10
"derisive";15
"despondent";181
"destructive";64
"determined";25
"devilish";8
"devout";124
"dignified";180
"diplomatic";112
"direct";75
"discreet";11
"disdainful";36
"dishonest";15
"disorderly";136
"dissatisfied";127
"distant";34
"distrustful";94
"dogged";148
"doleful";181
"dull";60
"dutiful";16
"eager";83
"earnest";154
"economical";102
"educated";36
"egotistical";110
"elegant";105
"eloquent";56
"emotional";50
"emphatic";90
"energetic";181
"enthusiastic";170
"envious";72
"evasive";145
"exact";121
"excessive";131
"exclusive";57
"explicit";69
"explosive";165
"expressive";129
"extravagant";148
"facetious";158
"faithful";63
"fanciful";146
"fearful";5
"feminine";97
"fervent";81
"fickle";108
"fierce";91
"fiery";101
"firm";182
"foolish";123
"forbearing";179
"forcible";131
"forgetful";156
"formal";198
"frank";110
"friendly";107
"frolicsome";56
"frugal";176
"gallant";4
"generous";135
"genial";39
"genteel";50
"gentle";63
"glib";190
"gloomy";107
"graceful";85
"graceless";111
"gracious";122
"greedy";141
"gruff";72
"hardened";183
"harsh";173
"hasty";142
"haughty";21
"heartless";147
"hearty";71
"heedless";181
"helpful";170
"heroic";43
"honest";106
"hospitable";195
"humble";104
"hypocritical";127
"ignorant";95
"illogical";26
"imaginative";113
"imitative";131
"impatient";17
"impertinent";132
"imperturbable";20
"impetuous";125
"impish";153
"impolite";36
"impressible";45
"impudent";164
"incautious";153
"inconsiderate";185
"inconsistent";17
"inconstant";66
"incorruptible";57
"indefinite";142
"independent";27
"indifferent";154
"indirect";124
"indomitable";13
"industrious";103
"inexhaustible";138
"inexperienced";77
"ingenious";93
"ingenuous";66
"inhuman";41
"injudicious";193
"inquisitive";160
"insolent";96
"intellectual";159
"intelligent";164
"intense";14
"intimate";75
"intricate";130
"intrusive";78
"intuitive";42
"invariable";56
"ironical";120
"irrational";40
"irrepressible";201
"irresolute";139
"irresponsible";111
"irreverent";22
"irritable";112
"jealous";168
"jovial";53
"judicious";35
"just";2
"kind";106
"kindly";112
"languid";85
"lavish";48
"lazy";175
"learned";181
"lethargic";145
"literal";23
"literary";144
"live";116
"lively";31
"logical";5
"loud";87
"loving";100
"loyal";33
"magnanimous";116
"magnetic";113
"malicious";115
"manly";80
"maternal";76
"mature";183
"meditative";71
"meek";16
"melodramatic";40
"mercenary";126
"merciful";150
"merry";30
"methodical";3
"mild";162
"mischievous";36
"miserly";198
"mistrustful";125
"moderate";81
"modest";63
"moody";166
"moral";184
"murderous";182
"musical";139
"mutinous";98
"narrow";122
"natural";12
"negative";156
"negligent";176
"nervous";157
"noisy";134
"objective";163
"obliging";62
"observant";103
"obstinate";67
"orderly";92
"original";122
"particular";99
"passionate";43
"passive";72
"patient";104
"patronizing";114
"peaceful";63
"pensive";22
"perceptive";49
"persevering";110
"persistent";20
"pert";1
"philanthropic";52
"philosophical";136
"pious";32
"placid";149
"playful";18
"pleasant";122
"polished";72
"polite";151
"political";2
"practical";11
"precise";21
"prejudiced";102
"presumptuous";89
"pretentious";47
"prim";145
"profound";139
"prompt";134
"proper";180
"prophetic";200
"proud";106
"punctual";187
"quick";55
"quiet";12
"rash";192
"rational";110
"reasonable";189
"rebellious";69
"reckless";19
"refined";69
"reliant";167
"religious";42
"reproachful";97
"resentful";131
"reserved";23
"respectful";68
"responsible";38
"responsive";1
"restless";116
"rigid";44
"rough";184
"rude";1
"rugged";49
"ruthless";108
"sarcastic";196
"scornful";149
"selfish";132
"sensitive";73
"sentimental";120
"serene";28
"serious";135
"severe";3
"shallow";141
"shrewd";188
"shy";198
"silent";55
"simple";6
"sloppy";37
"slow";60
"sluggish";19
"sly";138
"smart";191
"sociable";125
"social";3
"solemn";17
"sour";35
"spirited";79
"spiritual";81
"spiteful";137
"spontaneous";152
"sprightly";180
"stable";162
"steadfast";56
"steady";63
"stern";70
"stormy";23
"strict";149
"stubborn";5
"studious";111
"subjective";54
"submissive";174
"sullen";19
"sultry";109
"sunny";143
"superstitious";124
"surly";20
"suspicious";82
"sympathetic";29
"talkative";54
"temperate";193
"tempestuous";53
"tender";88
"tense";131
"thorough";46
"thoughtful";144
"tidy";171
"tight";140
"timid";18
"tough";8
"transparent";11
"trustworthy";6
"unaffected";113
"unapproachable";57
"unceremonious";15
"unchangeable";40
"underhanded";157
"undignified";120
"unflinching";114
"ungenerous";70
"ungovernable";30
"unimpressible";45
"uninformed";118
"unkindly";177
"unmanly";153
"unreasonable";97
"unselfish";59
"unsympathetic";26
"untrained";87
"unvarying";190
"vague";25
"vain";160
"verbal";153
"violent";6
"visionary";26
"warm";27
"whimsical";39
"wild";91
"wise";25
"tyrannical";49
"womanly";16
"thoughtless";109
"truthful";159
"unpitying";102
"undisguised";131
"servile";200
"unconstrained";134
"treacherous";128
"uncharitable";113
"unmindful";117
"unpolite";22
"worldly";32
"wary";167
"uncompromising";133
"vocal";130
"wily";179
"systematic";111
"untutored";47
"unkind";118
"timorous";5
"unsociable";173
"pompous";110
"ungracious";176
"tentative";131
"unchanging";127
"vigorous";127
"unpolished";42
"scholarly";56
"unreasoning";57
"unversed";169
"unaccommodating";56
"zealous";197
"sensual";111
"trustful";15
