"node_id" "tags" "dpub"
"1" "agreeable, calm, cold, consistent, fervent, firm, intellectual, pleasant, practical, proud, steady, vain, vivid" "1"
"2" "affectionate, courageous, excessive, feminine, generous, gentle, illiterate, impatient, intense, moderate, rugged, severe, wild" "2"
"3" "#-warm, affectionate, anxious, bold, cool, fearful, ignorant, imaginative, industrious, painstaking, passionate, prudent, severe, silent, uneducated, wild" "3"
"4" "considerate, distant, impatient, impertinent, inhuman, slow" "4"
"5" "amiable, calm, constant, deep, expressive, fastidious, gentle, intimate, intuitive, quick, silent, wise" "5"
"6" "determined, gallant, wild" "6"
"7" "active, benevolent, constant, deep, indefatigable, inexhaustible, intimate, pleasant, proud, unbending" "7"
"8" "benevolent, childish, expressive, rude, unfair" "8"
"9" "adventurous, bright, calm, capable, childish, chivalrous, eager, earnest, gallant, gloomy, heroic, humane, indifferent, intense, moral, narrow, natural, peaceful, rough, saintly, serious, thoughtful, violent" "9"
"10" "contradictory, fervent, intense, natural, practical, untaught, violent, wild" "10"
"11" "" "11"
"12" "amiable, feminine, invincible, narrow, restrained, rude, severe" "12"
"13" "enlightened, gruff, natural, philosophical, uncouth" "13"
"14" "certain, indefatigable, mild, natural, petty" "14"
"15" "bold, capable, eager, lifeless, moderate, natural, simple" "15"
"16" "complex, contrary, lifeless, unguarded" "16"
"17" "calm, nervous, peaceful, simple, slow" "17"
"18" "capable, changeable, cold, dull, inarticulate, lifeless, pleasant, quick" "18"
"19" "assured, calm, cold, constant, cordial, heartless, kind, lifeless, loud, nervous, quick, serene, unrestrained" "19"
"20" "capable, cheerful, kind, slow" "20"
"21" "anxious, benevolent, cheerful, constant, contented, distant, kind, mercenary, moral, placid, refined, vigorous" "21"
"22" "benevolent, blunt, clever, cold, cruel, docile, expressive, gentle, harsh, literary, lively, modest, natural, nervous, quick, rough, slow, violent" "22"
"23" "cheerful, critical, invincible, manly, natural, selfish, serene, unbridled, unsocial, warm" "23"
"24" "active, bright, callous, cruel, earnest, gentle, serene, warm" "24"
"25" "bright, calm, decisive, hasty, placid, serene, vain, violent, vivid" "25"
"26" "amiable, capable, cold, confused, nervous, silent, unrestrained, vain" "26"
"27" "childish, generous, ignorant, kind" "27"
"28" "calm, confident, confused, lawless, simple, suspicious, variable, violent" "28"
"29" "affectionate, amiable, benevolent, decisive, generous, gloomy, mild, simple, timorous" "29"
"30" "bitter, capable, cold, deep, harsh, kind, passionate, saintly" "30"
"31" "prophetic, vain" "31"
"32" "agreeable, benevolent, deep, excessive, harsh, heroic, immoderate, intense, quick, serene, silent, unalterable" "32"
"33" "certain, impetuous, rugged, sullen" "33"
"34" "kindly, maternal, noisy" "34"
"35" "abrupt, capable, dependent, icy, loud, narrow, silent, slow, solemn" "35"
"36" "benevolent, bitter, calm, cold, docile, expressive, fierce, mild, natural" "36"
"37" "cold, speedy" "37"
"38" "bright, cold, confused, gentle, harsh, inarticulate, live, original, pleasant" "38"
"39" "agreeable, capable, coarse, cold, live, pleasant, serious, warm" "39"
"40" "amiable, benevolent, cheerful, coarse, cold, gentle, graceful, patient, pensive" "40"
"41" "affected, amiable, articulate, benevolent, cheerful, gentle, harsh, loud, quick, rude" "41"
"42" "active, affectionate, amiable, cheerful, coarse, foolish, genial, gentle, harsh, inquisitive, pleasant, rude, transparent" "42"
"43" "bright, cheerful" "43"
"44" "angelic, capable, cheerful, fearful, gentle, musical, simple" "44"
"45" "amiable, cold, gentle, ignorant, lively, mild, original, sensitive, slothful" "45"
"46" "" "46"
"47" "distant, enthusiastic, inexperienced, lively, moderate, solemn, unguarded" "47"
"48" "bitter, generous, gentle, ignorant, treacherous, tyrannical" "48"
"49" "bitter, capable, confused, dependent, distant, firm, gentle, simple, social" "49"
"50" "amiable, angelic, benevolent, harsh, inconstant, peaceful, serene" "50"
"51" "amiable, bitter, generous, irresolute, kind, silent, sincere" "51"
"52" "" "52"
"53" "cold, fearful, gentle, hasty, mild, peaceful, pleasant, profound, silent, unfair, violent, wild" "53"
"54" "deep, fearful, fierce, heartless, intense, loud, unfeeling" "54"
"55" "agreeable, bright, deep, gentle" "55"
"56" "" "56"
"57" "inconstant, malicious, moderate, peaceful, reasonable" "57"
"58" "dull, fearful, ignorant, intense, sensitive, slow, solemn, vain, wild" "58"
"59" "bright, cheerful, fearful, profound, serious, silent, solemn" "59"
"60" "bitter, capable, gloomy, silent" "60"
"61" "contrary, deep, eager, enthusiastic, fanciful, gentle, gloomy, rugged, wild" "61"
"62" "amiable, anxious, bitter, faithful, inexhaustible, inquisitive, natural, peaceful, placid, profound" "62"
"63" "congenial, distant, impatient, languid, natural" "63"
"64" "cold, distant, eager, enthusiastic, gentle, lively, nervous, restless" "64"
"65" "cold, devilish, gentle, ignorant, quiet, solemn, vain" "65"
"66" "bitter, cool, deep, fearless, firm, silent" "66"
"67" "agreeable, direct, gentle, gloomy, merciless, warm, wild" "67"
"68" "honest, kind, proper" "68"
"69" "benevolent, calm, cold, ignorant, lifeless, mild, murderous, vain" "69"
"70" "bitter, capable, gentle, languid, rude" "70"
"71" "distant, expressive, gloomy, kind, severe, violent" "71"
"72" "calm, deep, fearful, quiet, selfish, unfailing" "72"
"73" "angelic, anxious, calm, distant, impatient, indefatigable, silent" "73"
"74" "affectionate, calm, constant, intimate, lively, simple, sincere, warm" "74"
"75" "certain, cheerful, contented, deep, despondent, gentle, invincible, placid, pleasant, prophetic, silent" "75"
"76" "lively, pleasant, quiet, serene, vain" "76"
"77" "anxious, calm, fearful, murderous, relaxed, restless, timid, vain" "77"
"78" "calm, gloomy, pleasant" "78"
"79" "haughty, ignorant, just, lively, proper" "79"
"80" "calculating, calm, coarse, cold, deep, loud, silent, solemn" "80"
"81" "accurate, benevolent, cold, severe, wild" "81"
"82" "bitter, cold, destructive, distant, eloquent, genial, just, persuasive, rugged, selfish, sunny, vain, warm, wild" "82"
"83" "certain, earnest, forcible, gentle, intense, kind, profound, quick, rational, sensitive, vivid" "83"
"84" "brave, certain, cheerful, cold, excessive, ignorant, placid, rash, silent, solemn" "84"
"85" "bitter, enthusiastic, ignorant, loud, passive, patient, rational, selfish, steady, warm" "85"
"86" "bitter, cold, generous, gentle, lifeless, uncouth, wild" "86"
"87" "bitter, capable, cold, curious, hypocritical, lifeless, slow" "87"
"88" "bitter, solemn" "88"
