"source" "target" "tag"
2 5 "moral"
5 7 "silent"
4 7 "strict"
4 8 "cold"
6 8 "quiet"
2 9 "ignorant"
8 10 "cold"
1 10 "deep"
4 10 "dependent"
7 11 "affectionate"
5 11 "eloquent"
6 11 "formal"
8 11 "industrious"
8 11 "quiet"
11 12 "quiet"
7 12 "silent"
4 13 "bright"
10 13 "cold"
11 13 "curious"
13 14 "curious"
8 14 "indulgent"
13 14 "natural"
4 14 "polite"
11 15 "confused"
12 15 "particular"
5 16 "agreeable"
14 16 "curious"
9 16 "proper"
13 17 "cold"
16 17 "curious"
15 17 "particular"
12 17 "quiet"
8 18 "cheerful"
17 18 "curious"
6 18 "honest"
17 18 "quiet"
17 19 "cold"
6 19 "slow"
4 19 "unreasonable"
18 20 "cheerful"
18 20 "curious"
12 20 "silent"
16 21 "anxious"
20 21 "curious"
15 21 "narrow"
7 21 "quick"
21 22 "curious"
8 22 "proud"
18 22 "thoughtful"
19 23 "cold"
3 23 "restless"
19 23 "slow"
7 23 "strict"
22 24 "curious"
14 24 "natural"
17 25 "constant"
18 25 "honest"
21 26 "anxious"
20 26 "cheerful"
11 26 "gentle"
13 27 "bright"
2 27 "certain"
10 27 "deep"
13 27 "distant"
13 27 "kind"
15 27 "lively"
24 27 "natural"
10 27 "pleasant"
21 27 "quick"
27 28 "bright"
23 28 "cold"
18 28 "quiet"
22 28 "thoughtful"
28 29 "bright"
27 29 "hospitable"
16 30 "agreeable"
27 30 "certain"
15 30 "confused"
27 30 "deep"
29 30 "generous"
27 30 "pleasant"
29 30 "worldly"
30 31 "agreeable"
27 31 "distant"
13 31 "loud"
28 31 "quiet"
20 31 "silent"
28 31 "thoughtful"
4 32 "disdainful"
30 32 "genial"
5 32 "profound"
29 33 "bright"
24 33 "curious"
12 33 "tender"
26 34 "cheerful"
19 34 "gloomy"
30 34 "practical"
30 34 "worldly"
30 35 "certain"
34 35 "gloomy"
27 35 "lively"
17 35 "particular"
23 35 "restless"
28 35 "stable"
35 36 "certain"
7 36 "clever"
17 36 "mild"
34 36 "wild"
33 37 "curious"
12 37 "gracious"
9 37 "immovable"
32 37 "profound"
27 37 "quick"
7 37 "shy"
30 38 "confused"
37 38 "curious"
5 38 "elegant"
23 38 "genteel"
37 38 "shy"
32 38 "violent"
31 39 "loud"
31 40 "agreeable"
33 40 "bright"
34 40 "cheerful"
19 40 "foolish"
26 40 "gentle"
16 40 "serene"
1 40 "serious"
36 41 "certain"
40 41 "foolish"
27 41 "kind"
6 41 "original"
30 41 "pleasant"
40 42 "bright"
4 42 "ceremonious"
36 42 "clever"
31 42 "quiet"
31 42 "thoughtful"
28 43 "cold"
38 43 "curious"
30 43 "deep"
39 43 "loud"
30 43 "unreserved"
