"terms";"clusters"
"#-certain";29
"#-unalterable";27
"affectionate";2
"affirmative";1
"agreeable";15
"amiable";39
"anxious";14
"arrogant";34
"authoritative";34
"bashful";17
"benevolent";27
"calm";5
"capable";41
"ceremonious";12
"certain";6
"civil";12
"clever";38
"cold";13
"conceited";25
"confident";3
"constant";9
"contented";9
"cool";30
"critical";29
"cruel";37
"daring";12
"dependent";33
"dictatorial";21
"discerning";35
"dull";33
"eager";4
"earnest";40
"elegant";40
"energetic";10
"exact";32
"explicit";18
"fearful";35
"foolish";17
"formal";26
"friendly";44
"gallant";37
"gentle";32
"graceful";32
"gracious";24
"headstrong";17
"humble";33
"ignorant";18
"ill-natured";45
"impatient";10
"impertinent";7
"imprudent";41
"inexhaustible";3
"insincere";40
"insolent";21
"intelligent";29
"intimate";26
"invariable";26
"leisurely";27
"lively";32
"musical";37
"natural";31
"obstinate";36
"original";9
"overbearing";27
"particular";20
"peevish";19
"playful";17
"polished";10
"proper";28
"proud";14
"quick";43
"quiet";11
"rational";22
"reasonable";42
"resentful";19
"rude";12
"saucy";1
"sedate";12
"severe";10
"shy";32
"silent";8
"suspicious";45
"unaffected";23
"unassuming";35
"pleasant";16
"selfish";27
"sincere";40
"ungracious";1
"serious";13
"vain";10
"womanly";35
"warm";17
"unreserved";19
"wild";9
"noisy";41
"worldly";36
