"node_id" "tags" "dpub"
"1" "certain, constant, curious, dull, noisy, quick, restless, rough, slow, sluggish, vague" "1"
"2" "anxious, bright, cunning, curious, intricate, kind, quick, silent, unsuspicious" "2"
"3" "anxious, awkward, capable, careful, childlike, deep, foolish, hearty, loud" "3"
"4" "#-fearful, bright, careless, certain, quick, uncouth, unmindful" "4"
"5" "#-inconsistent, anxious, cold, gentle, gloomy, lifeless, noisy, restless, silent, slow, undisguised, wild" "5"
"6" "cheerful, gentle, quiet, silent, sunny, warm" "6"
"7" "agreeable, critical, generous, insolent, natural, sly" "7"
"8" "#-unreasonable, abstract, agreeable, anxious, bright, cold, communicative, companionable, deep, dull, friendly, jolly, original, profound, serene, smart, venturous, wild, wise" "8"
"9" "agreeable, cheerful, jolly, pleasant, reasonable, sparkling, wild" "9"
"10" "bitter, coarse, complacent, cunning, friendly, humble, mirthful, natural, restless, rough, silent, sly, social, uncouth" "10"
"11" "#-pleasant, anxious, childish, curious, deep, dull, loving, serious, slow, sour, timid, violent" "11"
"12" "anxious, gentle, gloomy, hasty, hearty, impatient, restless, wild" "12"
"13" "cunning, lazy, natural, particular, petty, practical, shrewish" "13"
"14" "active, certain, proper, solemn, unreasonable" "14"
"15" "dishonest, impish, original, profound, rebellious, sarcastic, solemn, verbal" "15"
"16" "deep, fiery, original, proper" "16"
"17" "#-careful, bland, certain, cold, cunning, impatient, malicious, natural, placid, quick, sullen, timid" "17"
"18" "active, bright, buoyant, dogged, impatient, narrow, natural, obstinate, restless, smart, steady, stern" "18"
"19" "fearful, original, prudent, rough" "19"
"20" "agreeable, anxious, certain, cheerful, earnest, particular, pleasant, profound, proper, tight, uncouth" "20"
"21" "amiable, careful, cheerful, clever, contented, mild, quiet, submissive, wise" "21"
"22" "affectionate, dull, gloomy, kind, thoughtful, timorous" "22"
"23" "flexible, prudent, tender-hearted, warm" "23"
"24" "#-merry, #-wise, cold, cranky, deceptive, dull, friendly, impatient, indefinite, intimate, jolly, particular, pleasant, polite, productive" "24"
"25" "constant, foolish, natural, quick, quiet, spiteful, thoughtless, unprincipled, warm" "25"
"26" "#-consistent, #-particular, humble, proper, warm" "26"
"27" "businesslike, certain, cool, dignified, distant, hearty, imperturbable, responsible, serious, speedy" "27"
"28" "#-elegant, bashful, jealous, malicious, original, solemn, tight, unguarded, vague" "28"
"29" "#-jealous, humane, moody, particular, scornful, shrewish" "29"
"30" "careful, gracious, serious" "30"
"31" "anxious, bright, cheerful, cold, companionable, constant, despondent, dull, earnest, gloomy, pleasant, quiet, restless, silent, thoughtful, timid" "31"
"32" "complacent, original" "32"
"33" "agreeable, careful, certain, cool, inexhaustible, modest, natural, nervous, rough, shallow, sluggish, transparent, warm" "33"
"34" "anxious, crafty, friendly, miserly, proud, simple, tender-hearted, violent" "34"
"35" "agreeable, cheerful, envious, narrow, natural, original, talkative, tight" "35"
"36" "affectionate, cruel, curious, hasty, quick, silent, sympathetic, thoughtful, uncouth" "36"
"37" "" "37"
"38" "certain, deep, formal, gentle, greedy, harsh, original, prudent, quiet" "38"
"39" "honest, kind, malicious, nervous, particular, pleasant, sensitive" "39"
"40" "affectionate, earnest, faithful, generous, mercenary, natural, noisy, peaceful, pleasant, quick, surly, uncouth, unfeeling, venturesome" "40"
"41" "" "41"
"42" "calm, childish, curious, direct, dull, earnest, friendly, gentle, passionless, quiet, restless, rigid, slow, spiritless, vague" "42"
"43" "bright, cheerful, cold, dull, gloomy, heartless, pleasant, quiet, simple, sparkling, sunny, vague" "43"
"44" "agreeable, anxious, bright, deep, excessive, hasty, humble, original, placid" "44"
"45" "earnest, gentle, lazy, modest, original, tight, unsuspicious" "45"
"46" "affectionate, cunning, distant, fearful, graceful, intimate, pleasant, sly" "46"
"47" "#-agreeable, certain, curious, particular, proper, sly, social" "47"
"48" "cheerful, gracious" "48"
"49" "cheerful, cold, distant, dull, genteel, ill-natured, ingenious, original, placid, polite, quick, rough, sentimental, slow, soft-hearted" "49"
"50" "affectionate, bright, dutiful, honest, natural, particular, quiet, sulky, unmindful, unobtrusive, warm" "50"
"51" "brisk, old-fashioned, pompous, serious, timid" "51"
"52" "active, bright, cheerful, cold, distrustful, faithful, gallant, gentle, honest, narrow, restless, silent, solemn, sparkling, warm, wild" "52"
"53" "coarse, curious, deep, distant, frugal, gentle, humble, narrow, noisy, original, pert, pleasant, rough, simple, tough, wild" "53"
"54" "#-hearty, bright, dainty, deep, dull, fearful, graceful, noisy, pleasant, rough, timid" "54"
"55" "anxious, fervent, gentle, restless, simple" "55"
"56" "blunt, careful, cautious, dull, expressive, humble, imperturbable, merry, original, pompous, surly, warm" "56"
"57" "intelligent, intimate, loud, merry, productive, severe, stable" "57"
"58" "deep, thoughtful" "58"
"59" "bright, careful, cool, curious, humble, manly, noisy, quiet, rugged, silent, slow, solemn, trustful" "59"
"60" "cheerful, cold, constant, deep, formal, friendly, gracious, harsh, merry, particular, silent, social, sultry" "60"
"61" "cheerful, cold, deep, disdainful, friendly, jolly, loud, morose, natural, original, particular, pleasant, quick, rough" "61"
"62" "" "62"
"63" "#-foolish, boisterous, bright, cheerful, decisive, deep, earnest, fearful, hearty, jolly, manly, noisy, original, pleasant, roguish, warm" "63"
"64" "anxious, casual, eager, jolly, natural" "64"
"65" "#-certain, careful, quick, quiet, slow" "65"
"66" "argumentative, humble, jolly, natural, open-hearted, original, particular, pleasant, profound, quick, silent, warm" "66"
"67" "abrupt, affirmative, anxious, benevolent, boisterous, certain, curious, indifferent, jolly, particular, suspicious, unceremonious, warm" "67"
"68" "cold, distant, earnest, humble, lukewarm, noisy, original, quiet, wild" "68"
"69" "anxious, honest, intricate, loud, modest, quick, showy, soft-spoken, timid" "69"
"70" "earnest, humble, obstinate, spiteful" "70"
"71" "deep, distrustful, honest, loud, pleasant, quick, quiet" "71"
"72" "bold, careful, cautious, certain, honest, methodical, obstinate, particular, proper, quiet, steady" "72"
"73" "bright, capable, cheerful, despondent, friendly, particular, pleasant, quiet, sarcastic, silent" "73"
"74" "candid, certain, companionable, compliant, deep, jolly, particular, rugged, sly, timid" "74"
"75" "fierce, hasty, original, pleasant, unsuspicious, wild" "75"
"76" "agreeable, cheerful, foolish, jovial, loud, natural, serious, solemn" "76"
"77" "bright, cold, dapper, demure, elegant, exact, modest, quiet, self-willed, stable, tidy" "77"
"78" "original" "78"
"79" "agreeable, certain, cunning, deep, original, slow, vague" "79"
"80" "abstract, agreeable, bitter, confused, dependent, distrustful, hearty, incautious, jealous, pleasant, polite, proper, sincere, timid, wild" "80"
"81" "constant, humorous, ingenious, obstinate, proper, quick, silent, submissive, unsuspicious" "81"
"82" "careless, deep, jealous" "82"
"83" "animated, bright, cheerful, deep, distant, fearful, gallant, gloomy, humble, intricate, moderate, narrow, pleasant, quiet, timid" "83"
"84" "bold, certain, clever, coarse, cold, merry, moral, original, quick, silent, simple, thoughtful" "84"
"85" "silent" "85"
"86" "anxious, clever, earnest, foolish, good-tempered, original, patient, quiet" "86"
"87" "#-noisy, #-unmindful, affectionate, boisterous, considerate, cool, daring, gentle, humble, moral, natural, negative, quiet, rebellious, silent, sincere, studious, timid, wild" "87"
"88" "anxious, boyish, bright, distant, earnest, gentle, kind, languid, meek, pleasant, profound, silent, uncomplaining" "88"
"89" "cold, passive" "89"
"90" "bright, careful, cheerful, cold, dull, moral, original, pleasant, smart, suspicious" "90"
"91" "agreeable, anxious, calm, gentle, hearty, inexperienced, kind, modest, particular, practical, suspicious" "91"
"92" "amiable, bright, cold, philosophical, practical, proper, unaffected" "92"
"93" "calm, constant, critical, facetious, moral, musical, natural, original, pleasant, suspicious, unchanging" "93"
"94" "#-certain, abrupt, awkward, curious, earnest, fearful, genteel, natural, silent, thoughtful" "94"
"95" "cold, dull, narrow, natural, original, quiet, silent" "95"
"96" "certain, deep, reasonable" "96"
"97" "bright, cunning, curious, dull, envious, fearful, lazy, proper, slow, sunny, surly, tight, wise" "97"
"98" "affectionate, certain, devilish, honest, original, particular, rude, sprightly, wild" "98"
"99" "indefatigable, suspicious" "99"
"100" "bright, certain, considerate, exclusive, gentle, inventive, kind, original, patient, pleasant, silent, simple, thoughtless, timid" "100"
"101" "complimentary, distant, dull, egotistical, fearful, gruff, honest, loud, moral, pleasant, quick, warm" "101"
"102" "coarse, cunning, eager, gruff, rough" "102"
"103" "anxious, calm, cool, deep, eager, original, quiet, restless, selfish, slow, wild" "103"
"104" "anxious, certain, prudent, tame, wise" "104"
"105" "dull, gloomy, honest, indifferent, silent" "105"
"106" "bright" "106"
"107" "affectionate, cruel, deep, distrustful, dull, gentle, honest, kind, placid, quiet, silent, treacherous, vague, wild" "107"
"108" "bright, certain, compassionate, contented, cunning, impetuous, peaceful, pleasant, quiet, sincere" "108"
"109" "confused, constant, deep, envious, expansive, genteel, independent, moral, original, proper, proud, respectful, silent, solemn, unfeminine" "109"
"110" "dependent, dull, genteel, live, spiteful, ungenerous" "110"
"111" "audacious, certain, deep, gallant, hasty, humble, natural, philosophical, suspicious" "111"
"112" "certain, cheerful, childish, discerning, exact, gentle, lively, mild, original, selfish, simple" "112"
"113" "" "113"
"114" "animated, certain, deep, exact, friendly, gentle, graceful, natural, particular, pleasant, practical, tight, treacherous, vigorous" "114"
"115" "affected, certain, feminine, mild, original, quick" "115"
"116" "abrupt, amorous, cool, curious, dainty, deep, earthy, eloquent, gallant, hard-hearted, humble, intimate, literal, proud, wild" "116"
"117" "deep, fierce, natural, noisy, slow" "117"
"118" "affectionate, bitter, careless, certain, cheerful, diligent, formal, genteel, ironical, irresponsible, loud, mild, moral, profound, steady, temperate, thoughtful" "118"
"119" "certain, coarse, leisurely, mild, old-fashioned, shrewd, tight, warm" "119"
"120" "pleasant" "120"
"121" "abstract, chaste, dull, exact, glib, harsh, indefinite, indifferent, natural, noisy, particular, prudent, quiet, timid, treacherous" "121"
"122" "#-cautious, blunt, dull, friendly, generous, gloomy, noisy, original, profound, reproachful, violent" "122"
"123" "amiable, confident, consistent, impudent, modest, violent" "123"
"124" "abrupt, modest, particular, quiet, strict, temperate" "124"
"125" "affectionate, amiable, devilish, distant, exact, firm, hearty, independent, jolly, loving, masculine, modest, moral, social" "125"
"126" "coarse, cold, gentle, inquisitive, mild" "126"
"127" "" "127"
"128" "active, constant, distant, excessive, prudent, shy, silent, thoughtless" "128"
"129" "#-agreeable, affirmative, cold, cranky, emphatic, friendly, hasty, lively, musical, original, particular" "129"
"130" "impatient, kind, original, quiet, selfish" "130"
"131" "affectionate, boastful, certain, cordial, exact, graceful, humble, noisy, obstinate, opinionated, particular, proper, proud, rude, self-willed, social, solemn, ungovernable" "131"
"132" "distant, friendly, gentle, particular, stable" "132"
"133" "earnest, forcible, fraternal, friendly, good-natured, impatient, particular, quick, strict" "133"
"134" "bright, moral, original, particular, stable, temperate" "134"
"135" "bold, genteel" "135"
"136" "bold, fierce, forcible, original, particular, silent, vague" "136"
"137" "foolish" "137"
"138" "#-pleasant, #-rash, anxious, calm, careful, cool, dutiful, faithful, hasty, inconstant, industrious, placid, punctual, quiet, silent, vague" "138"
"139" "certain, cold, exact, exclusive, original, precise" "139"
"140" "bold, friendly, graceful, impatient, impetuous, proper, sparkling, violent" "140"
"141" "bright, cheerful, cold, contemplative, dull, eager, gloomy, impatient, sparkling, spiritual, spiteful" "141"
"142" "active, fearful, forcible, merry, quick, quiet, serious, sly" "142"
"143" "certain, moral, original, simple, sour, tight" "143"
"144" "bright, calm, changeless, constant, deep, distant, gruff, humble, incorruptible, quiet, serene, strict, thoughtful, timid, vague" "144"
"145" "#-violent, awkward, certain, cunning, eager, jolly, original, particular, quick, tender-hearted, ungentlemanly, vain, visionary" "145"
"146" "bright, careless, cautious, concise, distant, fearful, fervent, foolish, merciful, quick, slow, thoughtful" "146"
"147" "cold, deep, distant, gentle, narrow, wild" "147"
"148" "bright, certain, cheerful, cold, confused, distant, modest, rough, silent, spiritual, thoughtful, uncouth, untiring, wild" "148"
"149" "agreeable, anxious, boisterous, brutal, careful, civil, cold, contented, distant, noisy, original, particular, quarrelsome, restless, rugged, sentimental, vocal" "149"
"150" "distant, noisy, vain" "150"
"151" "anxious, cold, cruel, cunning, dull, eager, fierce, humble, impatient, noisy, peaceful, quiet, slow" "151"
"152" "#-brutal, certain, cold, deep, distant, dull, gloomy, harsh, narrow, natural, rough, rugged, warm" "152"
"153" "bright, coarse, cold, distant, humble, original, quiet, remorseless, rude" "153"
"154" "anxious, eager, fervent, rough, uncouth" "154"
"155" "coarse, dull, humble, original, rough, simple, slow, stern, vague" "155"
"156" "calm, dull, pleasant, quiet, rude, rugged, silent" "156"
"157" "animated, spiritless, wild" "157"
"158" "anxious, cold, cunning, dignified, gracious, inquisitive, open-hearted, original, particular, profound, restless, shrewd, silent, simple, warm" "158"
"159" "affectionate, careful, certain, civil, communicative, cordial, energetic, foolish, frank, friendly, honest, ingenious, mild, simple, sincere" "159"
"160" "anxious, breezy, bright, cold, distant, dreamy, fidgety, humble, lazy, slow, warm, wild" "160"
"161" "distant, original, quiet, solemn" "161"
"162" "agreeable, certain, cold, indifferent, restless, smart, vain" "162"
"163" "abrupt, certain, deep, humble, noisy, particular, vain" "163"
"164" "" "164"
"165" "active, cold, gloomy, gracious, honest, natural, original, vigorous" "165"
"166" "abrupt, abstract, capable, certain, cunning, pleasant, profound, quiet, rude, warm" "166"
"167" "amiable, constant, deliberate, fiery, frolicsome, ingenious, thoughtful, vain" "167"
"168" "" "168"
"169" "bland, certain, cheerful, congenial, deep, earnest, expressive, facetious, gentle, glib, intense, jealous, light-hearted, malicious, particular, sentimental" "169"
"170" "particular, silent, whimsical" "170"
"171" "speedy" "171"
"172" "#-serious, amiable, cold, cruel, devil-may-care, formal, gentle, humble, jolly, submissive" "172"
"173" "agreeable, certain, deep, derisive, profound, smart, sour, unkind" "173"
"174" "#-agreeable, adventurous, fastidious, responsible, violent, vocal" "174"
"175" "constant, energetic, immoderate, original" "175"
"176" "bland, certain, cheerful, cold, congenial, cunning, fearful, gentle, open-hearted, pleasant, scrupulous, strong-minded, tight, unsophisticated, vague" "176"
"177" "amiable, boisterous, complimentary, double-faced, eloquent, feminine, honest, impatient, imperturbable, insolent, jovial, natural, original, pleasant, slow, thick-headed, unmindful, warm" "177"
"178" "amiable, boisterous, dainty, jolly, loving, quiet, reckless, steady" "178"
"179" "bold, cold, cunning, distant, gloomy, honest, merry, original, peaceful, quiet, rude, slow, solemn, vain" "179"
"180" "bright, cheerful, deep, loud, narrow, pleasant, quiet, silent, solemn, thoughtful" "180"
