"terms";"clusters"
"active";24
"affectionate";30
"agreeable";2
"amiable";3
"anxious";28
"awkward";22
"bitter";38
"bold";31
"bright";7
"calm";44
"careful";21
"careless";37
"certain";28
"cheerful";46
"clever";12
"coarse";44
"cold";7
"constant";32
"cool";11
"cruel";15
"cunning";20
"curious";5
"deep";9
"distant";27
"dull";18
"eager";38
"earnest";13
"elegant";43
"expressive";5
"faithful";41
"foolish";23
"friendly";25
"gallant";19
"genteel";3
"gentle";9
"gloomy";4
"graceful";41
"gracious";1
"harsh";4
"hasty";30
"hearty";10
"honest";17
"humble";46
"immovable";29
"impatient";22
"indifferent";37
"ingenious";14
"jealous";23
"kind";9
"lively";24
"loud";7
"merry";19
"moral";21
"narrow";11
"natural";16
"nervous";6
"noisy";37
"original";18
"particular";45
"patient";15
"peaceful";19
"pleasant";28
"profound";35
"proper";42
"proud";39
"quick";34
"quiet";45
"respectful";12
"restless";26
"rough";43
"scrupulous";8
"selfish";25
"serious";35
"severe";33
"silent";7
"simple";20
"slow";2
"smart";31
"solemn";40
"spirited";14
"steady";29
"stern";36
"thoughtful";15
"thoughtless";15
"tight";1
"uncouth";8
"vague";20
"vain";40
"violent";45
"warm";18
"worldly";11
"wild";34
"wise";8
