"terms";"clusters"
"#-afraid";70
"#-bad";55
"#-bold";99
"#-dangerous";46
"#-fair";35
"#-good";57
"#-little";32
"#-mean";35
"#-old";70
"#-pleasant";66
"#-strong";68
"#-unreasonable";62
"#-violent";99
"#-weak";46
"accomplished";34
"active";11
"affectionate";58
"afraid";50
"agreeable";52
"alone";73
"ambitious";45
"amusing";46
"angry";107
"annoying";56
"anxious";39
"appealing";111
"artificial";29
"ashamed";118
"attentive";118
"attractive";56
"awake";27
"awful";94
"awkward";57
"bad";50
"bashful";29
"beautiful";126
"big";10
"bitter";77
"blind";11
"bold";128
"brave";48
"bright";92
"brilliant";86
"busy";103
"calm";97
"capable";45
"careful";17
"careless";95
"cautious";122
"certain";39
"cheap";58
"cheerful";59
"childish";122
"clean";24
"clever";78
"cold";49
"comfortable";14
"comical";71
"complicated";46
"confident";61
"confused";31
"considerate";41
"consistent";113
"cool";9
"crazy";32
"critical";13
"cruel";77
"curious";91
"dangerous";76
"decent";44
"delighted";15
"delightful";29
"dependent";13
"desirable";38
"determined";120
"difficult";7
"direct";85
"disappointed";101
"distinguished";65
"dumb";43
"eager";93
"effective";63
"efficient";46
"elderly";37
"encouraged";76
"encouraging";80
"enthusiastic";106
"evil";10
"excellent";37
"excited";85
"exciting";95
"exhausted";96
"experienced";6
"expressive";112
"extraordinary";24
"fair";74
"faithful";43
"familiar";103
"famous";1
"fat";28
"feminine";70
"fine";59
"firm";15
"foolish";19
"fortunate";75
"friendly";30
"frightening";2
"funny";38
"furious";114
"generous";121
"gentle";33
"genuine";108
"glad";39
"good";8
"graceful";102
"gracious";52
"grateful";25
"great";8
"greedy";56
"handsome";3
"happy";53
"hard";126
"harmless";18
"healthy";81
"helpless";10
"homeless";101
"honest";103
"hopeful";98
"humiliated";2
"humorous";98
"ignorant";72
"impatient";74
"important";110
"impressive";116
"independent";125
"innocent";78
"insecure";1
"insulting";109
"intellectual";105
"intelligent";100
"interested";58
"interesting";77
"involved";16
"irritable";20
"jealous";111
"joyful";20
"kind";124
"lazy";31
"liberal";51
"little";8
"lively";11
"lonely";78
"loud";92
"lovely";19
"lucky";51
"mature";22
"mean";40
"modest";125
"motherly";127
"muscular";47
"natural";28
"neat";115
"negative";41
"nervous";94
"nice";24
"noisy";21
"observant";109
"offensive";67
"old";8
"open";117
"ordinary";97
"original";21
"outstanding";98
"passionate";13
"patient";35
"peaceful";94
"plain";91
"playful";105
"pleasant";124
"pleased";58
"pleasing";80
"polite";36
"poor";12
"positive";5
"powerful";114
"practical";81
"pretty";17
"private";69
"productive";45
"professional";88
"prompt";87
"proper";42
"proud";64
"punctual";98
"quiet";33
"reasonable";26
"rebellious";109
"reckless";70
"religious";40
"remarkable";107
"respectable";7
"respected";65
"respectful";28
"responsible";2
"rich";93
"ridiculous";79
"rough";59
"rude";104
"sad";59
"satisfied";52
"secure";54
"selfish";45
"sensitive";84
"sentimental";80
"serious";37
"shallow";46
"short";89
"skinny";118
"sleepy";96
"slim";70
"smart";6
"stable";23
"straightforward";4
"strange";39
"strict";121
"strong";90
"stupid";75
"successful";44
"surprised";69
"suspicious";83
"sweet";126
"tall";42
"terrible";112
"terrific";100
"thankful";15
"thin";123
"thorough";29
"thoughtful";116
"thoughtless";22
"tired";78
"troubled";82
"trustworthy";98
"uncomfortable";87
"unemployed";67
"unfair";16
"unhappy";120
"unreasonable";119
"unusual";64
"useful";77
"valuable";34
"violent";73
"warm";124
"weak";124
"wealthy";127
"well";116
"wise";82
"wonderful";60
"worthy";92
"young";8
"youthful";28
