"terms";"clusters"
"#-bright";79
"#-determined";74
"#-difficult";7
"#-interesting";15
"#-little";92
"accomplished";78
"active";39
"admirable";7
"affectionate";65
"afraid";57
"aggressive";68
"agreeable";45
"alone";102
"amazing";96
"angry";67
"anxious";56
"appreciative";25
"artistic";49
"ashamed";18
"athletic";105
"attentive";16
"average";43
"awful";11
"awkward";26
"bad";29
"beautiful";57
"big";51
"bitter";3
"blind";34
"bold";85
"brave";76
"bright";47
"brilliant";4
"busy";9
"calm";37
"capable";43
"careful";4
"careless";36
"certain";17
"charming";6
"cheerful";50
"childish";104
"clean";24
"clever";81
"cold";29
"comfortable";13
"comical";10
"competent";70
"complicated";38
"concerned";5
"confident";41
"confused";69
"conscientious";14
"considerate";73
"consistent";105
"cool";71
"courageous";96
"crazy";55
"critical";28
"cruel";56
"curious";82
"dangerous";31
"decent";92
"delightful";20
"depressed";85
"desirable";1
"determined";36
"devoted";64
"difficult";103
"direct";62
"disappointed";48
"distinguished";95
"dumb";55
"eager";105
"effective";101
"elderly";36
"embarrassed";62
"embarrassing";105
"encouraging";100
"enthusiastic";19
"evil";49
"excellent";44
"exceptional";27
"excited";72
"exhausted";27
"expressive";71
"extraordinary";6
"fair";65
"faithful";23
"familiar";75
"fascinating";55
"fat";49
"feminine";96
"fine";60
"firm";97
"foolish";52
"fortunate";72
"friendly";57
"furious";106
"generous";67
"gentle";14
"genuine";30
"glad";61
"good";54
"gorgeous";73
"graceful";23
"gracious";104
"grateful";24
"great";66
"greedy";74
"handsome";50
"happy";21
"hard";90
"harmless";79
"healthy";89
"helpless";5
"homeless";27
"honest";1
"hopeful";3
"humorous";36
"ignorant";30
"imaginative";7
"impatient";26
"important";60
"impressive";95
"impulsive";32
"inconsiderate";5
"independent";63
"innocent";64
"insulting";88
"interested";30
"interesting";78
"irrational";77
"jealous";92
"joyful";42
"kind";69
"lazy";42
"liberal";1
"little";54
"lively";107
"lonely";32
"loud";86
"lovely";18
"loyal";85
"masculine";53
"mean";42
"modest";71
"moody";39
"natural";103
"neat";8
"negative";70
"nervous";20
"nice";65
"noisy";44
"obnoxious";5
"observant";55
"offensive";12
"old";58
"open";47
"ordinary";46
"original";45
"passionate";106
"pathetic";46
"patient";19
"peaceful";28
"persuasive";74
"plain";68
"pleasant";69
"pleased";59
"polite";8
"poor";58
"popular";44
"positive";49
"powerful";91
"prejudiced";79
"preoccupied";49
"pretty";82
"private";64
"productive";37
"professional";76
"prompt";12
"proper";35
"proud";103
"punctual";53
"quiet";90
"reasonable";94
"remarkable";31
"respectable";25
"respected";1
"respectful";2
"responsible";34
"rich";51
"ridiculous";26
"romantic";93
"rough";106
"sad";25
"sarcastic";35
"satisfied";40
"scared";63
"sensible";80
"sensitive";100
"serious";22
"shallow";43
"short";47
"shy";91
"sincere";85
"slender";53
"smart";72
"social";8
"spontaneous";101
"stable";33
"strange";102
"strict";4
"strong";102
"stupid";81
"surprised";86
"suspicious";105
"sweet";65
"sympathetic";11
"tall";16
"terrible";72
"thankful";62
"thin";37
"thoughtful";98
"tiny";49
"tired";6
"troubled";97
"trustworthy";92
"uncomfortable";34
"unemployed";12
"unhappy";87
"unlucky";32
"unreasonable";107
"unusual";59
"useful";37
"valuable";4
"violent";106
"warm";51
"weak";99
"weird";35
"well";50
"wise";84
"wonderful";83
"worthy";80
"young";66
"selfish";15
"youthful";22
"terrific";73
