"terms";"clusters"
"#-alone";102
"#-bad";90
"#-cruel";98
"#-determined";60
"#-handsome";57
"#-plain";97
"#-pretty";27
"#-rich";49
"#-satisfied";90
"#-serious";102
"accomplished";82
"active";96
"admirable";77
"affectionate";71
"afraid";4
"agreeable";5
"alert";23
"alone";64
"amazing";39
"ambitious";47
"amusing";51
"angry";8
"anxious";29
"artificial";54
"ashamed";52
"attentive";112
"attractive";61
"awake";36
"awful";75
"awkward";32
"bad";48
"beautiful";92
"bitter";18
"blind";117
"bold";16
"bright";33
"brilliant";58
"busy";55
"calm";35
"capable";8
"careful";38
"careless";118
"cautious";80
"certain";70
"charming";113
"cheap";54
"cheerful";88
"clever";46
"cold";100
"comfortable";15
"compassionate";60
"compatible";21
"competent";77
"concerned";53
"confident";104
"confused";58
"conscientious";80
"considerate";95
"consistent";12
"cool";33
"courteous";18
"critical";33
"cruel";1
"curious";83
"dangerous";30
"daring";102
"decent";111
"delighted";96
"delightful";121
"dependent";38
"desirable";78
"determined";8
"devoted";44
"difficult";55
"direct";17
"disappointed";75
"disgusting";13
"disrespectful";107
"distinguished";53
"eager";121
"embarrassed";93
"embarrassing";74
"encouraging";16
"entertaining";13
"evil";62
"excellent";65
"excited";56
"exciting";1
"expressive";59
"extraordinary";108
"fair";24
"faithful";49
"familiar";119
"famous";111
"fat";14
"feminine";39
"fine";48
"foolish";11
"forgetful";66
"fortunate";89
"forward";27
"friendly";69
"generous";108
"gentle";52
"genuine";108
"glad";94
"good";73
"graceful";116
"gracious";98
"grateful";114
"great";73
"handsome";26
"happy";99
"hard";108
"helpless";61
"honest";118
"hopeful";40
"humorous";20
"ignorant";105
"impatient";96
"important";34
"incompetent";102
"inconsiderate";14
"independent";10
"inexperienced";21
"innocent";74
"intellectual";82
"intelligent";25
"interested";50
"interesting";71
"involved";102
"irrational";41
"irritated";27
"jealous";47
"joyful";101
"kind";29
"lazy";111
"liberal";105
"little";73
"lively";70
"lonely";102
"loud";79
"lovely";35
"loyal";23
"lucky";89
"mean";9
"modest";86
"natural";110
"neat";117
"negative";91
"nervous";40
"nice";96
"noisy";61
"offensive";117
"old";5
"open";81
"ordinary";76
"original";91
"pathetic";20
"persuasive";22
"plain";36
"playful";109
"pleasant";110
"pleased";24
"pleasing";35
"polite";115
"poor";2
"popular";84
"positive";95
"powerful";104
"practical";57
"prejudiced";14
"pretty";24
"private";26
"professional";28
"prominent";77
"proper";4
"prosperous";31
"proud";101
"punctual";43
"quiet";42
"reasonable";10
"religious";120
"remarkable";109
"respectable";26
"respected";27
"respectful";19
"rich";50
"ridiculous";106
"romantic";22
"rough";37
"rude";97
"sad";71
"sarcastic";98
"satisfied";48
"secure";3
"selfish";50
"sensible";65
"serious";4
"short";5
"shy";68
"sincere";87
"smart";20
"sociable";120
"social";45
"spontaneous";120
"stable";30
"strange";103
"strict";44
"strong";48
"stupid";72
"successful";6
"surprised";8
"suspicious";107
"sweet";52
"sympathetic";85
"talkative";63
"tall";35
"terrible";108
"terrific";56
"thankful";103
"thin";25
"thorough";117
"thoughtful";39
"thoughtless";9
"tired";103
"tough";23
"uncomfortable";113
"unemployed";7
"unfriendly";60
"unhappy";71
"unlucky";35
"unreasonable";50
"unusual";113
"useful";29
"valuable";67
"warm";81
"weak";47
"wise";60
"wonderful";71
"worthy";87
"young";99
"violent";98
"wasteful";77
"well";44
"spoiled";25
