"terms";"clusters"
"#-afraid";17
"#-agreeable";141
"#-angry";11
"#-beautiful";78
"#-capable";154
"#-cheerful";89
"#-difficult";71
"#-good";104
"#-happy";138
"#-little";65
"#-loud";159
"#-mean";104
"#-old";20
"#-pretty";124
"#-proud";11
"#-satisfied";15
"#-tired";96
"#-young";114
"abusive";95
"accomplished";78
"active";56
"admirable";49
"adventurous";58
"affectionate";28
"afraid";2
"aggravating";121
"agreeable";76
"alone";147
"amazing";158
"ambitious";133
"amusing";15
"angry";94
"anxious";90
"appealing";154
"argumentative";136
"arrogant";16
"artificial";58
"artistic";95
"ashamed";25
"attentive";82
"attractive";105
"average";19
"awake";88
"awful";26
"awkward";56
"bad";102
"bashful";38
"beautiful";102
"big";117
"bitter";74
"blind";156
"bold";130
"bored";89
"brave";106
"bright";102
"brilliant";55
"busy";149
"calm";28
"capable";77
"careful";134
"careless";63
"casual";144
"certain";162
"charming";84
"cheap";70
"cheerful";137
"childish";27
"chubby";160
"clean";82
"clever";92
"clumsy";89
"cold";90
"comfortable";139
"comical";63
"compassionate";1
"competent";160
"complicated";13
"conceited";47
"concerned";48
"confident";7
"confused";112
"confusing";87
"conscientious";9
"considerate";61
"consistent";153
"cool";70
"corrupt";96
"courageous";78
"cranky";16
"crazy";81
"critical";33
"cruel";27
"curious";3
"dangerous";74
"daring";95
"decent";111
"defensive";9
"delighted";147
"delightful";45
"dependent";98
"depressed";4
"desirable";86
"determined";106
"devoted";91
"difficult";139
"direct";110
"disappointed";86
"disgusting";46
"dishonest";150
"disrespectful";80
"distinguished";135
"disturbed";66
"dominant";17
"dumb";18
"eager";140
"elderly";48
"embarrassed";153
"encouraged";71
"encouraging";51
"entertaining";154
"enthusiastic";122
"evil";52
"excellent";149
"excited";38
"exciting";136
"exhausted";58
"expressive";52
"extraordinary";90
"fair";73
"faithful";92
"familiar";139
"famous";143
"fascinating";4
"fat";100
"feminine";46
"fine";43
"firm";106
"foolish";123
"forgetful";122
"forgiving";98
"fortunate";7
"friendly";45
"furious";5
"generous";62
"gentle";129
"genuine";72
"gifted";57
"glad";2
"good";8
"graceful";55
"gracious";73
"grateful";161
"great";8
"greedy";127
"grumpy";127
"handsome";60
"happy";101
"hard";44
"harmless";125
"healthy";6
"helpful";122
"helpless";53
"honest";161
"hopeful";12
"humorous";17
"ignorant";48
"imaginative";13
"impatient";106
"important";84
"impressive";1
"inconsiderate";118
"independent";138
"inexperienced";142
"influential";151
"innocent";139
"insane";10
"intellectual";50
"interested";23
"interesting";140
"involved";71
"irritable";98
"jealous";142
"joyful";117
"kind";41
"lazy";62
"liberal";66
"little";34
"lively";12
"logical";154
"lonely";64
"loud";117
"lovely";35
"loving";79
"loyal";51
"lucky";116
"masculine";72
"mature";33
"mean";21
"modest";37
"moody";65
"motherly";150
"natural";102
"neat";83
"needy";105
"negative";57
"neglected";133
"nervous";143
"nice";91
"obnoxious";40
"observant";117
"offensive";36
"old";8
"open";102
"ordinary";99
"original";35
"outspoken";51
"outstanding";33
"passionate";61
"pathetic";131
"patient";79
"peaceful";72
"plain";60
"playful";67
"pleasant";76
"pleased";24
"pleasing";154
"polite";1
"poor";101
"popular";120
"positive";100
"powerful";158
"practical";155
"presentable";124
"pretty";102
"private";3
"professional";109
"prominent";131
"prompt";29
"proper";38
"prosperous";97
"proud";24
"punctual";107
"quiet";162
"reasonable";74
"rebellious";128
"relaxed";16
"religious";158
"remarkable";75
"respectable";91
"respectful";77
"responsible";39
"rich";156
"ridiculous";132
"romantic";18
"rough";60
"rude";113
"sad";64
"sarcastic";78
"satisfied";22
"scared";107
"secure";141
"selfish";134
"sensible";30
"sensitive";32
"sentimental";13
"serious";28
"shallow";39
"short";101
"shy";48
"sincere";70
"skilled";78
"sleepy";115
"slender";125
"sloppy";159
"smart";15
"social";119
"spoiled";126
"stable";18
"strange";41
"strict";72
"strong";102
"stubborn";17
"stupid";83
"successful";31
"surprised";152
"suspicious";111
"sweet";152
"sympathetic";108
"talkative";128
"tall";12
"terrible";83
"terrific";85
"thankful";68
"thin";156
"thorough";98
"thoughtful";68
"thoughtless";148
"tiny";106
"tired";69
"tough";42
"troubled";117
"trusted";133
"uncomfortable";93
"uneducated";108
"unemployed";59
"unhappy";137
"unlucky";14
"unreasonable";54
"unusual";63
"useful";130
"violent";156
"warm";109
"weak";69
"well";103
"wise";21
"wonderful";145
"worthy";26
"young";101
"valuable";104
"youthful";146
"superstitious";157
"truthful";46
"wasteful";36
"talented";51
