"terms";"clusters"
"#-clean";13
"#-close";39
"#-cold";176
"#-considerate";233
"#-cruel";39
"#-determined";168
"#-disdainful";126
"#-easy";2
"#-fast";85
"#-gracious";253
"#-handsome";178
"#-irreligious";177
"#-kind";235
"#-melancholy";233
"#-partial";109
"#-particular";50
"#-reproachful";22
"#-sentimental";28
"#-suspicious";49
"#-unmindful";213
"abject";193
"abrupt";54
"acceptable";218
"accurate";218
"active";25
"acute";145
"affable";10
"affectionate";89
"aloof";243
"amorous";71
"analytical";7
"arbitrary";112
"argumentative";160
"avaricious";78
"awkward";98
"bacchanalian";70
"bashful";9
"benevolent";41
"benignant";228
"bitter";1
"bland";259
"boastful";104
"boisterous";48
"bold";211
"boyish";119
"brave";98
"brisk";34
"brutal";241
"brute";119
"buoyant";246
"busy";118
"calculating";38
"calm";166
"candid";100
"capricious";140
"careful";157
"careless";34
"carnal";115
"casual";182
"catawampous";120
"cautious";210
"charitable";125
"chary";109
"chaste";96
"chatty";145
"cheerful";62
"chivalrous";232
"christian";32
"civil";195
"clamorous";210
"clean";12
"close";23
"clumsy";159
"cockle";53
"coherent";16
"cold";95
"combustible";232
"coming";130
"compassionate";181
"complacent";224
"complimentary";196
"conciliatory";265
"condescending";165
"confident";266
"confidential";234
"congenial";123
"conscientious";50
"considerate";251
"consistent";223
"constant";89
"contrary";56
"conversational";143
"convivial";267
"cool";264
"cordial";251
"courteous";119
"covetous";88
"cowardly";229
"coy";214
"credulous";22
"crisp";165
"critical";30
"cruel";258
"cunning";97
"curious";220
"dainty";179
"daring";2
"debauched";61
"decided";216
"deferential";206
"defiant";39
"definite";252
"deliberate";191
"delicate";107
"demonstrative";60
"dependent";88
"despotic";86
"destructive";232
"determined";131
"dexterous";267
"dignified";66
"dilatory";70
"direct";234
"discreet";145
"disdainful";54
"disrespectful";169
"dissatisfied";31
"distrustful";90
"doleful";246
"domestic";33
"downright";183
"dreamy";82
"dutiful";188
"eager";9
"earnest";34
"easy";139
"ecstatic";246
"efficient";37
"eloquent";243
"emphatic";270
"energetic";217
"enthusiastic";268
"envious";86
"epigrammatic";60
"evasive";11
"even";71
"exact";69
"excitable";109
"exclusive";132
"excursive";94
"expansive";80
"explosive";47
"expressive";190
"facetious";84
"faithful";149
"familiar";264
"fanciful";85
"fast";166
"fastidious";179
"fatherly";138
"fawning";137
"fearful";201
"feminine";13
"ferocious";158
"fervent";208
"festive";231
"fierce";1
"fiery";198
"firm";75
"fitful";153
"flexible";4
"forbearing";229
"forcible";239
"forgetful";52
"forgiving";113
"formal";5
"fractious";250
"frank";87
"free";62
"fresh";244
"friendly";211
"frivolous";67
"frolicsome";212
"frugal";15
"furtive";209
"gallant";149
"gay";185
"generous";248
"genial";133
"genteel";166
"gentle";95
"gentlemanly";90
"giddy";12
"girlish";58
"glib";187
"gloomy";26
"graceful";105
"gracious";211
"graphic";191
"grateful";219
"grave";155
"greedy";208
"gritty";113
"gruff";259
"guarded";80
"guileless";268
"handsome";245
"handy";79
"hasty";64
"haughty";125
"headlong";16
"heartless";214
"hearty";215
"heavy";95
"heedless";127
"helpless";137
"honest";244
"hopeful";188
"hopeless";205
"hospitable";82
"hostile";55
"humane";256
"humble";111
"hurried";9
"hysterical";42
"icy";19
"imaginative";199
"imitative";176
"immovable";243
"impartial";58
"impatient";172
"imperceptible";275
"impertinent";100
"imperturbable";159
"impetuous";194
"impudent";22
"inconsiderate";217
"incorruptible";78
"incredulous";209
"indefinite";154
"independent";222
"indifferent";157
"indolent";226
"indulgent";183
"industrious";265
"inflammable";136
"inflexible";203
"informal";15
"ingenuous";247
"ingrate";77
"injudicious";176
"inquisitive";174
"insolent";45
"intellectual";148
"intense";242
"intimate";185
"intolerant";260
"inventive";38
"invincible";232
"inward";184
"ironical";184
"irreligious";213
"irrepressible";135
"irritable";116
"jaunty";32
"jealous";20
"jocose";55
"jocular";103
"jocund";71
"jolly";38
"jovial";48
"joyful";82
"joyous";46
"judicious";58
"just";189
"keen";17
"kind";62
"kittenish";22
"laborious";200
"languid";36
"lavish";102
"lax";262
"lazy";92
"lenient";112
"lethargic";249
"limp";110
"listless";204
"literal";204
"literary";186
"lively";219
"lofty";12
"logical";142
"lonely";205
"loquacious";10
"loud";255
"loving";135
"magnanimous";60
"malicious";27
"mannered";109
"masculine";185
"mathematical";119
"matronly";116
"maudlin";31
"mazy";257
"mechanical";51
"meek";112
"melancholy";219
