"terms";"clusters"
"#-married";30
"#-quiet";8
"accomplished";27
"afraid";14
"amusing";32
"appropriate";51
"beautiful";20
"best";10
"blessed";51
"calm";41
"capable";9
"careful";26
"cautious";32
"cheerful";47
"clever";52
"comfortable";13
"compassionate";37
"confident";19
"cruel";2
"curious";32
"dangerous";40
"delicate";50
"delighted";39
"delightful";23
"determined";4
"different";13
"direct";17
"encouraged";51
"encouraging";19
"enthusiastic";21
"exciting";30
"expensive";11
"extraordinary";46
"extreme";24
"fair";6
"faithful";22
"familiar";5
"famous";25
"fancy";11
"fascinating";51
"free";46
"friendly";28
"generous";45
"gentle";28
"genuine";1
"graceful";5
"greatest";13
"happier";3
"happy";31
"harmless";48
"honest";2
"humble";44
"independent";49
"individual";8
"intelligent";22
"interesting";6
"irregular";7
"legal";42
"liberal";49
"loose";25
"married";4
"mighty";18
"minded";42
"modest";40
"modesty";12
"mysterious";8
"natural";13
"neat";16
"newer";27
"novel";25
"passionate";52
"playful";15
"pleasant";50
"pleasing";45
"polite";30
"powerful";40
"productive";17
"proud";43
"prudent";33
"quiet";35
"reasonable";47
"respected";42
"rich";41
"sacred";18
"safe";33
"secure";1
"selfish";39
"shocked";44
"sincere";23
"smart";20
"strong";14
"superior";43
"surprising";34
"sympathy";52
"thoughtful";1
"tidy";36
"uncertain";10
"unfair";38
"united";28
"universal";21
"unpleasant";47
"wealthy";29
"welcome";45
"wise";15
"worth";9
"original";18
"standing";8
"threatening";5
"weak";38
"tenderness";52
"spontaneous";44
"stable";22
"suited";18
