"terms";"clusters"
"#-accustomed";8
"#-afraid";61
"#-comfortable";61
"#-curious";61
"#-free";20
"#-honest";42
"#-married";5
"#-minded";42
"#-neat";69
"#-profitable";64
"accomplished";17
"accustomed";3
"afraid";62
"amusing";2
"appropriate";42
"artistic";15
"beautiful";74
"best";14
"blessed";63
"bored";60
"brave";69
"calm";32
"capable";34
"careful";27
"charitable";37
"cheerful";59
"clean";40
"clever";66
"comfortable";22
"compassionate";43
"competent";42
"complex";60
"confident";54
"corrupted";64
"cruel";32
"curious";74
"damned";12
"dangerous";56
"delicate";76
"delicious";1
"delighted";52
"delightful";71
"determined";6
"different";51
"direct";10
"educational";42
"effective";39
"encouraged";38
"encouraging";40
"energetic";73
"entertaining";35
"enthusiastic";39
"exciting";13
"expensive";63
"extraordinary";52
"extreme";80
"fair";19
"faithful";76
"familiar";70
"famous";72
"fancy";24
"fascinating";25
"feeling";8
"forbidden";13
"forgiving";16
"free";51
"friendly";46
"funny";42
"generous";49
"gentle";52
"genuine";68
"graceful";57
"greatest";22
"greedy";30
"guardian";60
"happier";45
"happy";14
"harmless";55
"heavenly";48
"hilarious";48
"holy";13
"honest";45
"humble";80
"imposing";2
"improving";60
"independent";18
"individual";78
"inspiring";15
"intellectual";79
"intelligent";57
"interesting";41
"irregular";58
"learned";36
"legal";11
"legitimate";36
"liberal";5
"loose";11
"loyal";9
"married";29
"mature";75
"mighty";56
"minded";65
"modest";37
"modesty";2
"moral";53
"mysterious";33
"natural";62
"neat";3
"newer";20
"newest";10
"obliged";79
"official";6
"original";31
"outrageous";12
"passionate";21
"peaceful";17
"playful";53
"pleasant";77
"polite";40
"popular";44
"powerful";28
"professional";27
"profitable";7
"proud";59
"prudent";4
"qualified";21
"quiet";62
"reasonable";34
"religious";2
"respected";65
"responsible";49
"rich";22
"sacred";32
"safe";67
"safer";50
"selfish";80
"sincere";9
"smart";58
"social";7
"special";23
"spiritual";47
"spontaneous";38
"stable";17
"strong";74
"suited";15
"superior";33
"surprising";41
"sympathetic";36
"thoughtful";45
"top";78
"traditional";65
"uncertain";73
"unfair";2
"unfamiliar";47
"universal";73
"unpleasant";25
"unprecedented";36
"weak";22
"weaker";23
"welcome";33
"wise";50
"worth";67
"threatening";16
"orthodox";75
"shocked";31
"tidy";75
"unique";38
"richest";39
"united";24
"wealthy";26
"scared";12
"productive";42
"trustworthy";8
"reliable";39
