"terms";"clusters"
"#-beautiful";5
"#-fancy";19
"#-humble";49
"#-worth";29
"accomplished";54
"accustomed";8
"afraid";43
"amusing";32
"beautiful";30
"best";27
"calm";32
"capable";1
"capital";45
"careful";55
"cheerful";10
"clever";25
"comfortable";29
"compassionate";38
"compliance";37
"confident";5
"creative";25
"cruel";12
"curious";31
"dangerous";5
"daring";52
"delicate";1
"delighted";47
"delightful";10
"determined";50
"different";13
"direct";26
"entertaining";49
"entitled";41
"exciting";33
"expensive";3
"extraordinary";47
"extreme";28
"fair";40
"faithful";15
"familiar";18
"famous";22
"fancy";24
"fascinating";37
"free";46
"friendly";6
"generous";46
"gentle";15
"genuine";23
"graceful";20
"greatest";51
"happier";41
"happy";34
"heavenly";21
"honest";36
"humble";43
"improper";48
"independent";37
"individual";53
"intelligent";5
"interesting";15
"jest";9
"liberal";17
"loose";16
"married";18
"mature";54
"mighty";9
"minded";32
"modest";14
"mysterious";44
"natural";43
"novel";52
"obliged";9
"outrageous";17
"passionate";39
"peaceful";4
"pleasant";11
"polite";8
"powerful";32
"productive";2
"proud";28
"prudent";38
"quiet";10
"reasonable";33
"respected";23
"rich";54
"sacred";18
"safe";13
"shocked";7
"sincere";11
"smart";42
"special";20
"strong";35
"superior";35
"surprising";7
"thoughtful";44
"unpleasant";21
"weak";51
"welcome";42
"worth";47
"weaker";29
"vulnerable";25
"pleasing";54
"secure";55
"social";41
"united";26
"universal";4
"wealthy";45
"uncertain";16
"funny";37
"responsible";37
