"terms";"clusters"
"#-clever";34
"#-united";34
"#-worth";26
"accomplished";2
"accustomed";36
"afraid";4
"amusing";48
"beautiful";20
"best";4
"calm";3
"capable";20
"careful";2
"cautious";10
"cheerful";10
"clever";12
"comfortable";49
"compassionate";7
"confident";51
"creative";32
"cruel";19
"curious";29
"dangerous";7
"daring";48
"delicate";35
"delicious";28
"delight";30
"delighted";20
"delightful";15
"determined";16
"different";25
"direct";22
"encouraged";34
"encouraging";17
"energetic";7
"exciting";11
"extraordinary";20
"extreme";5
"fair";39
"faithful";28
"familiar";3
"fancy";37
"free";35
"friendly";27
"generous";21
"gentle";8
"genuine";48
"graceful";34
"greatest";46
"happier";6
"happy";47
"honest";36
"humble";10
"improper";5
"independent";41
"intelligent";13
"interesting";9
"liberal";44
"married";39
"mature";31
"minded";2
"modest";43
"moral";22
"natural";23
"newest";28
"obliged";22
"original";13
"playful";26
"pleasant";46
"pleasing";25
"polite";44
"popular";2
"powerful";13
"productive";36
"proud";25
"prudent";38
"qualified";10
"quiet";24
"reasonable";42
"rich";42
"safe";14
"secure";18
"selfish";50
"shocked";50
"sincere";40
"smart";31
"social";36
"strong";49
"suited";17
"superior";45
"thoughtful";43
"united";51
"universal";11
"unpleasant";16
"welcome";21
"wise";33
"worth";27
"weak";1
"legal";32
"uncertain";17
"neat";36
"special";30
"respected";30
