"terms";"clusters"
"#-afraid";28
"#-beautiful";32
"#-capable";3
"#-cheerful";53
"#-happy";47
"#-proud";1
"#-suited";29
"#-worth";35
"accomplished";32
"accustomed";68
"afraid";30
"amusing";3
"appropriate";56
"artistic";53
"beautiful";75
"best";30
"bible";6
"blessed";2
"bored";29
"brave";58
"calm";61
"capable";77
"capital";74
"careful";10
"charitable";65
"cheerful";9
"clean";11
"clever";66
"comfortable";40
"compassionate";15
"competent";63
"confident";13
"conventional";21
"cruel";40
"curious";14
"damned";28
"dangerous";56
"daring";57
"defensive";76
"delicate";19
"delicious";60
"delight";71
"delighted";69
"delightful";61
"determined";46
"different";75
"direct";70
"dominant";28
"encouraged";34
"encouraging";70
"enthusiastic";28
"exciting";28
"expensive";51
"extraordinary";61
"extreme";37
"fair";66
"faithful";16
"familiar";7
"famous";66
"fancy";46
"fascinating";24
"forbidden";49
"forgiving";12
"free";40
"friendly";69
"generous";10
"gentle";9
"genuine";21
"graceful";41
"greatest";58
"greed";36
"greedy";63
"happier";62
"happy";30
"harmless";47
"heavenly";59
"helpful";49
"honest";40
"humble";15
"improper";6
"independent";41
"individual";52
"influential";76
"intellectual";57
"interesting";38
"jest";59
"learned";54
"legal";43
"legitimate";70
"liberal";35
"loose";50
"loyal";32
"married";19
"mature";49
"mighty";4
"minded";54
"modest";16
"moral";55
"mysterious";17
"natural";75
"neat";20
"novel";26
"obliged";11
"official";50
"original";67
"outrageous";73
"passionate";24
"peaceful";27
"playful";31
"pleasant";75
"pleasing";34
"polite";72
"popular";22
"potential";57
"powerful";21
"professional";8
"profitable";25
"proud";9
"prudent";37
"qualified";5
"quiet";30
"reasonable";56
"religious";37
"responsible";1
"rich";18
"sacred";8
"safe";67
"scared";47
"selfish";23
"shocked";26
"sincere";25
"smart";39
"social";44
"special";51
"stable";72
"strong";75
"succeeding";48
"superior";77
"surprising";33
"sympathetic";29
"thoughtful";19
"threatening";64
"top";77
"trusted";48
"uncertain";11
"united";45
"weak";42
"welcome";8
"wise";77
"universal";27
"worth";19
"unpleasant";56
"newest";35
"suited";74
"secure";32
"subordinate";73
"safer";36
"weaker";65
