"terms";"clusters"
"#-cruel";16
"#-determined";16
"#-rich";30
"accomplished";28
"accustomed";28
"afraid";47
"alert";31
"amusing";54
"appropriate";39
"avoided";35
"beautiful";15
"best";10
"bustle";26
"calm";12
"capable";52
"careful";33
"cautious";2
"charitable";11
"cheerful";6
"clever";44
"comfortable";45
"compassionate";34
"competent";16
"confident";24
"conviction";39
"corrupted";36
"cruel";36
"curious";50
"dangerous";49
"delicate";1
"delicious";16
"delight";16
"delighted";6
"delightful";18
"determined";52
"different";10
"direct";20
"dramatic";41
"encouraging";28
"entertaining";17
"exciting";25
"expensive";7
"extraordinary";26
"extreme";40
"fair";45
"faithful";30
"familiar";23
"famous";2
"fancy";20
"feeling";34
"free";8
"friendly";44
"generous";32
"gentle";53
"genuine";50
"graceful";19
"greatest";47
"happier";53
"happy";43
"heavenly";14
"honest";27
"humble";9
"improper";13
"independent";27
"individual";39
"intellectual";11
"intelligent";19
"interesting";44
"liberal";7
"loyal";31
"married";13
"mighty";51
"minded";7
"modest";44
"moral";4
"natural";47
"neat";29
"obliged";31
"original";12
"playful";48
"pleasant";47
"pleasing";3
"polite";42
"popular";25
"powerful";38
"professional";54
"profitable";34
"proud";5
"prudent";37
"qualified";21
"quiet";45
"reasonable";18
"religious";28
"rich";15
"safe";18
"safer";54
"secure";23
"selfish";46
"smart";41
"social";38
"spontaneous";35
"stable";13
"strong";47
"superior";22
"surprising";26
"thoughtful";13
"uncertain";29
"united";30
"unpleasant";6
"unprecedented";11
"weak";48
"welcome";53
"wise";39
"weaker";30
"respected";16
"sincere";37
"worth";45
"shocked";24
"sympathetic";50
"subordinate";33
"vulnerable";31
"universal";33
"tidy";16
"suited";17
"threatening";21
"standing";16
