"terms";"clusters"
"#-comfortable";48
"#-fair";7
"#-married";25
"#-worth";32
"accomplished";40
"afraid";38
"amusing";9
"beautiful";47
"best";19
"brave";46
"calm";10
"capable";15
"careful";31
"cautious";17
"charitable";14
"cheerful";27
"clever";45
"comfortable";44
"compassionate";11
"confident";12
"cruel";10
"curious";9
"dangerous";39
"delicate";17
"delicious";32
"delight";11
"delighted";44
"delightful";29
"determined";8
"different";4
"direct";43
"encouraging";25
"entertaining";16
"expensive";16
"extraordinary";50
"extreme";18
"fair";24
"faithful";37
"familiar";51
"famous";46
"fancy";5
"free";31
"friendly";41
"generous";25
"gentle";15
"graceful";7
"greatest";38
"happier";49
"happy";4
"honest";14
"humble";47
"improper";33
"independent";14
"intelligent";16
"interesting";8
"liberal";31
"married";30
"mature";6
"modest";28
"moral";9
"natural";24
"neat";36
"newest";16
"official";10
"original";18
"playful";18
"pleasant";44
"pleasing";33
"polite";1
"popular";5
"powerful";26
"profitable";16
"proud";49
"prudent";12
"qualified";22
"quiet";39
"reasonable";41
"religious";13
"responsible";20
"rich";49
"safe";38
"safer";42
"secure";13
"selfish";12
"shocked";22
"sincere";41
"smart";43
"social";32
"spontaneous";35
"strong";19
"superior";27
"sympathetic";3
"thoughtful";2
"uncertain";34
"unpleasant";21
"weak";35
"wealthy";20
"welcome";23
"worth";8
"special";46
"wise";33
"universal";37
"stable";43
