"terms";"clusters"
"#-comfortable";13
"#-dangerous";7
"#-direct";7
"#-free";67
"#-married";41
"#-polite";13
"#-worth";55
"accomplished";32
"accustomed";79
"afraid";11
"aggressive";66
"alert";21
"almighty";7
"appropriate";27
"beautiful";16
"best";11
"blessed";81
"bored";21
"brave";36
"bustle";17
"calm";61
"capable";22
"careful";60
"cautious";18
"cheerful";14
"choice";75
"clean";74
"clever";57
"comfortable";33
"compassionate";50
"competent";41
"confident";27
"cruel";44
"curious";14
"dangerous";49
"defensive";75
"delicate";46
"delicious";2
"delighted";79
"delightful";1
"determined";3
"different";37
"direct";24
"distinctive";20
"educational";67
"encouraging";55
"energetic";62
"enforced";73
"enthusiastic";27
"expensive";62
"extraordinary";47
"extreme";22
"fair";58
"faithful";43
"familiar";79
"famous";29
"fancy";56
"fascinating";45
"forbidden";75
"forcing";21
"free";47
"friendly";79
"generous";74
"gentle";47
"genuine";29
"graceful";61
"greatest";26
"greedy";5
"habit";17
"happier";40
"happy";10
"harmless";54
"heavenly";69
"holy";28
"honest";14
"humble";44
"improper";5
"inappropriate";78
"independent";77
"individual";4
"influential";17
"intellectual";18
"intelligent";64
"interesting";40
"irregular";75
"jest";64
"learned";48
"legal";15
"liberal";82
"loose";26
"married";61
"mature";12
"mighty";61
"minded";80
"modest";44
"modesty";70
"moral";42
"mysterious";9
"natural";65
"neat";35
"newer";23
"official";27
"original";76
"outrageous";71
"passionate";57
"peaceful";35
"pleasant";58
"pleasing";55
"polite";68
"popular";52
"powerful";25
"professional";69
"proud";10
"prudent";80
"qualified";51
"quiet";11
"reasonable";24
"reliable";21
"religious";15
"required";66
"respected";70
"responsible";8
"rich";58
"richest";50
"sacred";72
"safe";34
"safer";38
"scared";39
"secure";31
"selfish";63
"sensual";20
"shocked";39
"sincere";56
"smart";54
"social";4
"special";57
"spontaneous";45
"stable";38
"stimulating";50
"strong";37
"suited";23
"superior";60
"surprising";82
"sympathetic";12
"thoughtful";58
"top";5
"uncertain";19
"universal";2
"unprecedented";23
"vulnerable";53
"weak";58
"welcome";19
"wise";36
"threatening";73
"united";49
"wealthy";59
"worth";30
"obliged";17
"tolerant";80
"unfamiliar";55
"unpleasant";81
"weaker";53
"trustworthy";21
"dominant";75
"tidy";6
