"terms";"clusters"
"#-fancy";4
"#-happy";47
"#-married";6
"#-pleasing";53
"#-wise";4
"accomplished";29
"afraid";43
"alert";15
"amusing";44
"beautiful";51
"best";43
"blessed";19
"bustle";27
"calm";5
"capable";39
"careful";44
"cautious";50
"charitable";55
"cheerful";28
"clean";4
"clever";51
"comfortable";34
"compassionate";31
"competent";7
"confident";40
"cruel";42
"curious";33
"dangerous";57
"delicate";11
"delicious";33
"delighted";17
"delightful";59
"determined";54
"different";59
"direct";57
"encouraging";33
"energetic";47
"entertaining";46
"entitled";38
"exciting";39
"extraordinary";54
"extreme";11
"fair";37
"faithful";14
"familiar";30
"famous";2
"fancy";13
"feeling";16
"forgiving";53
"free";41
"friendly";18
"generous";32
"gentle";1
"genuine";42
"graceful";7
"greatest";8
"happier";52
"happy";9
"harmless";3
"honest";13
"humble";12
"improper";10
"independent";11
"intellectual";13
"intelligent";32
"interesting";8
"irregular";21
"legal";6
"liberal";24
"married";1
"mighty";58
"minded";7
"modest";56
"moral";16
"natural";43
"neat";24
"obliged";48
"original";35
"playful";19
"pleasant";45
"pleasing";1
"polite";14
"popular";15
"powerful";25
"professional";53
"profitable";16
"proud";44
"prudent";46
"qualified";55
"quiet";8
"reasonable";51
"rich";49
"richest";6
"sacred";15
"safe";23
"safer";25
"secure";40
"selfish";41
"shocked";2
"sincere";22
"social";26
"spontaneous";53
"stable";27
"standing";40
"strong";34
"superior";9
"surprising";48
"uncertain";20
"unfair";20
"united";13
"universal";38
"unpleasant";36
"weak";56
"weaker";58
"welcome";36
"wise";25
"worth";37
"productive";47
"thoughtful";40
"encouraged";15
"strengthened";15
"tidy";6
"subordinate";6
