"terms";"clusters"
"#-fair";57
"#-respected";32
"#-rich";57
"#-strong";9
"#-worth";35
"accustomed";54
"afraid";81
"aggressive";59
"amusing";61
"appropriate";50
"artistic";58
"avoided";42
"beautiful";83
"best";81
"blessed";56
"bored";10
"brave";56
"calm";24
"capable";69
"careful";21
"cautious";17
"charitable";72
"cheerful";63
"clean";46
"clever";16
"comfortable";12
"compassionate";68
"competent";80
"complex";74
"confident";80
"conventional";51
"corrupted";22
"coward";79
"cruel";38
"curious";73
"dangerous";41
"daring";62
"defensive";53
"delicate";63
"delicious";41
"delighted";54
"delightful";2
"determined";24
"devout";3
"different";7
"direct";18
"diverse";74
"dramatic";72
"educational";57
"effective";30
"energetic";25
"entertaining";26
"enthusiastic";16
"exciting";32
"expensive";37
"extraordinary";44
"extreme";78
"fair";76
"faithful";21
"familiar";45
"famous";35
"fancy";75
"fascinating";14
"free";12
"friendly";45
"generous";44
"gentle";13
"genuine";22
"graceful";34
"greatest";73
"greedy";65
"happier";66
"happy";81
"harmless";49
"heavenly";72
"helpful";19
"holy";59
"honest";7
"humble";11
"imposing";61
"independent";27
"individual";14
"influential";25
"intellectual";48
"intelligent";26
"interesting";67
"intriguing";9
"irregular";57
"jest";23
"kindly";22
"knowing";57
"lead";53
"learned";40
"legal";6
"liberal";26
"loose";44
"loyal";43
"married";63
"mature";34
"mighty";34
"minded";36
"modest";73
"moral";45
"mysterious";63
"natural";33
"neat";29
"newer";20
"newest";59
"obliged";62
"official";31
"original";12
"passionate";39
"peaceful";31
"playful";69
"pleasant";12
"pleasing";53
"polite";66
"popular";39
"powerful";21
"preserved";43
"professional";11
"profitable";3
"proud";12
"qualified";71
"quiet";70
"reasonable";64
"religious";3
"relish";60
"respected";6
"responsible";39
"rich";12
"richest";30
"sacred";15
"safe";28
"safer";52
"scared";1
"scholar";53
"secure";40
"selfish";24
"shocked";42
"social";47
"special";28
"spiritual";36
"spontaneous";1
"stable";49
"strong";81
"subordinate";23
"superior";18
"surprising";56
"sympathetic";4
"thoughtful";8
"threatening";80
"tidy";60
"trustworthy";51
"uncertain";66
"unique";5
"united";78
"unpleasant";48
"unprecedented";30
"weak";82
"wealthy";77
"welcome";8
"wise";55
"top";36
"smart";48
"worth";70
"inspired";9
"sensual";79
"weaker";40
"universal";9
