"terms";"clusters"
"#-free";49
"#-profitable";14
"#-strong";41
"#-worth";44
"accustomed";12
"afraid";11
"appropriate";48
"beautiful";10
"best";54
"blessed";56
"brave";4
"calm";24
"capable";18
"careful";7
"cautious";48
"cheerful";60
"clean";31
"clever";53
"comfortable";42
"compassionate";13
"competent";45
"competitive";22
"confident";34
"conventional";62
"cruel";2
"curious";52
"dangerous";25
"delicate";47
"delicious";8
"delighted";58
"delightful";21
"determined";1
"different";28
"direct";12
"dominant";4
"dramatic";29
"educational";26
"efficient";34
"encouraging";19
"energetic";8
"enthusiastic";6
"expensive";57
"extraordinary";58
"extreme";43
"fair";32
"faithful";36
"familiar";36
"famous";32
"fancy";9
"free";60
"friendly";33
"generous";21
"gentle";38
"genuine";32
"graceful";2
"greatest";28
"greedy";3
"happier";50
"happy";10
"helpful";22
"holy";29
"honest";46
"humble";46
"inappropriate";9
"independent";37
"individual";29
"influential";47
"intellectual";26
"intelligent";59
"interesting";50
"intriguing";56
"irregular";19
"legal";62
"legitimate";6
"liberal";53
"loose";25
"married";36
"mighty";17
"minded";44
"modest";35
"moral";15
"mysterious";58
"natural";40
"neat";1
"novel";47
"official";51
"original";32
"outrageous";4
"passionate";2
"peaceful";8
"playful";55
"pleasant";11
"polite";25
"popular";39
"powerful";38
"professional";59
"profitable";27
"proud";52
"prudent";39
"qualified";7
"quiet";11
"reasonable";30
"reliable";48
"religious";6
"responsible";16
"rich";60
"sacred";12
"safe";40
"safer";8
"secure";62
"smart";20
"special";23
"spontaneous";34
"stable";27
"strong";11
"subordinate";44
"superior";5
"surplus";49
"surprising";57
"sympathetic";62
"thoughtful";61
"threatening";41
"top";13
"unpleasant";45
"weak";58
"weaker";48
"welcome";51
"social";17
"universal";41
"uncertain";21
"respected";34
"suited";6
"unfamiliar";47
"united";41
"scared";34
"worth";52
"wise";59
"unfair";6
"sincere";34
"unique";14
