"terms";"clusters"
"#-clean";13
"#-cruel";50
"#-determined";6
"#-encouraging";23
"#-happier";52
"#-interesting";52
"#-married";24
"#-minded";6
"#-unpleasant";24
"#-weaker";13
"#-worth";55
"accomplished";23
"accustomed";8
"afraid";39
"almighty";23
"amusing";27
"appropriate";72
"attempted";38
"beautiful";53
"best";11
"blessed";65
"brave";63
"bustle";16
"calm";56
"capable";48
"careful";34
"cautious";69
"charitable";2
"cheerful";53
"clean";47
"clever";7
"comfortable";37
"compassionate";12
"confident";35
"conquest";40
"corrupted";54
"coward";6
"cruel";8
"curious";49
"dangerous";9
"daring";6
"delicate";33
"delicious";68
"delighted";78
"delightful";75
"determined";32
"different";37
"direct";26
"dramatic";62
"efficient";50
"encouraged";55
"encouraging";60
"energetic";2
"enthusiastic";16
"exciting";20
"expensive";41
"extraordinary";53
"extreme";74
"fair";39
"faithful";21
"familiar";19
"famous";14
"fancy";72
"forgiving";45
"free";15
"friendly";74
"funny";55
"generous";9
"gentle";15
"genuine";28
"graceful";75
"greatest";71
"greedy";67
"happier";44
"happy";61
"harmless";56
"hilarious";45
"historical";43
"holy";17
"honest";70
"humble";49
"imposing";45
"improper";16
"independent";30
"individual";42
"influential";45
"intellectual";3
"intelligent";31
"interesting";21
"jest";77
"learned";52
"legal";27
"legitimate";69
"liberal";22
"loose";56
"married";73
"mature";55
"mighty";21
"minded";19
"modest";35
"moral";36
"mysterious";33
"natural";15
"neat";51
"newest";29
"novel";72
"obliged";18
"official";32
"original";28
"outrageous";24
"passionate";1
"peaceful";10
"playful";46
"pleasant";61
"pleasing";59
"polite";7
"popular";35
"powerful";65
"professional";33
"profitable";58
"proud";70
"prudent";10
"qualified";76
"quiet";39
"reasonable";64
"respected";66
"responsible";50
"rich";4
"richest";67
"sacred";42
"safe";73
"satisfying";27
"scared";58
"secure";50
"selfish";71
"shocked";40
"sincere";40
"smart";56
"social";77
"special";41
"spiritual";26
"spontaneous";1
"stable";31
"strong";5
"superior";14
"surprising";51
"thoughtful";73
"threatening";12
"tidy";54
"top";22
"uncertain";31
"unfair";59
"united";40
"universal";69
"weak";19
"welcome";51
"wise";75
"worth";25
"suited";54
"weaker";38
"wealthy";76
"unpleasant";52
"sympathetic";54
"religious";57
"tolerant";23
"unprecedented";13
"vulnerable";38
"unique";24
