"terms";"clusters"
"#-agreeable";55
"#-alone";8
"#-angry";16
"#-lonely";58
"#-open";48
"#-satisfied";16
"#-strong";17
"#-well";94
"active";112
"admirable";2
"affectionate";82
"afraid";84
"aggravating";4
"agreeable";116
"alone";98
"amazing";122
"angry";29
"anxious";34
"appreciative";49
"argumentative";90
"artificial";66
"ashamed";106
"athletic";48
"attentive";100
"attractive";105
"awake";92
"awful";113
"awkward";105
"bad";76
"bashful";25
"beautiful";36
"big";18
"bitter";26
"blind";35
"bold";21
"brave";47
"bright";84
"brilliant";57
"busy";102
"calm";121
"capable";59
"careful";30
"careless";92
"cautious";112
"certain";27
"charming";52
"cheap";48
"cheerful";113
"childish";43
"clean";51
"clever";38
"clumsy";93
"cold";39
"comfortable";51
"comical";112
"compassionate";87
"competent";110
"competitive";81
"complicated";58
"concerned";77
"confident";97
"confused";95
"conscientious";79
"considerate";120
"consistent";1
"cool";6
"crazy";58
"critical";61
"cruel";95
"curious";125
"dangerous";30
"decent";115
"delighted";14
"delightful";123
"dependent";123
"depressed";9
"desirable";38
"determined";124
"devoted";58
"difficult";36
"direct";1
"disabled";9
"disappointed";93
"disrespectful";48
"distinguished";14
"disturbed";77
"dominant";62
"dumb";89
"eager";37
"efficient";46
"elderly";63
"emotional";81
"encouraging";47
"energetic";97
"enthusiastic";71
"evil";78
"excellent";5
"exceptional";119
"excited";33
"exhausted";110
"expressive";64
"extraordinary";51
"fair";126
"faithful";109
"familiar";106
"famous";40
"fat";95
"feminine";107
"fine";98
"firm";109
"foolish";93
"forgetful";54
"fortunate";15
"friendly";96
"furious";63
"generous";123
"gentle";106
"genuine";9
"gifted";107
"glad";84
"gorgeous";107
"graceful";101
"gracious";41
"grateful";85
"great";24
"greedy";61
"handsome";116
"happy";98
"hard";84
"helpful";49
"helpless";72
"honest";99
"hopeful";30
"ignorant";108
"impatient";75
"important";3
"impressive";92
"independent";79
"influential";50
"innocent";102
"insane";119
"insulting";4
"intellectual";121
"intelligent";65
"interested";83
"interesting";22
"involved";16
"irresponsible";13
"irritating";44
"jealous";12
"kind";89
"lazy";79
"liberal";80
"lively";108
"logical";69
"lonely";42
"lonesome";23
"loud";109
"lovely";70
"lucky";40
"mean";56
"modest";32
"moody";13
"motherly";63
"muscular";121
"natural";86
"neat";96
"negative";97
"nervous";37
"nice";118
"noisy";38
"normal";73
"obnoxious";107
"observant";38
"offensive";54
"open";27
"ordinary";62
"original";10
"passionate";101
"pathetic";16
"patient";12
"peaceful";103
"persistent";122
"persuasive";111
"plain";56
"playful";91
"pleasant";86
"pleased";114
"polite";114
"poor";27
"popular";3
"positive";31
"powerful";114
"practical";104
"preoccupied";23
"presentable";66
"pretty";99
"private";53
"professional";65
"prominent";83
"proper";104
"prosperous";65
"proud";36
"punctual";101
"quiet";39
"reasonable";20
"rebellious";13
"reckless";3
"reliable";122
"religious";23
"remarkable";51
"respectable";18
"respected";97
"respectful";32
"responsible";28
"rich";7
"ridiculous";85
"romantic";57
"rough";127
"rude";40
"sad";19
"sarcastic";88
"satisfied";74
"scared";105
"secure";55
"sensible";64
"sensitive";26
"serious";102
"shallow";94
"short";76
"shy";54
"sincere";88
"sleepy";78
"slender";69
"smart";12
"social";82
"spontaneous";46
"stable";9
"strange";84
"strict";14
"strong";76
"stupid";75
"successful";67
"surprised";7
"suspicious";85
"sweet";124
"sympathetic";117
"talkative";44
"tall";127
"terrible";34
"thankful";6
"thin";19
"thoughtful";60
"tired";74
"tough";23
"troubled";43
"uncomfortable";34
"unfair";45
"unfaithful";81
"unhappy";109
"unreasonable";28
"unusual";43
"useful";11
"valuable";61
"violent";124
"warm";34
"weak";34
"weird";26
"well";68
"wise";20
"wonderful";34
"worthy";60
"young";24
"skilled";71
"terrific";48
"unlucky";122
"sociable";94
"youthful";110
"unemployed";48
