"","Words","count.present","A Tale of Two Cities","Barnaby Rudge","Bleak House","David Copperfield","Dombey and Son","Great Expectations","Hard Times","Little Dorrit","Martin Chuzzlewit","Mystery of Edwin Drood","Nicholas Nickleby","Oliver Twist","Our Mutual Friend","Pickwick","The Old Curiosity Shop"
"33","aloof",20,0,6,3,1,1,0,1,2,3,0,1,1,0,1,0
"34","altruistic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35","ambitious",22,0,1,2,1,8,0,0,0,1,0,3,2,4,0,0
"36","amiable",173,2,8,21,17,15,4,2,17,17,4,19,8,9,20,10
"37","amicable",9,0,0,2,0,1,0,0,0,3,1,2,0,0,0,0
"38","amorous",8,0,1,0,0,0,0,0,0,1,0,3,1,0,1,1
"39","analytical",2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"40","angelic",11,0,1,0,2,5,0,0,1,1,0,1,0,0,0,0
"41","animated",3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
"42","antagonistic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43","anticipative",2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"44","antisocial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45","anxious",375,14,22,36,35,27,15,10,30,31,3,48,23,18,32,31
"46","apathetic",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"47","appreciative",8,2,0,0,0,0,2,0,2,0,2,0,0,0,0,0
"48","approachable",4,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0
"49","arbitrary",8,0,0,0,1,0,1,0,2,2,0,1,1,0,0,0
"50","arbitrative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51","argumentative",20,1,0,3,1,1,3,1,3,1,0,1,0,2,2,1
"52","aristocratic",28,2,0,6,0,0,1,1,3,4,0,3,0,5,3,0
"53","arrogant",9,0,0,1,1,3,0,1,1,0,0,1,0,1,0,0
"54","articulate",3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"55","artistic",5,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
"56","ascendant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57","asocial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58","assertive",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59","assured",10,1,0,1,1,0,0,1,1,0,0,2,2,1,0,0
"60","astute",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61","audacious",24,0,2,3,1,2,1,0,4,1,0,2,1,3,3,1
"62","austere",7,0,0,1,2,2,0,0,2,0,0,0,0,0,0,0
"63","authoritative",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64","autocratic",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"65","autonomous",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66","aweless",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67","awkward",87,1,6,5,6,5,1,1,5,11,4,18,2,7,12,3
"68","balky",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"69","bashful",33,0,0,3,6,1,1,0,6,5,0,4,1,1,3,2
"70","belligerent",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"71","bendable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72","beneficent",13,0,1,2,0,1,1,2,2,1,2,0,0,1,0,0
"73","benevolent",50,1,1,5,4,3,2,0,9,1,2,5,4,3,10,0
"74","biased",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"75","big-mouthed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76","bigheaded",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77","bighearted",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78","bigoted",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79","bitter",114,5,10,7,8,13,5,1,6,13,3,18,8,8,3,6
"80","bland",25,0,1,2,2,3,0,0,3,3,2,0,0,3,3,3
"81","blase",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"82","blasphemous",2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"83","blunt",27,1,3,1,1,7,2,0,3,2,0,1,0,3,0,3
"84","blunt-witted",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85","blustery",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86","boastful",22,3,0,2,1,0,0,1,2,4,0,1,0,6,1,1
"87","boastless",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88","boisterous",51,0,12,1,2,2,0,2,1,7,2,2,5,0,9,6
"89","bold",188,4,34,10,20,29,4,4,9,27,2,14,4,11,7,9
"90","bookish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91","boorish",3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
"92","bossy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93","bountiful",4,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
"94","boyish",32,0,2,1,9,3,3,0,0,1,1,4,1,4,1,2
"95","brainy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96","brash",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97","brave",89,8,20,6,8,9,2,3,9,8,2,1,1,6,4,2
"98","brawlsome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99","brazen",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"100","breezy",6,0,1,1,0,0,0,0,0,1,2,0,0,0,0,1
"101","bright",601,21,61,62,58,66,27,11,52,56,24,28,16,45,31,43
"102","brisk",65,3,6,2,4,5,2,1,4,12,4,7,1,6,5,3
"103","bristly",2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"104","broad-minded",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"105","broad-spoken",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"106","broody",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107","brusque",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108","brutal",21,0,3,1,1,1,3,0,0,3,0,3,2,0,3,1
"109","bubbly",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110","bullheaded",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"111","bullish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112","bullying",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113","buoyant",12,0,2,0,0,0,0,1,0,3,0,3,0,1,1,1
"114","businesslike",3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
"115","busyish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"116","cagy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"117","calculable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"118","calculating",5,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0
"119","callous",4,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
"120","calm",159,6,9,8,26,19,4,2,16,13,2,11,9,8,14,12
"121","candid",27,0,4,6,0,2,1,1,1,4,2,1,0,3,1,1
"122","canny",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"123","cantankerous",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124","capable",92,6,2,13,11,11,5,3,6,9,2,7,3,9,1,4
"125","capricious",33,1,4,4,3,4,3,0,2,3,3,0,0,5,0,1
"126","carefree",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"127","careful",179,4,14,20,12,10,8,3,16,15,2,17,7,14,20,17
"128","careless",99,8,10,8,4,8,3,3,8,12,2,10,3,10,4,6
"129","careworn",6,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0
"130","casual",26,2,2,2,2,1,0,0,3,4,0,2,0,3,3,2
"131","catty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"132","caustic",2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"133","cautious",51,3,6,0,0,6,1,2,4,4,0,4,2,4,7,8
"134","cavalier",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"135","censorial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"136","cerebral",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"137","ceremonious",11,0,0,3,2,2,2,0,1,0,0,0,0,0,1,0
"138","certain",824,25,59,57,70,61,44,13,85,100,24,63,24,102,43,54
"139","changeable",5,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0
"140","changeless",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141","charitable",27,0,3,4,2,0,0,0,2,2,0,6,2,3,3,0
"142","chaste",17,1,1,1,0,1,0,3,1,3,1,2,2,0,1,0
"143","chatty",8,0,0,2,0,1,0,1,0,2,0,1,0,1,0,0
"144","cheerful",317,5,33,27,36,23,12,10,15,36,7,22,12,20,26,33
"145","cherubic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"146","chic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"147","childish",105,0,4,13,24,18,4,3,5,4,6,5,2,9,3,5
"148","childlike",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"149","chipper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"150","chitchatty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"151","chivalrous",12,1,0,1,1,2,0,0,2,1,1,0,0,2,1,0
"152","choosy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"153","circumspect",2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"154","civil",45,1,6,3,5,2,0,1,5,6,2,5,3,2,2,2
"155","civilized",5,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0
"156","clairvoyant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"157","clannish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"158","clear-cut",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"159","clear-headed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"160","clear-sighted",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"161","clear-thinking",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"162","clever",105,0,3,10,11,5,2,1,25,6,1,12,13,7,5,4
"163","clingy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"164","cliquish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"165","close-mouthed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"166","closed-minded",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"167","closefisted",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"168","clownish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"169","clumsy",35,3,6,2,1,1,4,0,5,3,0,2,0,7,1,0
"170","coarse",108,9,8,4,3,8,19,3,6,12,1,14,4,5,6,6
"171","cocky",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"172","coercive",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"173","coherent",11,0,1,2,0,1,1,0,2,1,0,1,1,0,1,0
"174","cold",637,27,52,48,36,71,37,14,36,45,16,55,45,36,66,53
"175","coldhearted",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"176","combative",3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"177","communicative",19,0,1,0,1,2,2,0,2,0,1,4,2,1,1,2
"178","companionable",8,0,1,0,1,0,0,0,1,0,0,0,0,0,2,3
"179","compassionate",50,7,2,6,8,2,3,5,2,4,0,1,0,3,3,4
"180","compassionless",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"181","competitory",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"182","complacent",35,1,1,6,5,5,1,2,0,2,0,3,1,2,4,2
"183","complaining",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"184","complaisant",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185","complex",5,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0
"186","compliant",3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"187","complicated",40,1,2,2,3,1,1,1,2,3,2,6,1,3,11,1
"188","complimentary",51,1,5,3,2,5,3,3,3,6,1,6,1,5,3,4
"189","compulsive",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"190","comradely",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"191","conceited",2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"192","conceitless",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"193","conciliatory",25,0,5,2,3,2,2,1,2,2,1,0,1,2,2,0
"194","concise",3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
"195","condescending",12,0,1,1,1,3,0,0,1,1,0,1,0,2,1,0
"196","confident",63,4,3,5,10,5,2,1,5,5,5,7,1,4,4,2
"197","confusable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198","confused",120,7,5,19,12,12,7,2,6,10,7,9,4,8,9,3
"199","congenial",29,2,2,5,4,3,0,0,2,5,0,0,0,2,1,3
"200","conscienceless",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201","conscientious",24,0,3,0,2,1,1,0,4,2,4,1,0,4,2,0
"202","conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"203","considerate",65,1,2,10,6,6,2,2,10,8,1,6,1,4,4,2
"204","consistent",38,0,3,2,4,3,5,1,2,5,1,0,2,5,1,4
"205","consolatory",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"206","constant",175,1,20,13,12,22,10,1,15,17,4,21,3,3,14,19
"207","constrained",8,0,0,0,0,3,0,1,0,0,0,0,0,4,0,0
"208","constructive",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"209","contemplative",22,0,0,1,1,4,0,0,1,0,2,0,0,5,6,2
"210","contented",35,0,2,0,3,5,3,3,1,4,2,2,1,3,3,3
"211","contradictious",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212","contradictory",23,1,0,4,3,1,2,0,1,4,1,2,1,2,1,0
"213","contrary",24,0,0,5,7,1,0,1,2,1,1,0,1,2,3,0
"214","contrary-minded",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"215","controlled",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"216","conventional",23,0,2,0,3,0,2,1,4,0,2,3,0,6,0,0
"217","conversational",35,0,2,4,3,4,2,2,4,4,4,1,0,3,2,0
"218","cool",160,7,17,17,8,11,4,5,13,20,7,10,3,17,8,13
"219","coolheaded",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220","cooperative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"221","cordial",57,1,2,7,9,5,4,1,6,9,2,5,0,2,3,1
"222","corrective",4,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0
"223","cosmopolitan",3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
"224","counselable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"225","courageous",13,2,1,1,1,2,0,1,2,0,2,0,0,1,0,0
"226","courteous",27,0,6,1,0,3,0,0,4,3,0,3,0,4,3,0
"227","courtly",9,2,1,2,0,0,0,0,1,2,1,0,0,0,0,0
"228","covetous",9,0,0,0,0,2,0,0,0,3,0,1,1,1,1,0
"229","cowardly",5,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0
"230","coy",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"231","crabby",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"232","crafty",19,0,3,0,2,1,0,0,1,0,0,4,3,3,0,2
"233","cranky",4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
"234","creative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"235","credulous",11,0,4,0,0,1,0,0,3,2,0,0,0,1,0,0
"236","critical",27,0,2,1,1,1,2,0,0,1,2,2,3,3,6,3
"237","crotchety",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"238","cruel",200,15,19,11,25,20,6,4,27,20,4,15,7,12,7,8
"239","crusading",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"240","cultivated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"241","cultured",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"242","cunning",48,0,4,2,1,1,3,1,1,3,0,8,2,3,8,11
"243","curious",311,11,14,51,24,21,20,11,35,27,10,13,11,20,28,15
"244","curt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"245","cynical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"246","dainty",36,3,2,3,0,9,0,0,4,3,1,5,1,1,1,3
"247","dapper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"248","daring",14,0,6,0,1,0,0,0,2,1,0,0,0,2,1,1
"249","dauntless",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"250","debonair",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"251","deceitful",7,0,0,1,1,2,0,1,0,1,0,0,1,0,0,0
"252","deceivable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"253","deceptive",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"254","decisive",11,0,0,1,1,1,2,0,0,0,0,2,1,1,1,1
"255","dedicated",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"256","deep",504,18,49,29,35,66,15,7,25,53,11,33,39,36,40,48
"257","defensive",7,0,1,0,3,1,0,0,0,0,0,0,0,1,1,0
"258","defiant",17,0,0,4,1,5,0,3,1,1,1,0,0,1,0,0
"259","definite",24,2,2,3,2,1,3,0,1,2,2,2,0,2,2,0
"260","deliberate",26,1,0,4,1,1,2,0,5,1,1,3,0,3,2,2
"261","deliberative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"262","demanding",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"263","democratic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"264","demonstrative",16,2,0,2,3,2,0,2,3,1,1,0,0,0,0,0
"265","demure",2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"266","dependable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"267","dependent",41,0,3,6,1,3,3,2,7,3,0,6,2,0,3,2
"268","derisive",6,0,0,0,0,2,0,0,1,0,0,1,0,1,0,1
"269","derogatory",5,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0
"270","designful",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"271","despondent",28,1,3,1,1,4,1,0,5,5,2,1,0,1,0,3
"272","destructive",17,1,1,2,0,1,1,1,0,1,2,3,1,2,1,0
"273","detached",5,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0
"274","determined",106,5,5,13,9,10,9,4,10,7,2,7,5,12,8,0
"275","devil-may-care",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"276","devilish",64,1,2,2,3,20,1,5,2,5,2,5,1,4,6,5
"277","devious",3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"278","devout",2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"279","dictatorial",4,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0
"280","dignified",47,0,3,5,2,6,1,0,3,1,0,3,4,7,10,2
"281","digressive",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"282","diligent",9,0,0,3,1,2,0,0,2,0,0,0,0,0,0,1
"283","diplomatic",7,0,0,0,0,1,0,0,4,0,1,0,0,1,0,0
"284","direct",68,6,5,4,3,7,5,2,10,8,2,3,2,6,3,2
"285","discerning",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"286","discourageable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"287","discourteous",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"288","discreet",24,1,1,3,2,2,0,1,1,2,0,2,1,5,1,2
"289","discriminative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"290","disdainful",30,1,2,7,1,10,1,0,1,2,0,3,0,1,0,1
"291","disguiseless",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"292","dishonest",12,0,0,0,2,1,0,2,0,0,0,0,0,1,3,3
"293","disobliging",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"294","disorderly",12,1,3,2,2,2,0,1,0,0,0,0,0,1,0,0
"295","disorganized",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"296","dispassionate",5,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0
"297","disregardful",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"298","disrespectful",11,1,3,0,1,0,1,0,0,2,0,2,0,0,0,1
"299","disruptive",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"300","dissatisfied",21,1,1,2,1,1,3,2,4,1,1,3,0,1,0,0
"301","dissensualized",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"302","dissocial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"303","distant",292,10,35,32,29,33,13,6,24,30,4,12,10,7,17,30
"304","distractible",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"305","distrustful",29,0,4,4,2,3,2,0,2,5,0,0,0,3,1,3
"306","divertible",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"307","docile",4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"308","doctrinaire",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"309","dogged",10,1,2,0,0,1,1,0,0,0,0,2,2,1,0,0
"310","dogmatic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"311","doleful",27,3,2,2,3,3,2,1,6,2,1,1,0,1,0,0
"312","dominant",5,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"313","domineering",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"314","double-faced",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"315","double-tongued",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"316","down-to-earth",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"317","dreamy",27,0,2,2,4,4,1,1,4,4,2,2,0,0,0,1
"318","dull",322,9,36,27,29,30,14,3,28,29,7,33,9,20,9,39
"319","dull-witted",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"320","durable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"321","dutiful",40,2,0,6,2,6,0,1,4,7,1,1,2,4,2,2
"322","dynamic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"323","eager",112,7,9,10,7,8,5,2,6,10,1,12,10,8,8,9
"324","eagle-eyed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"325","earnest",232,7,20,20,26,30,1,6,15,17,7,21,15,10,11,26
"326","earthly-minded",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"327","earthly-wise",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"328","earthy",14,0,1,3,1,1,2,0,0,1,3,0,0,0,1,1
"329","easeless",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"330","easy-going",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"331","economical",4,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0
"332","educable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"333","educated",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"334","effeminate",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"335","effervescent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"336","efficient",5,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0
"337","egocentric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"338","egotistical",3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"339","elegant",76,3,6,11,4,9,4,1,5,3,1,16,1,5,5,2
"340","elfish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"341","eloquent",31,0,0,10,2,2,0,0,1,4,1,1,0,1,7,2
"342","elusive",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"343","embittered",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"344","emotional",5,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0
"345","emotionless",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"346","empathic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"347","emphatic",67,2,1,7,1,11,3,0,6,3,0,6,2,12,11,2
"348","encyclopedic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"349","energetic",31,2,1,4,0,3,1,2,1,2,0,4,0,2,7,2
"350","enlightened",5,0,1,0,0,0,0,0,1,1,0,2,0,0,0,0
"351","enterprising",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352","enthusiastic",36,0,2,1,1,3,1,1,1,2,1,3,1,3,16,0
"353","envious",21,0,1,1,1,2,2,0,1,2,1,3,0,2,2,3
"354","equalitarian",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355","erratic",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"356","ethical",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"357","evangelistic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"358","evasive",5,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0
"359","exact",96,2,5,8,5,11,6,5,6,8,3,5,6,13,4,9
"360","exacting",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"361","exaggerative",2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"362","excessive",54,0,6,1,2,8,2,2,2,4,0,4,5,1,12,5
"363","excitable",20,0,3,1,0,1,2,0,0,1,1,5,3,0,3,0
"364","exclusive",30,1,2,2,5,1,0,0,3,5,1,1,2,2,3,2
"365","exhaustible",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"366","exhaustive",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"367","exhibitionistic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"368","expansive",6,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1
"369","explicit",20,2,2,3,1,3,1,0,2,0,0,2,1,2,1,0
"370","exploitative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"371","explosive",10,1,0,0,1,0,0,4,1,1,1,0,0,1,0,0
"372","expressive",179,6,8,11,12,21,8,5,21,11,6,15,9,27,16,3
"373","extravagant",20,2,3,0,2,1,1,1,1,2,0,4,0,1,2,0
"374","extroverted",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"375","facetious",33,0,0,0,0,2,1,1,1,6,0,3,3,5,7,4
"376","factious",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"377","faint-hearted",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"378","fair-minded",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"379","fair-natured",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"380","faithful",173,7,10,22,11,14,6,5,23,11,3,16,5,14,18,8
"381","false-hearted",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"382","fanatical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"383","fanciful",21,1,1,0,3,1,1,3,5,2,0,0,0,4,0,0
