"terms";"clusters"
"#-cold";113
"#-considerate";202
"#-cruel";218
"#-determined";23
"#-disdainful";151
"#-extravagant";61
"#-gracious";221
"#-irreligious";132
"#-kind";98
"#-particular";39
"#-reproachful";5
"#-rugged";201
"#-sentimental";61
"#-suspicious";180
"#-unmindful";95
"abrupt";230
"abstract";32
"accomplished";204
"accurate";191
"acid";60
"active";73
"adaptable";224
"affable";63
"affected";162
"affectionate";27
"affirmative";196
"agreeable";1
"aloof";179
"ambitious";127
"amiable";70
"amicable";205
"amorous";13
"analytical";105
"angelic";151
"anxious";38
"approachable";131
"arbitrary";225
"argumentative";133
"aristocratic";110
"articulate";88
"audacious";194
"awkward";15
"bashful";42
"beneficent";228
"benevolent";105
"bitter";198
"bland";98
"blasphemous";49
"blunt";17
"boastful";78
"boisterous";54
"bold";51
"boorish";215
"bountiful";85
"boyish";36
"brave";84
"breezy";74
"bright";126
"brisk";65
"brutal";130
"buoyant";188
"calculating";228
"calm";226
"candid";24
"capable";93
"capricious";71
"careful";99
"careless";55
"careworn";186
"casual";108
"caustic";224
"cautious";24
"certain";193
"charitable";197
"chaste";207
"chatty";206
"cheerful";103
"childish";20
"chivalrous";86
"civil";123
"civilized";192
"clever";46
"clumsy";223
"coarse";93
"coherent";159
"cold";53
"compassionate";33
"complacent";189
"complicated";202
"complimentary";62
"conciliatory";196
"condescending";184
"confident";45
"confused";18
"congenial";92
"conscientious";47
"considerate";35
"consistent";124
"constant";48
"contented";56
"contradictory";80
"contrary";169
"conversational";75
"cool";66
"cordial";57
"courteous";59
"courtly";89
"covetous";72
"cowardly";25
"coy";104
"credulous";139
"critical";23
"cruel";160
"cunning";178
"curious";11
"dainty";181
"daring";180
"deceitful";169
"deep";53
"defiant";218
"definite";186
"deliberate";119
"demonstrative";186
"dependent";154
"despondent";90
"destructive";86
"determined";187
"devilish";46
"devious";203
"dignified";228
"direct";41
"discreet";174
"disdainful";25
"disrespectful";189
"dissatisfied";25
"distant";1
"distrustful";168
"doleful";63
"dreamy";128
"dull";30
"dutiful";198
"eager";35
"earnest";160
"earthy";89
"efficient";164
"elegant";9
"eloquent";217
"emphatic";197
"energetic";143
"enlightened";125
"enthusiastic";31
"envious";40
"evasive";218
"exact";187
"excessive";43
"excitable";159
"exclusive";44
"expansive";228
"explosive";174
"expressive";73
"extravagant";88
"facetious";115
"faithful";57
"fanciful";199
"fastidious";100
"fearful";206
"feminine";161
"fervent";185
"fierce";138
"fiery";212
"firm";138
"flexible";211
"foolish";216
"forbearing";136
"forcible";111
"forgetful";227
"forgiving";194
"formal";140
"frank";137
"fraudulent";83
"friendly";28
"frivolous";170
"frolicsome";128
"frugal";132
"gallant";3
"generous";222
"genial";115
"genteel";182
"gentle";103
"girlish";147
"glib";69
"gloomy";28
"graceful";112
"gracious";51
"greedy";185
"gruff";190
"guileless";69
"harsh";84
"hasty";55
"haughty";78
"headlong";119
"heartless";204
"hearty";97
"heedless";87
"honest";30
"hospitable";206
"hostile";179
"humane";72
"humble";121
"humorous";81
"icy";116
"ignorant";199
"imaginative";20
"imitative";159
"immoderate";8
"immovable";92
"impartial";32
"impatient";54
"impertinent";87
"imperturbable";225
"impetuous";113
"impudent";23
"inconsiderate";179
"inconsistent";82
"incorruptible";201
"indefinite";40
"independent";226
"indifferent";10
"indiscreet";109
"indulgent";49
"industrious";178
"inexhaustible";120
"inexperienced";132
"inflexible";7
"informal";165
"informed";218
"ingenious";148
"ingenuous";122
"injudicious";159
"inquisitive";81
"insolent";134
"intellectual";96
"intelligent";60
"intense";137
"intimate";80
"intolerant";221
"intricate";223
"inventive";113
"invincible";86
"inward";194
"ironical";133
"irreligious";95
"irrepressible";39
"irritable";49
"jaunty";118
"jealous";168
"jocular";88
"jolly";153
"jovial";206
"judicious";37
"just";91
"juvenile";184
"kind";30
"languid";26
"lavish";145
"lax";68
"lazy";62
"learned";7
"lenient";14
"lethargic";85
"literal";158
"literary";188
"live";167
"lively";38
"logical";186
"loud";176
"loving";16
"lukewarm";150
"magnanimous";202
"magnetic";218
"malicious";64
"manly";210
"masculine";192
"mature";100
"meek";134
"mercenary";8
"merciful";118
"merry";10
"methodical";119
"mild";66
"moderate";129
"modest";6
"moody";21
"moral";76
"murderous";80
"musical";100
"narrow";114
"natural";103
"negative";118
"negligent";113
"nervous";141
"niggardly";215
"noisy";65
"obliging";183
"observant";34
"obtrusive";172
"orderly";85
"original";149
"particular";126
"passionate";127
"passive";58
"patient";178
"peaceful";6
"peevish";161
"pensive";72
